,一共游戏场数,6204
1,甜冷美后,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,71,21.13%,945,72.08%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ltsnudoTV,99,76.15%
,,Kenoken,84,78.5%
,,RNSヤRéßöñgs,57,69.51%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,踩踏		热带踢	速度强化,295,71.43%,33
,,踩踏		热带踢	攻击强化,238,73.46%,26
,,踩踏		青草滑梯	速度强化,186,72.37%,26
,,踩踏		热带踢	万灵药,161,70.61%,12
,,踩踏		青草滑梯	万灵药,39,78.0%,4
,,踩踏		热带踢	逃脱按键,6,54.55%,5
,,踩踏		青草滑梯	攻击强化,5,62.5%,4
,,踩踏		青草滑梯	逃脱按键,5,50.0%,4
,,三旋击	青草滑梯	速度强化,4,100.0%,4
,,踩踏		热带踢	迟缓烟雾,2,100.0%,1
,,三旋击	青草滑梯	逃脱按键,1,100.0%,1
,,三旋击	青草滑梯	万灵药,1,100.0%,1
,,三旋击	热带踢	万灵药,1,100.0%,1
,,三旋击	青草滑梯	攻击强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	弱点保险,708,70.87%,49
,,猛攻哑铃	气势头带	力量头带,38,82.61%,3
,,猛攻哑铃	力量头带	弱点保险,38,77.55%,3
,,亿奥斯饼干	猛攻哑铃	气势头带,7,46.67%,3
,,亿奥斯饼干	猛攻哑铃	弱点保险,39,81.25%,2
,,亿奥斯饼干	猛攻哑铃	力量头带,7,63.64%,2
,,猛攻哑铃	气势头带	锐利之爪,1,50.0%,2
,,能量增幅器	猛攻哑铃	弱点保险,84,78.5%,1
,,猛攻哑铃	锐利之爪	弱点保险,7,70.0%,1
,,救援屏障	猛攻哑铃	气势头带,2,50.0%,1
,,气势头带	锐利之爪	弱点保险,1,33.33%,1
2,快龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,63,18.42%,827,72.35%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,竜舞ぱらてゃ,78,71.56%
,,-月光闇-,71,62.28%
,,AMaddog,68,81.93%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之舞	破坏光线	万灵药,415,76.15%,35
,,龙之舞	破坏光线	逃脱按键,313,70.18%,14
,,龙之舞	破坏光线	攻击强化,86,65.65%,24
,,龙之舞	破坏光线	得分加速装置,13,68.42%,1
,,神速		逆鳞		万灵药,0,0.0%,1
,,龙之舞	逆鳞		迟缓烟雾,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	力量头带	锐利之爪,569,72.67%,33
,,气势头带	力量头带	焦点镜,106,71.14%,11
,,力量头带	锐利之爪	焦点镜,73,70.87%,5
,,猛攻哑铃	气势头带	力量头带,9,81.82%,3
,,气势头带	力量头带	弱点保险,2,100.0%,1
,,救援屏障	力量头带	锐利之爪,2,100.0%,1
,,轻石		气势头带	力量头带,1,100.0%,1
,,救援屏障	气势头带	力量头带,1,50.0%,1
,,猛攻哑铃	力量头带	弱点保险,0,0.0%,1
3,幸福蛋,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,56,17.96%,787,70.65%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TE・999,100,69.93%
,,がぬちの手下,62,71.26%
,,Skyе,61,68.54%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,炸蛋		生蛋		速度强化,592,72.28%,48
,,炸蛋		神秘守护	速度强化,110,69.62%,21
,,帮助		神秘守护	速度强化,62,59.05%,19
,,帮助		生蛋		速度强化,12,75.0%,6
,,炸蛋		生蛋		伤药	,5,83.33%,2
,,炸蛋		生蛋		逃脱按键,5,55.56%,3
,,帮助		神秘守护	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	学习装置	气势头带,400,70.92%,16
,,救援屏障	进击眼镜	气势头带,115,70.12%,10
,,讲究眼镜	救援屏障	气势头带,126,69.23%,6
,,能量增幅器	救援屏障	气势头带,59,71.08%,5
,,学习装置	气势头带	贝壳之铃,42,71.19%,2
,,救援屏障	得分护盾	气势头带,7,87.5%,2
,,讲究眼镜	进击眼镜	气势头带,2,66.67%,2
,,进击眼镜	学习装置	气势头带,11,78.57%,1
,,能量增幅器	进击眼镜	贝壳之铃,6,85.71%,1
,,进击眼镜	气势头带	博识眼镜,4,80.0%,1
,,讲究眼镜	救援屏障	学习装置,3,75.0%,1
,,能量增幅器	学习装置	贝壳之铃,3,60.0%,1
,,能量增幅器	进击眼镜	气势头带,2,66.67%,1
,,救援屏障	气势头带	凸凸头盔,1,100.0%,1
,,救援屏障	气势头带	贝壳之铃,1,50.0%,1
,,救援屏障	气势头带	博识眼镜,1,50.0%,1
,,救援屏障	进击眼镜	博识眼镜,1,33.33%,1
4,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,36,11.49%,515,72.23%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ки・J1h4,100,75.19%
,,ElevenFan,78,78.79%
,,Rimaaa,51,69.86%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰锥		冰砾		速度强化,224,68.09%,25
,,冰锥		冰砾		逃脱按键,160,73.39%,9
,,冰锥		冰砾		万灵药,61,77.22%,2
,,冰锥		冰砾		攻击强化,48,81.36%,4
,,冰冻之风	冷冻干燥	速度强化,19,79.17%,1
,,冰锥		冰砾		向尾喵的尾巴,3,75.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	能量增幅器	博识眼镜,56,71.79%,5
,,能量增幅器	力量头带	博识眼镜,37,60.66%,5
,,能量增幅器	气势头带	力量头带,52,69.33%,3
,,讲究眼镜	能量增幅器	气势头带,48,60.76%,2
,,讲究眼镜	气势头带	博识眼镜,23,65.71%,2
,,能量增幅器	气势头带	博识眼镜,3,75.0%,2
,,讲究眼镜	气势头带	力量头带,100,75.19%,1
,,能量增幅器	救援屏障	博识眼镜,43,84.31%,1
,,讲究眼镜	能量增幅器	焦点镜,25,80.65%,1
,,讲究眼镜	救援屏障	力量头带,21,87.5%,1
,,讲究眼镜	能量增幅器	力量头带,15,60.0%,1
,,讲究眼镜	能量增幅器	贝壳之铃,3,100.0%,1
,,能量增幅器	进击眼镜	气势头带,3,75.0%,1
,,讲究眼镜	力量头带	焦点镜,1,100.0%,1
,,讲究眼镜	进击眼镜	博识眼镜,1,100.0%,1
,,救援屏障	进击眼镜	力量头带,1,100.0%,1
,,能量增幅器	进击眼镜	力量头带,1,100.0%,1
,,能量增幅器	气势头带	贝壳之铃,1,100.0%,1
,,能量增幅器	力量头带	贝壳之铃,0,0.0%,1
,,进击眼镜	力量头带	焦点镜,0,0.0%,1
,,气势头带	力量头带	博识眼镜,0,0.0%,1
5,古月鸟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,54,11.43%,499,70.38%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Gow_暮M,48,70.59%
,,omutero,44,64.71%
