排名,名称,使用人数,使用率,使用率变化,胜场数,胜率
1,超级路卡利欧,81,8.74%,-5.54%,365,73.89%
2,超级喷火龙X,52,8.37%,-2.71%,373,78.86%
3,拉帝欧斯,67,7.7%,4.15%,315,72.41%
4,拉帝亚斯,56,7.45%,2.64%,296,70.31%
5,阿罗拉雷丘,63,6.78%,3.22%,280,73.11%
6,火焰鸡,68,6.72%,0.93%,267,70.26%
7,路卡利欧,73,6.07%,0.05%,244,71.14%
8,苍响,51,5.34%,1.41%,222,73.51%
9,甜冷美后,53,4.88%,1.28%,203,73.55%
10,嘟嘟利,61,4.67%,-0.54%,192,72.73%
11,叶伊布,55,4.37%,1.16%,159,64.37%
12,达克莱伊,68,4.14%,-2.3%,163,69.66%
13,梦幻,55,4.1%,0.85%,154,66.38%
14,水君,63,3.63%,0.36%,133,64.88%
15,索罗亚克,47,3.52%,0.14%,140,70.35%
16,耿鬼,44,3.43%,-1.15%,132,68.04%
17,密勒顿,52,3.22%,0.63%,122,67.03%
18,水箭龟,41,2.78%,0.5%,108,68.79%
19,幸福蛋,40,2.6%,0.21%,101,68.71%
20,爆肌蚊,48,2.46%,0.46%,97,69.78%
21,武道熊师,43,2.44%,1.0%,94,68.12%
22,烈箭鹰,46,2.41%,-0.46%,90,66.18%
23,谜拟丘,37,2.35%,0.77%,96,72.18%
24,月亮伊布,39,2.26%,-0.61%,73,57.03%
25,闪焰王牌,41,2.23%,-1.36%,83,65.87%
26,皮可西,35,2.21%,0.22%,93,74.4%
26,卡比兽,40,2.21%,0.5%,90,72.0%
28,霜奶仙,21,1.88%,1.11%,72,67.92%
29,象牙猪,20,1.84%,0.23%,77,74.04%
30,呆壳兽,32,1.79%,0.59%,74,73.27%
31,沙奈朵,27,1.68%,0.25%,73,76.84%
32,朽木妖,28,1.57%,-0.39%,63,70.79%
33,捷拉奥拉,30,1.47%,0.33%,60,72.29%
33,巨钳螳螂,34,1.47%,-0.09%,56,67.47%
35,快龙,10,1.4%,1.34%,56,70.89%
36,帝王拿波,29,1.38%,0.46%,54,69.23%
37,白蓬蓬,24,1.31%,0.45%,54,72.97%
38,千面避役,28,1.26%,0.41%,59,83.1%
38,甲贺忍蛙,30,1.26%,-0.45%,50,70.42%
38,胡帕,20,1.26%,0.24%,49,69.01%
38,花疗环环,27,1.26%,-1.11%,55,77.46%
42,伽勒尔烈焰马,21,1.22%,0.39%,59,85.51%
43,可达鸭,25,1.13%,0.52%,49,76.56%
44,巴布土拨,21,1.04%,0.04%,36,61.02%
45,岩殿居蟹,23,1.03%,-0.36%,37,63.79%
46,妖火红狐,24,1.01%,-0.12%,44,77.19%
47,阿勃梭鲁,32,0.96%,0.01%,34,62.96%
48,怪力,28,0.88%,0.19%,33,66.0%
48,喷火龙,26,0.88%,-0.09%,32,64.0%
50,狙射树枭,22,0.81%,0.01%,36,78.26%
51,冰伊布,22,0.74%,-0.37%,29,69.05%
52,妙蛙花,21,0.73%,-0.09%,28,68.29%
52,多龙巴鲁托,8,0.73%,0.31%,28,68.29%
54,巨金怪,23,0.64%,0.03%,25,69.44%
55,魔墙人偶,16,0.62%,0.19%,26,74.29%
56,坚盾剑怪,23,0.6%,0.02%,21,61.76%
56,超梦Y,20,0.6%,0.27%,27,79.41%
56,太阳伊布,22,0.6%,-0.02%,23,67.65%
59,魔幻假面喵,19,0.58%,-0.04%,20,60.61%
60,皮卡丘,19,0.46%,0.22%,18,69.23%
60,烈咬陆鲨,14,0.46%,-0.12%,20,76.92%
62,拉普拉斯,10,0.41%,-0.12%,16,69.57%
63,红莲铠骑,15,0.35%,0.05%,14,70.0%
64,仙子伊布,10,0.28%,0.19%,13,81.25%
64,苍炎刃鬼,15,0.28%,-0.27%,8,50.0%
66,水晶灯火灵,10,0.25%,0.19%,9,64.29%
66,暴鲤龙,13,0.25%,0.12%,8,57.14%
66,凤王,7,0.25%,0.01%,13,92.86%
69,班基拉斯,6,0.19%,0.13%,7,63.64%
69,勾魂眼,8,0.19%,0.14%,8,72.73%
71,列阵兵,7,0.18%,0.11%,7,70.0%
72,阿罗拉九尾,9,0.16%,0.09%,8,88.89%
73,玛力露丽,6,0.12%,-0.04%,7,100.0%
73,巨锻匠,5,0.12%,0.07%,2,28.57%
73,胖可丁,4,0.12%,0.08%,5,71.43%
76,古月鸟,6,0.11%,0.06%,5,83.33%
77,藏饱栗鼠,4,0.07%,-0.08%,4,100.0%
77,铝钢龙,4,0.07%,0.04%,3,75.0%
77,超梦X,4,0.07%,0.0%,3,75.0%
80,黏美龙,3,0.05%,0.03%,1,33.33%
