,一共游戏场数,10591
,,SG・Shubee,123,72.35%
,,夜Shynon,85,68.55%
,,_SnoW,54,76.06%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,飞叶快刀	叶刃		逃脱按键,705,71.94%,56
,,飞叶快刀	叶刃		万灵药,155,78.28%,14
,,飞叶快刀	叶刃		伤药	,142,71.0%,4
,,飞叶快刀	叶刃		攻击强化,42,72.41%,5
,,飞叶快刀	叶刃		速度强化,42,64.62%,6
,,日光刃	叶刃		逃脱按键,10,52.63%,12
,,日光刃	叶刃		万灵药,5,83.33%,3
,,日光刃	燕返		逃脱按键,3,100.0%,2
,,飞叶快刀	燕返		逃脱按键,2,66.67%,3
,,日光刃	燕返		万灵药,1,100.0%,1
,,日光刃	叶刃		攻击强化,1,100.0%,1
,,日光刃	叶刃		速度强化,1,100.0%,1
,,日光刃	叶刃		伤药	,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	能量增幅器	锐利之爪,528,72.63%,34
,,猛攻哑铃	能量增幅器	轻石,192,70.07%,8
,,猛攻哑铃	轻石	锐利之爪,79,68.1%,5
,,气势头带	猛攻哑铃	能量增幅器,77,76.24%,5
,,救援屏障	猛攻哑铃	能量增幅器,50,72.46%,4
,,弱点保险	猛攻哑铃	能量增幅器,45,81.82%,4
,,焦点镜	猛攻哑铃	锐利之爪,3,100.0%,2
,,气势头带	猛攻哑铃	锐利之爪,2,100.0%,2
,,力量头带	轻石	锐利之爪,34,69.39%,1
,,力量头带	能量增幅器	锐利之爪,26,74.29%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,25,80.65%,1
,,亿奥斯饼干	猛攻哑铃	锐利之爪,20,76.92%,1
,,亿奥斯饼干	猛攻哑铃	能量增幅器,19,63.33%,1
,,气势头带	能量增幅器	锐利之爪,5,55.56%,1
,,学习装置	猛攻哑铃	轻石,4,100.0%,1
,,气势头带	能量增幅器	轻石,1,20.0%,1
,,力量头带	气势头带	锐利之爪,0,0.0%,1
3,索罗亚克,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,83,12.13%,952,74.09%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,五人ニキ,81,75.0%
,,นายLucky,56,76.71%
,,Pirate愛,48,76.19%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗袭要害	居合劈	万灵药,455,74.59%,52
,,暗袭要害	暗影爪	万灵药,185,75.2%,28
,,出奇一击	暗影爪	万灵药,163,70.56%,28
,,出奇一击	居合劈	万灵药,70,72.92%,19
,,暗袭要害	居合劈	伤药	,34,69.39%,1
,,出奇一击	暗影爪	逃脱按键,31,83.78%,2
,,出奇一击	居合劈	逃脱按键,5,100.0%,2
,,出奇一击	暗影爪	迟缓烟雾,2,100.0%,1
,,暗袭要害	暗影爪	逃脱按键,2,100.0%,1
,,出奇一击	暗影爪	向尾喵的尾巴,2,100.0%,1
,,出奇一击	暗影爪	攻击强化,1,100.0%,1
,,出奇一击	居合劈	伤药	,1,100.0%,1
,,暗袭要害	居合劈	逃脱按键,1,50.0%,1
,,暗袭要害	居合劈	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	连打围巾	锐利之爪,188,70.15%,19
,,弱点保险	气势头带	猛攻哑铃,97,75.78%,9
,,气势头带	猛攻哑铃	锐利之爪,105,73.43%,8
,,亿奥斯饼干	弱点保险	猛攻哑铃,164,78.47%,7
,,弱点保险	猛攻哑铃	锐利之爪,63,75.0%,7
,,力量头带	气势头带	锐利之爪,61,73.49%,6
,,亿奥斯饼干	猛攻哑铃	锐利之爪,58,69.88%,5
,,力量头带	猛攻哑铃	锐利之爪,23,74.19%,4
,,弱点保险	猛攻哑铃	轻石,23,76.67%,3
,,力量头带	能量增幅器	锐利之爪,18,81.82%,2
,,弱点保险	连打围巾	锐利之爪,41,80.39%,1
,,猛攻哑铃	轻石	锐利之爪,34,69.39%,1
,,力量头带	弱点保险	锐利之爪,32,82.05%,1
,,气势头带	轻石	锐利之爪,19,67.86%,1
,,弱点保险	猛攻哑铃	连打围巾,10,66.67%,1
,,弱点保险	气势头带	锐利之爪,3,100.0%,1
,,猛攻哑铃	能量增幅器	锐利之爪,3,100.0%,1
,,猛攻哑铃	连打围巾	锐利之爪,3,60.0%,1
,,亿奥斯饼干	力量头带	猛攻哑铃,2,100.0%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,2,66.67%,1
,,焦点镜	轻石	锐利之爪,2,66.67%,1
,,亿奥斯饼干	猛攻哑铃	轻石,1,100.0%,1
,,力量头带	猛攻哑铃	连打围巾,0,0.0%,1
4,水晶灯火灵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,85,10.5%,833,74.91%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,FlexMySkills,111,86.72%
,,TÀCHY,42,66.67%
,,UExVEGETA,38,70.37%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,过热		封印		逃脱按键,768,75.15%,78
,,过热		封印		速度强化,36,78.26%,7
,,过热		灵骚		逃脱按键,19,55.88%,15
,,喷射火焰	灵骚		逃脱按键,3,100.0%,3
,,过热		灵骚		速度强化,3,100.0%,3
,,喷射火焰	封印		逃脱按键,2,100.0%,2
,,喷射火焰	灵骚		速度强化,1,100.0%,1
,,过热		封印		万灵药,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,720,74.61%,77
,,穿透汤匙	讲究眼镜	贝壳之铃,41,83.67%,3
,,博识眼镜	穿透汤匙	贝壳之铃,10,62.5%,3
,,博识眼镜	穿透汤匙	能量增幅器,31,81.58%,1
,,穿透汤匙	能量增幅器	讲究眼镜,31,70.45%,1
5,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,78,8.21%,654,75.17%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,AMaddog,64,69.57%
,,Todoroki実ツ,61,81.33%
,,LôStッ,56,68.29%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰锥		冰砾		逃脱按键,504,74.67%,51
,,冰冻之风	冷冻干燥	逃脱按键,101,78.91%,22
,,冰锥		冰砾		速度强化,23,69.7%,10
,,冰冻之风	冷冻干燥	万灵药,16,80.0%,1
,,冰锥		冰砾		万灵药,3,75.0%,2
,,冰锥		冷冻干燥	逃脱按键,2,100.0%,2
,,冰锥		冰砾		攻击强化,2,100.0%,1
,,冰冻之风	冷冻干燥	攻击强化,1,100.0%,1
,,冰冻之风	冷冻干燥	速度强化,1,50.0%,2
,,冰冻之风	冰砾		逃脱按键,1,33.33%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,428,75.22%,41
,,穿透汤匙	能量增幅器	贝壳之铃,69,78.41%,10
,,博识眼镜	穿透汤匙	贝壳之铃,13,65.0%,8
,,博识眼镜	穿透汤匙	能量增幅器,78,83.87%,5
,,博识眼镜	穿透汤匙	连打围巾,22,84.62%,3
,,穿透汤匙	能量增幅器	讲究眼镜,1,50.0%,2
,,博识眼镜	穿透汤匙	进击眼镜,14,60.87%,1
,,博识眼镜	气势头带	穿透汤匙,14,53.85%,1
,,力量头带	博识眼镜	能量增幅器,5,83.33%,1
,,穿透汤匙	讲究眼镜	贝壳之铃,4,57.14%,1
,,穿透汤匙	能量增幅器	进击眼镜,3,60.0%,1
,,博识眼镜	焦点镜	穿透汤匙,2,100.0%,1
,,穿透汤匙	讲究眼镜	连打围巾,1,100.0%,1
,,力量头带	穿透汤匙	能量增幅器,0,0.0%,1
,,博识眼镜	能量增幅器	贝壳之铃,0,0.0%,1
6,苍响,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,47,6.7%,515,72.54%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,でかい猫の鼻,61,84.72%
,,Vlacan,55,79.71%
,,シュンくんox,31,72.09%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		高速移动	万灵药,440,72.73%,36
,,圣剑		高速移动	逃脱按键,50,69.44%,11
,,圣剑		高速移动	攻击强化,21,77.78%,1
,,圣剑		高速移动	速度强化,1,100.0%,1
,,金属爪	高速移动	万灵药,1,100.0%,1
,,金属爪	嬉闹		万灵药,1,100.0%,1
,,金属爪	高速移动	攻击强化,1,50.0%,2
,,圣剑		嬉闹		攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,焦点镜	腐朽的剑	锐利之爪,339,72.13%,29
,,力量头带	焦点镜	腐朽的剑,90,75.63%,11
,,焦点镜	猛攻哑铃	腐朽的剑,56,80.0%,2
,,力量头带	腐朽的剑	锐利之爪,28,60.87%,2
,,救援屏障	焦点镜	腐朽的剑,2,66.67%,1
,,力量头带	弱点保险	腐朽的剑,0,0.0%,1
,,焦点镜	腐朽的剑	连打围巾,0,0.0%,1
7,拉普拉斯,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,83,5.91%,481,76.84%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,iSorA,49,75.38%
,,SEÏRYU,42,79.25%
,,IcarusTTV,40,76.92%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水之波动	泡沫光线	速度强化,365,78.33%,68
,,终焉之歌	冰冻光束	速度强化,63,71.59%,8
,,终焉之歌	泡沫光线	速度强化,19,70.37%,19
,,水之波动	冰冻光束	速度强化,17,77.27%,7
,,水之波动	泡沫光线	伤药	,16,72.73%,6
,,水之波动	泡沫光线	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	穿透汤匙	进击眼镜,271,77.21%,35
,,学习装置	气势头带	穿透汤匙,158,77.83%,28
,,亿奥斯饼干	气势头带	进击眼镜,15,68.18%,6
,,亿奥斯饼干	穿透汤匙	进击眼镜,12,80.0%,3
,,学习装置	气势头带	进击眼镜,3,75.0%,3
,,气势头带	进击眼镜	连打围巾,10,83.33%,1
,,博识眼镜	气势头带	穿透汤匙,4,66.67%,1
,,博识眼镜	气势头带	讲究眼镜,3,75.0%,1
,,气势头带	穿透汤匙	讲究眼镜,2,50.0%,1
,,博识眼镜	气势头带	进击眼镜,1,100.0%,1
,,学习装置	穿透汤匙	进击眼镜,1,100.0%,1
,,力量头带	学习装置	气势头带,1,50.0%,1
,,穿透汤匙	贝壳之铃	进击眼镜,0,0.0%,1
8,梦幻,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,60,5.16%,398,72.76%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Solonyツ,46,77.97%
,,つにき,37,82.22%
,,iCursed忍,29,70.73%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,日光束	光墙		逃脱按键,163,72.12%,42
,,冲浪		高速移动	逃脱按键,102,67.55%,36
,,电球		高速移动	逃脱按键,72,79.12%,33
,,电球		指导		逃脱按键,30,88.24%,14
,,电球		光墙		逃脱按键,15,57.69%,9
,,日光束	高速移动	逃脱按键,8,88.89%,7
,,冲浪		光墙		逃脱按键,6,85.71%,5
,,冲浪		指导		逃脱按键,1,100.0%,1
,,日光束	指导		逃脱按键,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,334,72.93%,47
,,穿透汤匙	讲究眼镜	进击眼镜,25,73.53%,6
,,博识眼镜	穿透汤匙	进击眼镜,30,71.43%,2
,,博识眼镜	讲究眼镜	贝壳之铃,6,75.0%,2
,,穿透汤匙	讲究眼镜	贝壳之铃,1,33.33%,2
,,博识眼镜	学习装置	讲究眼镜,2,100.0%,1
9,武道熊师,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,64,4.65%,358,72.76%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Ataraxi4,33,71.74%
,,Gow_77chin.,31,79.49%
,,ASU・yeatfan,30,88.24%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水流连打	水流裂破	万灵药,221,70.16%,45
,,暗冥强击	深渊突刺	逃脱按键,113,77.4%,25
,,水流连打	水流裂破	逃脱按键,21,87.5%,11
,,暗冥强击	深渊突刺	万灵药,3,50.0%,5
,,暗冥强击	深渊突刺	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	弱点保险	锐利之爪,65,67.71%,13
,,弱点保险	猛攻哑铃	锐利之爪,67,74.44%,7
,,力量头带	猛攻哑铃	锐利之爪,24,80.0%,6
,,弱点保险	气势头带	猛攻哑铃,36,75.0%,5
,,力量头带	气势头带	锐利之爪,8,80.0%,5
,,亿奥斯饼干	猛攻哑铃	锐利之爪,38,71.7%,3
,,气势头带	猛攻哑铃	锐利之爪,9,50.0%,3
,,猛攻哑铃	轻石	锐利之爪,11,68.75%,2
,,焦点镜	猛攻哑铃	锐利之爪,10,83.33%,2
,,猛攻哑铃	能量增幅器	锐利之爪,6,54.55%,2
,,力量头带	焦点镜	锐利之爪,2,100.0%,2
,,力量头带	气势头带	猛攻哑铃,2,66.67%,2
,,弱点保险	能量增幅器	锐利之爪,30,88.24%,1
,,弱点保险	焦点镜	锐利之爪,18,75.0%,1
,,弱点保险	连打围巾	锐利之爪,15,78.95%,1
,,力量头带	焦点镜	猛攻哑铃,8,88.89%,1
,,气势头带	焦点镜	猛攻哑铃,4,100.0%,1
,,弱点保险	焦点镜	猛攻哑铃,2,66.67%,1
,,力量头带	弱点保险	气势头带,1,100.0%,1
,,力量头带	猛攻哑铃	能量增幅器,1,50.0%,1
,,气势头带	猛攻哑铃	能量增幅器,1,25.0%,1
,,弱点保险	气势头带	锐利之爪,0,0.0%,1
,,弱点保险	猛攻哑铃	能量增幅器,0,0.0%,1
,,力量头带	弱点保险	猛攻哑铃,0,0.0%,1
10,皮可西,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,61,4.42%,353,75.43%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ちちんぷいい,113,86.26%
,,Forwads,22,78.57%
,,7$eas=Asif,18,90.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月光		重力		速度强化,269,77.97%,47
,,月光		看我嘛	速度强化,65,69.89%,26
,,月光		重力		伤药	,8,61.54%,3
,,月光		重力		逃脱按键,5,83.33%,4
,,吸取之吻	看我嘛	速度强化,3,100.0%,3
,,吸取之吻	看我嘛	逃脱按键,2,50.0%,3
,,月光		看我嘛	伤药	,1,50.0%,1
,,月光		看我嘛	逃脱按键,0,0.0%,1
,,吸取之吻	重力		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	进击眼镜,164,80.79%,15
,,学习装置	救援屏障	进击眼镜,68,65.38%,12
,,博识眼镜	学习装置	进击眼镜,28,73.68%,8
,,博识眼镜	学习装置	救援屏障,32,86.49%,5
,,学习装置	救援屏障	气势头带,18,81.82%,5
,,学习装置	援助头巾	进击眼镜,4,66.67%,3
,,学习装置	援助头巾	救援屏障,23,76.67%,2
,,学习装置	援助头巾	气势头带,3,50.0%,2
,,博识眼镜	学习装置	气势头带,2,50.0%,2
,,博识眼镜	讲究眼镜	进击眼镜,1,50.0%,2
,,亿奥斯饼干	学习装置	进击眼镜,4,80.0%,1
,,博识眼镜	能量增幅器	进击眼镜,4,66.67%,1
,,援助头巾	救援屏障	气势头带,1,100.0%,1
,,博识眼镜	学习装置	讲究眼镜,1,33.33%,1
,,救援屏障	气势头带	进击眼镜,0,0.0%,1
11,嘟嘟利,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,55,4.22%,314,70.25%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,世紀末のゴキ,45,65.22%
,,Cоmi,33,84.62%
,,塩Hyou,20,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,三重攻击	高速移动	万灵药,157,66.24%,34
,,啄钻		飞踢		万灵药,150,74.63%,36
,,三重攻击	飞踢		万灵药,6,75.0%,3
,,啄钻		高速移动	万灵药,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	轻石	锐利之爪,190,66.67%,34
,,亿奥斯饼干	猛攻哑铃	锐利之爪,101,76.52%,12
,,亿奥斯饼干	猛攻哑铃	轻石,12,75.0%,2
,,猛攻哑铃	能量增幅器	锐利之爪,2,100.0%,2
,,猛攻哑铃	能量增幅器	轻石,3,75.0%,1
,,治愈王冠	猛攻哑铃	锐利之爪,2,66.67%,1
,,力量头带	猛攻哑铃	锐利之爪,2,66.67%,1
,,气势头带	猛攻哑铃	轻石,1,100.0%,1
,,亿奥斯饼干	弱点保险	猛攻哑铃,1,100.0%,1
12,快龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,49,3.79%,286,71.32%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,美トッポ,61,76.25%
,,OG・Shingdi,29,78.38%
,,ttvSadRekirr,23,65.71%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之舞	破坏光线	万灵药,139,68.47%,33
,,龙之舞	破坏光线	逃脱按键,90,75.0%,8
,,龙之舞	破坏光线	攻击强化,26,76.47%,7
,,龙之舞	逆鳞		万灵药,10,76.92%,4
,,龙之舞	逆鳞		逃脱按键,4,100.0%,1
,,神速		逆鳞		逃脱按键,4,66.67%,3
,,龙之舞	逆鳞		速度强化,4,66.67%,2
,,神速		逆鳞		万灵药,3,60.0%,2
,,龙之舞	破坏光线	伤药	,2,66.67%,1
,,龙之舞	破坏光线	速度强化,2,50.0%,2
,,龙之舞	逆鳞		攻击强化,1,100.0%,1
,,神速		逆鳞		速度强化,1,100.0%,1
,,神速		逆鳞		攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	气势头带	锐利之爪,69,72.63%,15
,,力量头带	连打围巾	锐利之爪,9,56.25%,7
,,力量头带	气势头带	连打围巾,35,67.31%,5
,,力量头带	焦点镜	锐利之爪,93,73.23%,4
,,力量头带	焦点镜	连打围巾,20,80.0%,4
,,力量头带	焦点镜	猛攻哑铃,11,61.11%,4
,,力量头带	气势头带	焦点镜,10,62.5%,3
,,力量头带	猛攻哑铃	锐利之爪,6,66.67%,3
,,力量头带	弱点保险	锐利之爪,29,78.38%,1
,,气势头带	焦点镜	连打围巾,2,100.0%,1
,,力量头带	治愈王冠	连打围巾,2,66.67%,1
,,力量头带	弱点保险	连打围巾,0,0.0%,1
13,阿罗拉九尾,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,62,3.02%,240,75.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Hаffer,25,80.65%
,,TTV_dispenza,19,70.37%
,,Jäsmine,17,56.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,雪崩		暴风雪	逃脱按键,237,74.76%,62
,,魔法闪耀	极光幕	逃脱按键,2,100.0%,2
,,雪崩		极光幕	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,83,69.75%,21
,,穿透汤匙	能量增幅器	讲究眼镜,66,77.65%,12
,,气势头带	穿透汤匙	讲究眼镜,25,73.53%,10
,,博识眼镜	穿透汤匙	能量增幅器,14,73.68%,7
,,博识眼镜	气势头带	穿透汤匙,22,88.0%,4
,,穿透汤匙	讲究眼镜	贝壳之铃,2,100.0%,2
,,学习装置	穿透汤匙	讲究眼镜,16,84.21%,1
,,救援屏障	穿透汤匙	讲究眼镜,6,75.0%,1
,,力量头带	穿透汤匙	讲究眼镜,4,80.0%,1
,,博识眼镜	能量增幅器	讲究眼镜,1,100.0%,1
,,博识眼镜	能量增幅器	贝壳之铃,1,50.0%,1
,,穿透汤匙	讲究眼镜	连打围巾,0,0.0%,1
14,妖火红狐,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,60,2.98%,221,69.94%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,R0juu,27,75.0%
,,Todoroki実ツ,25,69.44%
,,Zerocha,24,72.73%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法火焰	蓄能焰袭	逃脱按键,131,73.6%,37
,,大字爆炎	火焰旋涡	逃脱按键,40,68.97%,17
,,魔法火焰	火焰旋涡	逃脱按键,29,70.73%,6
,,魔法火焰	蓄能焰袭	万灵药,7,53.85%,4
,,大字爆炎	蓄能焰袭	逃脱按键,6,50.0%,5
,,魔法火焰	火焰旋涡	速度强化,3,100.0%,2
,,魔法火焰	蓄能焰袭	速度强化,3,37.5%,2
,,大字爆炎	火焰旋涡	速度强化,2,66.67%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,70,72.92%,25
,,穿透汤匙	能量增幅器	贝壳之铃,106,69.74%,24
,,博识眼镜	穿透汤匙	能量增幅器,9,56.25%,2
,,救援屏障	穿透汤匙	能量增幅器,8,72.73%,2
,,博识眼镜	能量增幅器	讲究眼镜,2,100.0%,2
,,能量增幅器	讲究眼镜	贝壳之铃,24,70.59%,1
,,救援屏障	能量增幅器	讲究眼镜,2,100.0%,1
,,穿透汤匙	讲究眼镜	贝壳之铃,0,0.0%,1
,,博识眼镜	能量增幅器	贝壳之铃,0,0.0%,1
,,博识眼镜	穿透汤匙	讲究眼镜,0,0.0%,1
15,妙蛙花,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,47,2.85%,210,69.54%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Gow_Xiang.,80,65.57%
,,Solonyツ,41,78.85%
,,CG・Proxie,11,91.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,污泥炸弹	日光束	逃脱按键,166,68.31%,32
,,污泥炸弹	日光束	速度强化,17,80.95%,4
,,终极吸取	花瓣舞	万灵药,16,76.19%,11
,,污泥炸弹	日光束	万灵药,5,83.33%,6
,,终极吸取	日光束	逃脱按键,5,50.0%,6
,,终极吸取	花瓣舞	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,96,64.86%,12
,,博识眼镜	穿透汤匙	讲究眼镜,65,79.27%,9
,,博识眼镜	穿透汤匙	能量增幅器,6,66.67%,5
,,力量头带	气势头带	穿透汤匙,7,87.5%,4
,,力量头带	救援屏障	气势头带,7,53.85%,4
,,气势头带	穿透汤匙	能量增幅器,11,78.57%,2
,,博识眼镜	穿透汤匙	贝壳之铃,8,72.73%,2
,,力量头带	气势头带	连打围巾,2,100.0%,2
,,穿透汤匙	讲究眼镜	贝壳之铃,2,66.67%,2
,,气势头带	穿透汤匙	讲究眼镜,2,50.0%,2
,,博识眼镜	气势头带	讲究眼镜,4,66.67%,1
,,博识眼镜	穿透汤匙	进击眼镜,0,0.0%,1
,,救援屏障	气势头带	穿透汤匙,0,0.0%,1
16,呆壳兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,45,2.53%,187,69.78%
