,一共游戏场数,5677
1,月亮伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,76,23.52%,1004,75.21%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,MoneyMaxツ,112,82.35%
,,*YK*Shubie,61,76.25%
,,18V_suiga,54,79.41%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,移花接木	大声咆哮	伤药	,460,74.19%,36
,,移花接木	大声咆哮	逃脱按键,221,75.68%,27
,,移花接木	大声咆哮	速度强化,219,79.64%,22
,,移花接木	大声咆哮	脱壳忍者玩偶,53,68.83%,5
,,黑色目光	大声咆哮	逃脱按键,19,73.08%,5
,,黑色目光	大声咆哮	伤药	,19,70.37%,5
,,移花接木	大声咆哮	攻击强化,6,100.0%,1
,,移花接木	祈愿		逃脱按键,2,100.0%,2
,,移花接木	祈愿		脱壳忍者玩偶,1,100.0%,1
,,移花接木	祈愿		速度强化,1,100.0%,1
,,移花接木	大声咆哮	万灵药,1,100.0%,1
,,黑色目光	祈愿		逃脱按键,1,100.0%,1
,,移花接木	祈愿		伤药	,1,33.33%,3
,,黑色目光	大声咆哮	速度强化,0,0.0%,2
,,黑色目光	祈愿		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,292,79.35%,18
,,亿奥斯饼干	气势头带	猛攻哑铃,192,71.11%,14
,,力量头带	气势头带	猛攻哑铃,159,74.65%,8
,,力量头带	学习装置	气势头带,94,69.63%,8
,,学习装置	气势头带	猛攻哑铃,53,80.3%,7
,,学习装置	弱点保险	气势头带,16,59.26%,6
,,气势头带	猛攻哑铃	锐利之爪,27,72.97%,5
,,学习装置	救援屏障	气势头带,112,82.35%,1
,,亿奥斯饼干	力量头带	猛攻哑铃,21,75.0%,1
,,亿奥斯饼干	学习装置	猛攻哑铃,14,87.5%,1
,,学习装置	气势头带	突击背心,9,81.82%,1
,,亿奥斯饼干	力量头带	气势头带,6,50.0%,1
,,学习装置	气势头带	锐利之爪,4,66.67%,1
,,亿奥斯饼干	弱点保险	气势头带,3,50.0%,1
,,力量头带	学习装置	猛攻哑铃,1,100.0%,1
,,力量头带	弱点保险	猛攻哑铃,1,50.0%,1
,,气势头带	猛攻哑铃	轻石,0,0.0%,1
2,叶伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,61,16.68%,684,72.23%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ISN・Bronne,75,72.12%
,,LDG・Omuterö,62,74.7%
,,YisusMC5ツ,51,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,飞叶快刀	叶刃		逃脱按键,514,72.7%,49
,,飞叶快刀	叶刃		万灵药,42,65.62%,8
,,日光刃	叶刃		伤药	,35,77.78%,3
,,日光刃	叶刃		逃脱按键,33,73.33%,9
,,飞叶快刀	叶刃		脱壳忍者玩偶,24,70.59%,5
,,飞叶快刀	叶刃		攻击强化,20,76.92%,3
,,飞叶快刀	叶刃		伤药	,13,81.25%,4
,,日光刃	叶刃		脱壳忍者玩偶,3,37.5%,4
,,日光刃	叶刃		万灵药,0,0.0%,1
,,飞叶快刀	燕返		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	能量增幅器	锐利之爪,168,72.73%,25
,,猛攻哑铃	能量增幅器	轻石,155,71.43%,13
,,救援屏障	猛攻哑铃	能量增幅器,115,76.67%,6
,,学习装置	猛攻哑铃	能量增幅器,139,72.77%,3
,,亿奥斯饼干	猛攻哑铃	能量增幅器,30,68.18%,3
,,气势头带	猛攻哑铃	能量增幅器,5,83.33%,2
,,学习装置	气势头带	能量增幅器,36,72.0%,1
,,能量增幅器	轻石	锐利之爪,15,60.0%,1
,,弱点保险	气势头带	猛攻哑铃,9,60.0%,1
,,力量头带	猛攻哑铃	能量增幅器,5,100.0%,1
,,猛攻哑铃	轻石	锐利之爪,2,100.0%,1
,,救援屏障	能量增幅器	锐利之爪,2,50.0%,1
,,气势头带	焦点镜	能量增幅器,1,100.0%,1
,,救援屏障	猛攻哑铃	锐利之爪,1,100.0%,1
,,救援屏障	猛攻哑铃	轻石,1,20.0%,1
3,索罗亚克,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,67,16.63%,656,69.49%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,黒兎ぴわいVT,67,72.04%
,,でーんじゃ,63,72.41%
,,ISN・Cent,46,69.7%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗袭要害	居合劈	万灵药,304,68.93%,44
,,出奇一击	暗影爪	万灵药,274,69.9%,21
,,暗袭要害	暗影爪	万灵药,43,67.19%,24
,,暗袭要害	居合劈	脱壳忍者玩偶,17,80.95%,5
,,出奇一击	居合劈	逃脱按键,6,75.0%,2
,,出奇一击	暗影爪	逃脱按键,4,66.67%,1
,,出奇一击	居合劈	万灵药,4,50.0%,6
,,出奇一击	居合劈	脱壳忍者玩偶,2,100.0%,1
,,出奇一击	暗影爪	脱壳忍者玩偶,2,100.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	连打围巾	锐利之爪,116,68.64%,11
,,弱点保险	猛攻哑铃	轻石,33,54.1%,10
,,弱点保险	气势头带	猛攻哑铃,129,68.98%,8
,,弱点保险	猛攻哑铃	锐利之爪,21,77.78%,7
,,亿奥斯饼干	弱点保险	猛攻哑铃,79,72.48%,5
,,力量头带	气势头带	锐利之爪,98,68.53%,4
,,气势头带	猛攻哑铃	锐利之爪,43,64.18%,4
,,亿奥斯饼干	猛攻哑铃	锐利之爪,14,87.5%,3
,,力量头带	弱点保险	锐利之爪,63,78.75%,2
,,力量头带	猛攻哑铃	连打围巾,8,80.0%,2
,,猛攻哑铃	轻石	锐利之爪,4,50.0%,2
,,弱点保险	连打围巾	锐利之爪,17,80.95%,1
,,弱点保险	猛攻哑铃	能量增幅器,10,71.43%,1
,,气势头带	猛攻哑铃	能量增幅器,9,69.23%,1
,,弱点保险	猛攻哑铃	连打围巾,4,100.0%,1
,,气势头带	轻石	锐利之爪,4,57.14%,1
,,力量头带	猛攻哑铃	锐利之爪,3,60.0%,1
,,猛攻哑铃	能量增幅器	锐利之爪,1,100.0%,1
,,力量头带	能量增幅器	锐利之爪,0,0.0%,1
,,气势头带	连打围巾	锐利之爪,0,0.0%,1
4,千面避役,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,29,13.79%,544,69.48%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,QG・BxLight,64,67.37%
,,Solonyツ,64,60.38%
,,kabikiller,50,76.92%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,杂技		水流裂破	逃脱按键,333,72.55%,24
,,杂技		狙击		逃脱按键,127,66.49%,17
,,杂技		狙击		脱壳忍者玩偶,40,71.43%,4
,,致命针刺	狙击		逃脱按键,17,54.84%,12
,,杂技		水流裂破	脱壳忍者玩偶,15,68.18%,6
,,杂技		水流裂破	速度强化,5,62.5%,1
,,杂技		水流裂破	攻击强化,4,57.14%,4
,,致命针刺	狙击		脱壳忍者玩偶,3,42.86%,1
,,杂技		狙击		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,445,70.86%,24
,,穿透汤匙	讲究眼镜	进击眼镜,72,60.5%,2
,,博识眼镜	焦点镜	穿透汤匙,25,78.12%,2
,,焦点镜	穿透汤匙	讲究眼镜,2,50.0%,1
5,皮可西,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,44,8.49%,354,73.44%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Hаffer,50,75.76%
,,ちちんぷいい,33,86.84%
,,芥川芥川芥川,27,62.79%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月光		重力		速度强化,263,74.93%,33
,,月光		看我嘛	速度强化,34,82.93%,17
,,月光		重力		脱壳忍者玩偶,25,62.5%,3
,,月光		重力		逃脱按键,21,60.0%,8
,,月光		看我嘛	脱壳忍者玩偶,4,100.0%,1
,,月光		看我嘛	逃脱按键,2,100.0%,1
,,吸取之吻	看我嘛	速度强化,2,66.67%,3
,,吸取之吻	重力		速度强化,1,100.0%,1
,,月光		看我嘛	万灵药,1,50.0%,1
,,月光		重力		万灵药,1,50.0%,1
,,月光		重力		伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	学习装置	进击眼镜,137,76.11%,14
,,学习装置	救援屏障	进击眼镜,71,68.93%,6
,,学习装置	气势头带	进击眼镜,28,73.68%,5
,,博识眼镜	学习装置	救援屏障,18,78.26%,5
,,博识眼镜	学习装置	气势头带,49,84.48%,4
,,救援屏障	气势头带	进击眼镜,10,90.91%,2
,,博识眼镜	学习装置	能量增幅器,27,62.79%,1
,,亿奥斯饼干	学习装置	进击眼镜,4,66.67%,1
,,学习装置	援助头巾	进击眼镜,4,57.14%,1
,,学习装置	能量增幅器	进击眼镜,3,50.0%,1
,,学习装置	援助头巾	救援屏障,2,50.0%,1
,,气势头带	穿透汤匙	进击眼镜,1,100.0%,1
,,气势头带	贝壳之铃	进击眼镜,0,0.0%,1
,,学习装置	救援屏障	气势头带,0,0.0%,1
6,快龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,32,6.87%,286,73.33%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,だあひよん@,81,77.88%
,,蒼響ぐらてや,52,63.41%
,,AMaddog,40,85.11%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之舞	破坏光线	逃脱按键,148,78.72%,14
,,龙之舞	破坏光线	万灵药,114,65.14%,17
,,龙之舞	破坏光线	攻击强化,18,90.0%,1
,,龙之舞	逆鳞		万灵药,4,80.0%,2
,,神速		逆鳞		逃脱按键,2,100.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	气势头带	锐利之爪,117,75.97%,10
,,力量头带	焦点镜	锐利之爪,45,76.27%,7
,,力量头带	气势头带	连打围巾,43,84.31%,5
,,力量头带	气势头带	焦点镜,14,56.0%,5
,,力量头带	连打围巾	锐利之爪,66,66.0%,4
,,力量头带	焦点镜	连打围巾,1,100.0%,1
7,水晶灯火灵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,48,6.43%,248,67.95%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ZEN・ĬȠÐƦƋ,47,68.12%
,,«Balena»,18,54.55%
,,ILOVELAPRAS,17,80.95%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,过热		封印		逃脱按键,210,67.96%,45
,,过热		封印		脱壳忍者玩偶,23,58.97%,5
,,过热		灵骚		逃脱按键,9,81.82%,7
,,过热		灵骚		脱壳忍者玩偶,4,100.0%,3
,,喷射火焰	灵骚		逃脱按键,2,100.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,245,68.06%,47
,,博识眼镜	救援屏障	讲究眼镜,3,60.0%,1
8,阿罗拉九尾,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,40,5.85%,231,69.58%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,けーけぃ,40,66.67%
,,LDG・Wafu,34,75.56%
,,Ditto'柊,31,65.96%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,雪崩		暴风雪	逃脱按键,220,68.75%,39
,,魔法闪耀	极光幕	逃脱按键,5,100.0%,3
,,雪崩		暴风雪	脱壳忍者玩偶,5,83.33%,3
,,雪崩		极光幕	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,89,69.53%,11
,,穿透汤匙	能量增幅器	讲究眼镜,81,68.07%,10
,,气势头带	穿透汤匙	讲究眼镜,20,68.97%,6
,,博识眼镜	穿透汤匙	能量增幅器,8,80.0%,5
,,博识眼镜	气势头带	穿透汤匙,6,54.55%,3
,,救援屏障	穿透汤匙	讲究眼镜,15,75.0%,1
,,力量头带	穿透汤匙	讲究眼镜,10,100.0%,1
,,穿透汤匙	讲究眼镜	连打围巾,1,50.0%,1
,,能量增幅器	讲究眼镜	贝壳之铃,1,50.0%,1
,,穿透汤匙	能量增幅器	贝壳之铃,0,0.0%,1
9,拉普拉斯,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,44,5.8%,241,73.25%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Mari_かげ値,37,72.55%
,,PikaDiff_TTV,26,74.29%
,,iSorA,19,73.08%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水之波动	泡沫光线	速度强化,98,73.13%,13
,,终焉之歌	冰冻光束	速度强化,85,79.44%,18
,,终焉之歌	泡沫光线	速度强化,50,69.44%,21
,,水之波动	泡沫光线	逃脱按键,2,66.67%,1
,,水之波动	泡沫光线	伤药	,2,40.0%,2
,,水之波动	冰冻光束	伤药	,1,100.0%,1
,,终焉之歌	泡沫光线	脱壳忍者玩偶,1,100.0%,1
,,水之波动	冰冻光束	速度强化,1,50.0%,2
,,终焉之歌	泡沫光线	伤药	,1,33.33%,3
,,终焉之歌	冰冻光束	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	穿透汤匙,143,74.87%,20
,,气势头带	穿透汤匙	进击眼镜,80,72.07%,17
,,亿奥斯饼干	学习装置	进击眼镜,2,66.67%,2
,,亿奥斯饼干	学习装置	气势头带,9,81.82%,1
,,亿奥斯饼干	气势头带	进击眼镜,3,60.0%,1
,,学习装置	气势头带	进击眼镜,2,66.67%,1
,,穿透汤匙	讲究眼镜	进击眼镜,2,50.0%,1
,,亿奥斯饼干	气势头带	穿透汤匙,0,0.0%,1
10,梦幻,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,52,5.53%,219,69.75%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,LDG・Wafu,26,83.87%
,,第一吉利蛋,21,77.78%
,,JuanGhurkas?,14,60.87%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,日光束	光墙		逃脱按键,79,67.52%,36
,,电球		高速移动	逃脱按键,61,77.22%,29
,,冲浪		高速移动	逃脱按键,51,62.2%,37
,,电球		指导		逃脱按键,13,86.67%,11
,,电球		光墙		逃脱按键,6,85.71%,6
,,日光束	高速移动	逃脱按键,4,100.0%,4
,,冲浪		光墙		逃脱按键,3,100.0%,3
,,冲浪		高速移动	速度强化,1,100.0%,1
,,冲浪		指导		逃脱按键,1,25.0%,4
,,日光束	指导		逃脱按键,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,182,72.51%,37
,,穿透汤匙	讲究眼镜	进击眼镜,14,63.64%,5
,,穿透汤匙	讲究眼镜	贝壳之铃,7,58.33%,4
,,博识眼镜	穿透汤匙	进击眼镜,3,33.33%,3
,,学习装置	穿透汤匙	讲究眼镜,9,64.29%,1
,,博识眼镜	穿透汤匙	贝壳之铃,2,66.67%,1
,,博识眼镜	学习装置	穿透汤匙,2,66.67%,1
11,武道熊师,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,41,4.46%,198,78.26%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ここあった,24,92.31%
,,LDG・Gekoann,22,88.0%
,,芥川芥川芥川,16,69.57%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水流连打	水流裂破	万灵药,136,76.84%,32
,,暗冥强击	深渊突刺	逃脱按键,45,81.82%,12
,,水流连打	水流裂破	逃脱按键,7,87.5%,4
,,暗冥强击	深渊突刺	万灵药,5,71.43%,4
,,暗冥强击	深渊突刺	速度强化,2,100.0%,1
,,水流连打	水流裂破	脱壳忍者玩偶,2,66.67%,1
,,水流连打	水流裂破	速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	弱点保险	锐利之爪,102,79.69%,13
,,力量头带	猛攻哑铃	锐利之爪,9,69.23%,5
,,弱点保险	猛攻哑铃	锐利之爪,18,94.74%,4
,,气势头带	猛攻哑铃	锐利之爪,5,62.5%,4
,,力量头带	气势头带	锐利之爪,15,78.95%,3
,,气势头带	焦点镜	锐利之爪,3,75.0%,3
,,力量头带	能量增幅器	锐利之爪,1,50.0%,2
,,力量头带	焦点镜	锐利之爪,16,69.57%,1
,,弱点保险	焦点镜	猛攻哑铃,11,78.57%,1
,,力量头带	弱点保险	焦点镜,5,83.33%,1
,,气势头带	能量增幅器	锐利之爪,4,80.0%,1
,,弱点保险	焦点镜	锐利之爪,4,57.14%,1
,,猛攻哑铃	轻石	锐利之爪,3,100.0%,1
,,弱点保险	气势头带	猛攻哑铃,2,100.0%,1
12,胡帕,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,32,4.44%,192,76.19%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,iamTomato,28,80.0%
,,MYSヤYang,23,67.65%
,,NotGGKota,20,80.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜灵奇袭	异次元洞	速度强化,94,75.2%,16
,,潜灵奇袭	异次元洞	逃脱按键,40,78.43%,11
,,潜灵奇袭	异次元洞	脱壳忍者玩偶,23,74.19%,3
,,潜灵奇袭	异次元洞	万灵药,17,80.95%,3
