,一共游戏场数,10515
1,阿罗拉雷丘,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
6,魔幻假面喵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,84,6.26%,500,75.99%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Dusquito,98,71.01%
,,VSE・OCHOA,40,83.33%
,,Micloti,37,90.24%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,千变万花	影子分身	逃脱按键,428,75.62%,76
,,暗袭要害	起草		攻击强化,49,83.05%,3
,,暗袭要害	起草		逃脱按键,19,70.37%,8
,,千变万花	起草		逃脱按键,3,75.0%,3
,,暗袭要害	起草		万灵药,1,100.0%,1
,,暗袭要害	起草		脱壳忍者玩偶,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,增速护腕	猛攻哑铃	锐利之爪,239,73.77%,40
,,增速护腕	猛攻哑铃	能量增幅器,58,78.38%,10
,,充能坠饰	增速护腕	猛攻哑铃,17,80.95%,8
,,猛攻哑铃	能量增幅器	锐利之爪,32,78.05%,5
,,增速护腕	焦点镜	锐利之爪,43,81.13%,4
,,充能坠饰	猛攻哑铃	锐利之爪,37,72.55%,3
,,弱点保险	猛攻哑铃	锐利之爪,8,88.89%,2
,,增速护腕	焦点镜	猛攻哑铃,25,80.65%,1
,,充能坠饰	增速护腕	锐利之爪,18,81.82%,1
,,弱点保险	焦点镜	锐利之爪,9,90.0%,1
,,力量头带	增速护腕	焦点镜,7,63.64%,1
,,力量头带	焦点镜	能量增幅器,1,100.0%,1
,,亿奥斯饼干	猛攻哑铃	锐利之爪,1,100.0%,1
,,弱点保险	焦点镜	猛攻哑铃,1,100.0%,1
,,充能坠饰	猛攻哑铃	能量增幅器,1,100.0%,1
,,增速护腕	弱点保险	猛攻哑铃,1,50.0%,1
,,增速护腕	能量增幅器	锐利之爪,1,50.0%,1
,,增速护腕	猛攻哑铃	连打围巾,1,50.0%,1
,,力量头带	焦点镜	锐利之爪,0,0.0%,1
7,阿勃梭鲁,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,117,5.97%,461,73.41%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Mufasa°,35,79.55%
,,Jelosaツ,30,85.71%
,,不可視y2__,27,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,追打		精神利刃	万灵药,191,72.62%,47
,,暗袭要害	精神利刃	万灵药,71,76.34%,35
,,追打		精神利刃	攻击强化,67,67.68%,14
,,追打		突袭		万灵药,50,75.76%,23
,,追打		精神利刃	逃脱按键,37,84.09%,19
,,追打		突袭		逃脱按键,19,70.37%,10
,,暗袭要害	精神利刃	逃脱按键,7,70.0%,6
,,暗袭要害	精神利刃	攻击强化,6,66.67%,6
,,追打		突袭		攻击强化,6,66.67%,4
,,暗袭要害	精神利刃	向尾喵的尾巴,1,100.0%,1
,,暗袭要害	精神利刃	伤药	,1,100.0%,1
,,暗袭要害	精神利刃	速度强化,1,100.0%,1
,,追打		突袭		伤药	,1,100.0%,1
,,暗袭要害	精神利刃	脱壳忍者玩偶,1,100.0%,1
,,追打		精神利刃	向尾喵的尾巴,1,100.0%,1
,,暗袭要害	突袭		万灵药,1,100.0%,1
,,追打		突袭		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,增速护腕	焦点镜	锐利之爪,275,72.56%,71
,,焦点镜	猛攻哑铃	锐利之爪,25,80.65%,14
,,焦点镜	能量增幅器	锐利之爪,68,73.91%,10
,,增速护腕	焦点镜	猛攻哑铃,28,75.68%,7
,,充能坠饰	焦点镜	锐利之爪,41,80.39%,5
,,增速护腕	焦点镜	能量增幅器,4,66.67%,2
,,气势头带	焦点镜	锐利之爪,3,60.0%,2
,,咒术手镯	焦点镜	锐利之爪,9,60.0%,1
,,力量头带	焦点镜	锐利之爪,3,100.0%,1
,,增速护腕	猛攻哑铃	锐利之爪,2,66.67%,1
,,弱点保险	焦点镜	锐利之爪,2,66.67%,1
,,增速护腕	猛攻哑铃	能量增幅器,1,50.0%,1
,,治愈王冠	焦点镜	锐利之爪,0,0.0%,1
8,烈箭鹰,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,124,5.62%,457,77.33%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,中村さんそ,43,87.76%
,,AXIZ_Polin,23,76.67%
,,人類の宝TOMY,23,71.88%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,蓄能焰袭	飞翔		逃脱按键,249,74.33%,85
,,燕返		勇鸟猛攻	逃脱按键,142,79.78%,47
,,燕返		勇鸟猛攻	万灵药,28,90.32%,6
,,燕返		勇鸟猛攻	攻击强化,21,84.0%,9
,,燕返		飞翔		逃脱按键,6,100.0%,3
,,蓄能焰袭	飞翔		攻击强化,4,66.67%,4
,,蓄能焰袭	飞翔		万灵药,3,75.0%,3
,,蓄能焰袭	勇鸟猛攻	逃脱按键,2,100.0%,2
,,燕返		勇鸟猛攻	脱壳忍者玩偶,1,100.0%,1
,,蓄能焰袭	飞翔		速度强化,1,100.0%,1
,,蓄能焰袭	飞翔		得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,增速护腕	猛攻哑铃	锐利之爪,152,80.42%,62
,,充能坠饰	增速护腕	猛攻哑铃,104,77.04%,19
,,充能坠饰	猛攻哑铃	锐利之爪,76,73.08%,13
,,增速护腕	猛攻哑铃	轻石,15,75.0%,8
,,充能坠饰	增速护腕	锐利之爪,76,80.85%,5
,,充能坠饰	猛攻哑铃	轻石,3,60.0%,3
,,猛攻哑铃	轻石	锐利之爪,2,66.67%,2
,,力量头带	猛攻哑铃	锐利之爪,0,0.0%,2
,,亿奥斯饼干	猛攻哑铃	轻石,12,75.0%,1
,,增速护腕	焦点镜	锐利之爪,3,100.0%,1
,,增速护腕	焦点镜	猛攻哑铃,3,60.0%,1
,,得分护盾	猛攻哑铃	轻石,3,60.0%,1
,,增速护腕	学习装置	锐利之爪,2,100.0%,1
,,力量头带	增速护腕	锐利之爪,2,100.0%,1
,,增速护腕	气势头带	猛攻哑铃,2,100.0%,1
,,力量头带	焦点镜	锐利之爪,1,100.0%,1
,,充能坠饰	增速护腕	轻石,1,100.0%,1
,,力量头带	增速护腕	猛攻哑铃,0,0.0%,1
9,苍响,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,65,4.34%,344,75.44%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Prince_Ryoma,55,74.32%
,,にゃち!!,44,73.33%
,,円消,17,62.96%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		高速移动	逃脱按键,147,77.37%,37
,,圣剑		嬉闹		逃脱按键,91,72.22%,22
,,金属爪	嬉闹		万灵药,34,82.93%,5
,,圣剑		高速移动	万灵药,27,87.1%,12
,,圣剑		嬉闹		万灵药,27,64.29%,6
,,金属爪	高速移动	逃脱按键,9,69.23%,4
,,金属爪	嬉闹		逃脱按键,4,66.67%,4
,,金属爪	高速移动	万灵药,3,60.0%,5
,,圣剑		嬉闹		速度强化,1,100.0%,1
,,圣剑		嬉闹		伤药	,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	增速护腕	腐朽的剑,166,78.3%,26
,,增速护腕	腐朽的剑	锐利之爪,98,74.81%,21
,,力量头带	腐朽的剑	锐利之爪,76,72.38%,13
,,增速护腕	猛攻哑铃	腐朽的剑,2,50.0%,2
,,学习装置	气势头带	腐朽的剑,1,100.0%,1
,,焦点镜	腐朽的剑	锐利之爪,1,50.0%,1
,,充能坠饰	腐朽的剑	轻石,0,0.0%,1
10,花疗环环,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,43,3.11%,243,74.31%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,lightning華,48,81.36%
,,CutieHeal._.,35,79.55%
,,^D乇乂T乇尺¿,24,96.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,花疗		打草结	迟缓烟雾,95,70.37%,23
,,花疗		魔法叶	迟缓烟雾,79,77.45%,25
,,天使之吻	打草结	迟缓烟雾,62,80.52%,9
,,天使之吻	魔法叶	迟缓烟雾,4,44.44%,4
,,花疗		魔法叶	攻击强化,1,100.0%,1
,,花疗		打草结	得分加速装置,1,100.0%,1
,,花疗		打草结	攻击强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	援助头巾	救援屏障,95,78.51%,16
,,学习装置	救援屏障	驱动镜,63,71.59%,7
,,共鸣护盾	学习装置	救援屏障,55,79.71%,4
,,学习装置	援助头巾	驱动镜,13,59.09%,4
,,学习装置	进击眼镜	驱动镜,8,80.0%,4
,,博识眼镜	学习装置	救援屏障,2,100.0%,1
,,亿奥斯饼干	力量头带	焦点镜,2,40.0%,1
,,共鸣护盾	咒术熏香	学习装置,2,40.0%,1
,,学习装置	救援屏障	能量增幅器,1,100.0%,1
,,咒术熏香	学习装置	救援屏障,1,100.0%,1
,,咒术熏香	援助头巾	救援屏障,1,100.0%,1
,,力量头带	博识眼镜	连打围巾,0,0.0%,1
,,学习装置	救援屏障	气势头带,0,0.0%,1
11,朽木妖,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,67,2.49%,195,74.43%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Snśk,25,78.12%
,,ONIC・Cell,22,78.57%
,,MuDeok김,19,79.17%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,木槌		木角		逃脱按键,117,73.12%,41
,,咒术		木角		速度强化,45,78.95%,14
,,咒术		木角		逃脱按键,22,91.67%,12
,,木槌		木角		速度强化,3,60.0%,4
,,木槌		木角		伤药	,3,50.0%,3
,,咒术		分担痛楚	逃脱按键,2,66.67%,1
,,咒术		木角		伤药	,2,50.0%,4
,,咒术		分担痛楚	速度强化,1,50.0%,2
,,咒术		分担痛楚	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,27,60.0%,15
,,亿奥斯饼干	气势头带	猛攻哑铃,37,78.72%,11
,,学习装置	气势头带	轻石,51,77.27%,9
,,学习装置	救援屏障	气势头带,20,76.92%,5
,,增速护腕	气势头带	猛攻哑铃,5,100.0%,4
,,亿奥斯饼干	学习装置	气势头带,2,66.67%,3
,,学习装置	气势头带	突击背心,23,82.14%,2
,,学习装置	气势头带	猛攻哑铃,6,85.71%,2
,,弱点保险	气势头带	猛攻哑铃,4,100.0%,2
,,亿奥斯饼干	共鸣护盾	气势头带,2,66.67%,2
,,咒术手镯	气势头带	猛攻哑铃,1,50.0%,2
,,增速护腕	学习装置	气势头带,9,81.82%,1
,,亿奥斯饼干	弱点保险	气势头带,4,80.0%,1
,,亿奥斯饼干	增速护腕	气势头带,1,100.0%,1
,,亿奥斯饼干	共鸣护盾	学习装置,1,100.0%,1
,,凸凸头盔	学习装置	气势头带,1,100.0%,1
,,增速护腕	弱点保险	猛攻哑铃,1,33.33%,1
,,增速护腕	救援屏障	猛攻哑铃,0,0.0%,1
,,力量头带	学习装置	气势头带,0,0.0%,1
,,亿奥斯饼干	凸凸头盔	猛攻哑铃,0,0.0%,1
,,亿奥斯饼干	凸凸头盔	气势头带,0,0.0%,1
11,千面避役,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,72,2.49%,183,69.85%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,^Akshu^,19,90.48%
,,ʚおじさんɞ,13,81.25%
,,6Vべとべとん,13,72.22%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,致命针刺	狙击		逃脱按键,163,69.07%,67
,,杂技		水流裂破	逃脱按键,12,80.0%,8
,,杂技		水流裂破	速度强化,3,50.0%,1
,,致命针刺	水流裂破	逃脱按键,2,100.0%,2
,,杂技		水流裂破	万灵药,1,100.0%,1
,,杂技		水流裂破	攻击强化,1,100.0%,1
,,致命针刺	狙击		速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	讲究眼镜	驱动镜,44,62.86%,18
,,穿透汤匙	讲究眼镜	驱动镜,40,76.92%,18
,,博识眼镜	穿透汤匙	讲究眼镜,40,67.8%,18
,,博识眼镜	穿透汤匙	驱动镜,56,77.78%,15
,,穿透汤匙	讲究眼镜	进击眼镜,3,50.0%,1
,,咒术熏香	讲究眼镜	驱动镜,0,0.0%,1
,,学习装置	讲究眼镜	驱动镜,0,0.0%,1
13,耿鬼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,57,2.41%,192,75.89%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,でかい犬の鼻,44,89.8%
,,自力本願寺極,21,77.78%
,,Шìɳ・ƛҠŚḨƛƬ,16,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗影球	食梦		逃脱按键,60,72.29%,23
,,暗影球	食梦		攻击强化,55,84.62%,5
,,暗影球	食梦		万灵药,37,77.08%,16
,,污泥炸弹	祸不单行	万灵药,33,73.33%,20
,,暗影球	食梦		速度强化,3,50.0%,2
,,污泥炸弹	祸不单行	逃脱按键,2,50.0%,2
,,污泥炸弹	食梦		逃脱按键,1,100.0%,1
,,污泥炸弹	祸不单行	攻击强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	进击眼镜	驱动镜,48,72.73%,14
,,博识眼镜	讲究眼镜	驱动镜,16,72.73%,9
,,讲究眼镜	进击眼镜	驱动镜,49,85.96%,6
,,博识眼镜	进击眼镜	驱动镜,26,74.29%,5
,,穿透汤匙	讲究眼镜	进击眼镜,22,66.67%,5
,,博识眼镜	穿透汤匙	驱动镜,14,82.35%,4
,,博识眼镜	讲究眼镜	进击眼镜,6,66.67%,3
