排名,名称,使用人数,使用率,使用率变化,胜场数,胜率
1,索罗亚克,48,10.29%,2.6%,310,68.28%
2,火焰鸡,53,7.34%,-1.49%,221,68.21%
3,梦幻,49,7.27%,-1.64%,226,70.4%
4,魔幻假面喵,36,6.41%,-2.98%,213,75.27%
5,水箭龟,66,6.16%,-1.98%,182,66.91%
6,白蓬蓬,33,5.17%,-0.67%,177,77.63%
7,叶伊布,61,5.14%,0.01%,155,68.28%
8,巨钳螳螂,47,4.96%,-0.63%,141,64.38%
9,朽木妖,58,4.69%,-0.6%,143,69.08%
10,密勒顿,26,4.35%,1.04%,146,76.04%
11,谜拟丘,46,4.21%,-0.26%,116,62.37%
12,千面避役,44,4.12%,-1.14%,120,65.93%
13,冰伊布,36,3.81%,0.66%,115,68.45%
14,爆肌蚊,48,3.67%,-0.34%,114,70.37%
15,岩殿居蟹,36,3.44%,-0.91%,105,69.08%
16,月亮伊布,38,3.19%,0.02%,97,68.79%
17,暴鲤龙,32,2.99%,0.21%,91,68.94%
18,路卡利欧,39,2.9%,0.98%,82,64.06%
19,仙子伊布,42,2.72%,-0.04%,92,76.67%
20,超梦Y,25,2.7%,-1.04%,95,79.83%
21,苍响,21,2.51%,0.6%,84,75.68%
22,太阳伊布,42,2.49%,-0.86%,71,64.55%
23,幸福蛋,31,2.47%,-1.38%,74,67.89%
24,呆壳兽,37,2.17%,-0.9%,62,64.58%
25,胡帕,23,2.06%,-1.5%,64,70.33%
26,嘟嘟利,27,1.99%,-1.13%,59,67.05%
27,甜冷美后,26,1.95%,1.29%,69,80.23%
28,象牙猪,18,1.56%,0.17%,50,72.46%
29,阿勃梭鲁,20,1.52%,0.45%,39,58.21%
29,快龙,18,1.52%,0.33%,45,67.16%
29,勾魂眼,13,1.52%,-0.01%,43,64.18%
32,妙蛙花,27,1.4%,0.47%,40,64.52%
33,武道熊师,22,1.34%,-0.26%,46,77.97%
33,捷拉奥拉,16,1.34%,0.74%,44,74.58%
35,皮卡丘,27,1.18%,0.2%,34,65.38%
36,狙射树枭,19,1.16%,0.27%,34,66.67%
36,花疗环环,26,1.16%,-0.44%,32,62.75%
36,妖火红狐,32,1.16%,-0.46%,33,64.71%
39,喷火龙,15,1.06%,0.04%,29,61.7%
40,卡比兽,17,1.04%,-0.1%,40,86.96%
41,古月鸟,15,0.95%,-0.07%,26,61.9%
41,沙奈朵,16,0.95%,0.08%,29,69.05%
43,水晶灯火灵,19,0.93%,0.47%,27,65.85%
44,魔墙人偶,20,0.79%,-0.26%,27,77.14%
44,烈箭鹰,18,0.79%,-1.24%,26,74.29%
46,耿鬼,8,0.7%,0.47%,25,80.65%
47,甲贺忍蛙,13,0.66%,0.22%,18,62.07%
47,怪力,15,0.66%,-0.14%,22,75.86%
49,烈咬陆鲨,16,0.59%,-0.25%,18,69.23%
50,巨金怪,11,0.52%,0.13%,16,69.57%
51,胖可丁,8,0.5%,0.22%,15,68.18%
52,超梦X,9,0.48%,0.16%,13,61.9%
53,多龙巴鲁托,5,0.45%,0.11%,14,70.0%
53,闪焰王牌,9,0.45%,-0.35%,11,55.0%
55,皮可西,12,0.41%,-1.17%,13,72.22%
56,班基拉斯,10,0.36%,0.02%,11,68.75%
56,坚盾剑怪,9,0.36%,-0.12%,12,75.0%
58,阿罗拉九尾,10,0.32%,-0.09%,7,50.0%
59,藏饱栗鼠,9,0.29%,-0.09%,10,76.92%
59,拉普拉斯,10,0.29%,-0.23%,10,76.92%
59,玛力露丽,3,0.29%,0.02%,9,69.23%
62,铝钢龙,2,0.23%,0.09%,9,90.0%
63,黏美龙,3,0.09%,-0.27%,1,25.0%
