,一共游戏场数,7195
1,超级路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,103,14.27%,759,73.9%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,俺ノ敵はbоt,62,75.61%
,,sachiv.ji,46,74.19%
,,EzVin_Sid,34,80.95%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,增强拳	近身战	逃脱按键,704,73.56%,100
,,增强拳	近身战	攻击强化,38,79.17%,4
,,增强拳	近身战	速度强化,16,80.0%,3
,,增强拳	近身战	向尾喵的尾巴,1,100.0%,1
,,增强拳	近身战	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
2,超级喷火龙X,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,29,11.08%,590,74.03%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Alee_376,68,73.91%
,,Ansh_ÓP,57,85.07%
,,Protagøn1st,53,80.3%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰拳	闪焰冲锋	万灵药,361,74.43%,27
,,火焰拳	闪焰冲锋	逃脱按键,140,68.97%,5
,,火焰拳	闪焰冲锋	攻击强化,56,86.15%,1
,,火焰拳	闪焰冲锋	速度强化,33,75.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
3,达克莱伊,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,82,6.44%,329,71.06%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,LovedZacian,54,76.06%
,,BC_Zeras,23,79.31%
,,AF・Wulf99,17,70.83%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗黑洞	诡计		万灵药,155,74.52%,31
,,暗黑洞	诡计		逃脱按键,102,65.38%,43
,,暗黑洞	诡计		伤药	,23,69.7%,10
,,暗黑洞	恶之波动	逃脱按键,14,73.68%,8
,,暗黑洞	恶之波动	万灵药,13,68.42%,5
,,暗影爪	恶之波动	逃脱按键,9,90.0%,2
,,暗影爪	恶之波动	脱壳忍者玩偶,6,60.0%,1
,,暗影爪	恶之波动	万灵药,2,100.0%,2
,,暗黑洞	诡计		速度强化,2,66.67%,2
,,暗影爪	恶之波动	伤药	,1,100.0%,1
,,暗黑洞	恶之波动	脱壳忍者玩偶,1,100.0%,1
,,暗黑洞	诡计		脱壳忍者玩偶,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	贝壳之铃	驱动镜,57,75.0%,15
,,博识眼镜	穿透汤匙	驱动镜,35,70.0%,8
,,博识眼镜	穿透汤匙	讲究眼镜,17,80.95%,8
,,贝壳之铃	进击眼镜	驱动镜,47,69.12%,6
