排名,名称,使用人数,使用率,使用率变化,胜场数,胜率
1,巨钳螳螂,57,14.31%,3.37%,546,69.2%
2,武道熊师,55,13.13%,4.25%,509,70.3%
3,妖火红狐,65,12.37%,1.73%,493,72.29%
4,梦幻,55,11.26%,1.92%,425,68.44%
5,嘟嘟利,46,10.72%,1.58%,435,73.6%
6,甜冷美后,50,8.98%,-2.04%,317,64.04%
7,魔墙人偶,56,8.09%,-3.32%,313,70.18%
8,勾魂眼,41,7.46%,3.19%,275,66.91%
9,路卡利欧,47,5.64%,-2.08%,211,67.85%
10,幸福蛋,40,5.04%,0.8%,195,70.14%
11,冰伊布,33,4.57%,-1.2%,180,71.43%
12,甲贺忍蛙,38,4.53%,-1.86%,172,68.8%
13,象牙猪,39,4.5%,-0.16%,169,68.15%
14,沙奈朵,39,4.48%,-0.64%,183,74.09%
15,爆肌蚊,42,4.34%,3.76%,163,68.2%
16,玛力露丽,42,3.99%,-1.51%,162,73.64%
17,卡比兽,42,3.83%,-0.53%,154,72.99%
18,白蓬蓬,33,3.72%,0.76%,140,68.29%
19,怪力,44,3.7%,0.96%,147,72.06%
19,坚盾剑怪,30,3.7%,-1.6%,136,66.67%
21,闪焰王牌,37,3.65%,-0.35%,139,69.15%
22,水箭龟,38,3.36%,1.18%,132,71.35%
23,呆壳兽,34,3.23%,1.8%,115,64.61%
24,索罗亚克,22,2.56%,-0.08%,99,70.21%
25,阿罗拉九尾,33,2.54%,-0.33%,91,65.0%
26,耿鬼,23,2.43%,0.77%,99,73.88%
27,班基拉斯,16,2.34%,0.29%,87,67.44%
28,古月鸟,25,2.16%,-0.57%,77,64.71%
29,狙射树枭,31,1.69%,-1.09%,65,69.89%
30,烈箭鹰,14,1.32%,-0.12%,49,67.12%
31,太阳伊布,17,1.25%,0.3%,58,84.06%
32,藏饱栗鼠,11,1.18%,-0.54%,45,69.23%
33,烈咬陆鲨,25,1.16%,0.49%,41,64.06%
34,妙蛙花,20,1.03%,-0.75%,42,73.68%
35,喷火龙,20,0.96%,0.12%,37,69.81%
36,阿勃梭鲁,20,0.93%,-0.12%,37,72.55%
37,快龙,20,0.85%,0.21%,37,78.72%
38,皮卡丘,22,0.82%,0.1%,31,68.89%
39,胡帕,17,0.71%,-0.22%,26,66.67%
40,仙子伊布,16,0.6%,-0.94%,23,69.7%
41,捷拉奥拉,17,0.49%,-0.17%,16,59.26%
42,皮可西,9,0.42%,0.18%,13,56.52%
43,胖可丁,13,0.36%,-0.28%,11,55.0%
44,铝钢龙,14,0.34%,-1.41%,11,57.89%
45,岩殿居蟹,12,0.24%,-0.08%,8,61.54%
45,朽木妖,10,0.24%,-0.09%,6,46.15%
