,一共游戏场数,6766
1,阿罗拉雷丘,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,咒术熏香	连打围巾	驱动镜,2,50.0%,1
,,力量头带	能量增幅器	驱动镜,1,100.0%,1
,,博识眼镜	学习装置	讲究眼镜,1,100.0%,1
,,力量头带	穿透汤匙	驱动镜,1,100.0%,1
,,博识眼镜	连打围巾	驱动镜,1,50.0%,1
,,力量头带	学习装置	讲究眼镜,1,50.0%,1
,,学习装置	穿透汤匙	连打围巾,0,0.0%,1
,,穿透汤匙	讲究眼镜	连打围巾,0,0.0%,1
,,力量头带	博识眼镜	驱动镜,0,0.0%,1
15,甜冷美后,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,52,3.87%,183,69.85%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,実質佐藤伸司,22,64.71%
,,ʚあまっきゅ,20,83.33%
,,会Elzeein,11,84.62%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,三旋击	热带踢	万灵药,71,69.61%,31
,,三旋击	青草滑梯	万灵药,35,63.64%,22
,,踩踏		青草滑梯	万灵药,24,77.42%,15
,,踩踏		热带踢	万灵药,24,68.57%,17
,,三旋击	热带踢	攻击强化,8,80.0%,4
,,踩踏		青草滑梯	攻击强化,7,100.0%,3
,,三旋击	青草滑梯	速度强化,6,85.71%,1
,,踩踏		热带踢	攻击强化,6,60.0%,5
,,三旋击	青草滑梯	攻击强化,2,66.67%,3
,,踩踏		热带踢	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,增速护腕	气势头带	猛攻哑铃,116,72.5%,27
,,弱点保险	气势头带	猛攻哑铃,31,58.49%,17
,,增速护腕	猛攻哑铃	锐利之爪,9,69.23%,3
,,力量头带	气势头带	猛攻哑铃,12,85.71%,2
,,增速护腕	弱点保险	猛攻哑铃,10,71.43%,1
,,力量头带	增速护腕	气势头带,4,66.67%,1
,,力量头带	增速护腕	猛攻哑铃,1,50.0%,1
16,甲贺忍蛙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,53,3.56%,182,75.52%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,はいふー,20,83.33%
,,会Elzeein,17,85.0%
,,!JessSantos,14,77.78%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		影子分身	逃脱按键,46,83.64%,10
,,冲浪		影子分身	攻击强化,36,76.6%,14
,,飞水手里剑	影子分身	逃脱按键,34,85.0%,21
,,飞水手里剑	影子分身	攻击强化,21,75.0%,7
,,冲浪		烟幕		攻击强化,16,57.14%,14
,,飞水手里剑	影子分身	万灵药,11,68.75%,4
,,冲浪		烟幕		逃脱按键,11,61.11%,5
,,冲浪		烟幕		万灵药,4,100.0%,2
,,飞水手里剑	烟幕		攻击强化,2,66.67%,1
,,冲浪		影子分身	万灵药,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	增速护腕	猛攻哑铃,59,89.39%,18
,,力量头带	增速护腕	连打围巾,37,61.67%,11
,,力量头带	增速护腕	焦点镜,27,65.85%,7
,,力量头带	焦点镜	猛攻哑铃,20,86.96%,4
,,增速护腕	猛攻哑铃	连打围巾,3,50.0%,4
,,力量头带	咒术手镯	连打围巾,2,100.0%,2
,,力量头带	咒术手镯	猛攻哑铃,2,66.67%,2
,,力量头带	猛攻哑铃	轻石,20,83.33%,1
,,力量头带	咒术手镯	增速护腕,9,81.82%,1
,,力量头带	焦点镜	锐利之爪,2,66.67%,1
,,力量头带	猛攻哑铃	连打围巾,1,100.0%,1
,,力量头带	咒术手镯	焦点镜,0,0.0%,1
17,索罗亚克,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,59,3.09%,145,69.38%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Rezuro.,13,61.9%
,,Gеnzo若林!,10,83.33%
,,石川撲滅マン,9,90.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗袭要害	居合劈	万灵药,132,69.11%,56
,,出奇一击	暗影爪	万灵药,9,75.0%,7
,,暗袭要害	居合劈	逃脱按键,3,75.0%,1
,,暗袭要害	暗影爪	万灵药,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,增速护腕	气势头带	猛攻哑铃,108,70.13%,41
,,弱点保险	气势头带	猛攻哑铃,23,69.7%,9
,,力量头带	增速护腕	连打围巾,5,62.5%,3
,,增速护腕	弱点保险	气势头带,6,100.0%,1
,,增速护腕	猛攻哑铃	锐利之爪,2,66.67%,1
,,增速护腕	弱点保险	猛攻哑铃,1,100.0%,1
,,亿奥斯饼干	弱点保险	猛攻哑铃,0,0.0%,1
,,亿奥斯饼干	增速护腕	猛攻哑铃,0,0.0%,1
,,力量头带	增速护腕	猛攻哑铃,0,0.0%,1
18,可达鸭,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,45,2.93%,150,75.76%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ʚ美少女戦士ɞ,21,87.5%
,,KGiEY,15,88.24%
,,GL×Amrut,11,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		精神强念	伤药	,87,70.73%,30
,,冲浪		精神强念	速度强化,31,86.11%,13
,,泡沫光线	精神强念	伤药	,24,85.71%,8
,,冲浪		精神强念	逃脱按键,5,83.33%,3
,,泡沫光线	定身法	伤药	,3,100.0%,2
,,冲浪		定身法	伤药	,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,78,79.59%,23
,,共鸣护盾	学习装置	气势头带,37,80.43%,8
,,咒术熏香	学习装置	气势头带,15,65.22%,5
,,共鸣护盾	学习装置	救援屏障,15,65.22%,4
,,共鸣护盾	咒术熏香	学习装置,2,66.67%,1
,,吃剩的东西	学习装置	气势头带,1,100.0%,1
,,共鸣护盾	气势头带	穿透汤匙,1,100.0%,1
,,咒术熏香	学习装置	救援屏障,1,50.0%,1
,,学习装置	气势头带	能量增幅器,0,0.0%,1
19,火焰鸡,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,58,2.78%,131,69.68%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,はいふー,23,85.19%
,,Gеnzo若林!,9,56.25%
,,BTC_Michael,6,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,过热		火焰踢	逃脱按键,65,73.03%,39
,,火焰拳	真气弹	逃脱按键,65,66.33%,46
,,火焰拳	真气弹	万灵药,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,增速护腕	弱点保险	猛攻哑铃,55,75.34%,22
,,增速护腕	猛攻哑铃	锐利之爪,27,69.23%,15
,,弱点保险	猛攻哑铃	锐利之爪,25,67.57%,13
,,增速护腕	弱点保险	锐利之爪,6,60.0%,2
,,弱点保险	气势头带	猛攻哑铃,4,44.44%,2
,,增速护腕	气势头带	猛攻哑铃,6,66.67%,1
,,亿奥斯饼干	增速护腕	猛攻哑铃,5,71.43%,1
,,增速护腕	弱点保险	气势头带,2,66.67%,1
,,力量头带	气势头带	猛攻哑铃,1,100.0%,1
20,坚盾剑怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,48,2.7%,123,67.21%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,騙さない,16,80.0%
,,王の素質,12,70.59%
,,アメノチハレ,11,84.62%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗影爪	广域防守	伤药	,41,71.93%,11
,,暗影爪	广域防守	万灵药,31,67.39%,17
,,圣剑		广域防守	伤药	,23,67.65%,14
,,圣剑		广域防守	万灵药,20,55.56%,16
,,圣剑		广域防守	逃脱按键,3,100.0%,2
,,暗影爪	铁头		万灵药,2,100.0%,2
,,圣剑		广域防守	攻击强化,2,100.0%,1
,,暗影爪	铁头		伤药	,1,100.0%,1
,,暗影爪	广域防守	脱壳忍者玩偶,0,0.0%,1
,,暗影爪	广域防守	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,增速护腕	弱点保险	锐利之爪,34,77.27%,7
,,力量头带	增速护腕	锐利之爪,16,72.73%,7
,,力量头带	增速护腕	气势头带,23,56.1%,6
,,力量头带	气势头带	锐利之爪,4,57.14%,5
,,增速护腕	气势头带	锐利之爪,19,65.52%,4
,,增速护腕	弱点保险	气势头带,3,60.0%,4
,,弱点保险	气势头带	锐利之爪,11,73.33%,3
,,增速护腕	气势头带	猛攻哑铃,4,66.67%,3
,,弱点保险	气势头带	猛攻哑铃,1,33.33%,3
,,增速护腕	弱点保险	猛攻哑铃,3,75.0%,2
,,增速护腕	焦点镜	锐利之爪,3,100.0%,1
,,亿奥斯饼干	增速护腕	猛攻哑铃,2,100.0%,1
,,增速护腕	猛攻哑铃	能量增幅器,0,0.0%,1
,,力量头带	弱点保险	锐利之爪,0,0.0%,1
21,巨钳螳螂,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,40,2.65%,133,74.3%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,はいふー,34,77.27%
,,ONICeeyorr王,10,83.33%
,,PRX・Ht,8,72.73%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,双翼		二连击	万灵药,67,77.01%,25
,,双翼		剑舞		万灵药,51,76.12%,12
,,子弹拳	剑舞		万灵药,6,60.0%,8
,,子弹拳	剑舞		伤药	,4,50.0%,5
,,双翼		二连击	伤药	,3,60.0%,2
,,子弹拳	剑舞		速度强化,1,100.0%,1
,,双翼		剑舞		伤药	,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,增速护腕	猛攻哑铃	锐利之爪,28,75.68%,7
,,力量头带	增速护腕	锐利之爪,8,50.0%,5
,,增速护腕	能量增幅器	锐利之爪,12,85.71%,3
,,增速护腕	猛攻哑铃	能量增幅器,2,66.67%,3
,,力量头带	能量增幅器	锐利之爪,10,83.33%,2
,,弱点保险	气势头带	猛攻哑铃,8,100.0%,2
,,力量头带	增速护腕	猛攻哑铃,4,66.67%,2
,,力量头带	增速护腕	能量增幅器,3,75.0%,2
,,增速护腕	弱点保险	锐利之爪,3,60.0%,2
,,弱点保险	能量增幅器	锐利之爪,34,77.27%,1
,,力量头带	猛攻哑铃	锐利之爪,10,83.33%,1
,,增速护腕	气势头带	猛攻哑铃,4,80.0%,1
,,气势头带	猛攻哑铃	锐利之爪,2,100.0%,1
,,力量头带	弱点保险	锐利之爪,1,100.0%,1
,,力量头带	气势头带	猛攻哑铃,1,100.0%,1
,,弱点保险	猛攻哑铃	锐利之爪,1,100.0%,1
,,增速护腕	气势头带	锐利之爪,1,50.0%,1
,,凸凸头盔	气势头带	锐利之爪,1,50.0%,1
,,增速护腕	弱点保险	能量增幅器,0,0.0%,1
,,增速护腕	弱点保险	猛攻哑铃,0,0.0%,1
,,凸凸头盔	弱点保险	气势头带,0,0.0%,1
22,卡比兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,46,2.63%,129,72.47%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Wolf運ぶ,22,68.75%
,,アメノチハレ,12,75.0%
,,CKL・MuDeok,11,61.11%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,重磅冲撞	哈欠		逃脱按键,53,71.62%,19
,,重磅冲撞	挡路		速度强化,31,72.09%,17
,,重磅冲撞	挡路		逃脱按键,23,79.31%,16
,,重磅冲撞	哈欠		速度强化,16,72.73%,4
,,抓狂		挡路		速度强化,4,66.67%,5
,,抓狂		挡路		伤药	,1,100.0%,1
,,抓狂		挡路		逃脱按键,1,100.0%,1
,,抓狂		哈欠		攻击强化,0,0.0%,1
,,抓狂		哈欠		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,72,74.23%,27
,,学习装置	气势头带	轻石,23,79.31%,5
,,共鸣护盾	学习装置	气势头带,14,58.33%,3
,,共鸣护盾	学习装置	救援屏障,10,76.92%,3
,,弱点保险	气势头带	轻石,5,100.0%,1
,,力量头带	气势头带	连打围巾,1,100.0%,1
,,力量头带	焦点镜	连打围巾,1,100.0%,1
,,亿奥斯饼干	气势头带	连打围巾,1,100.0%,1
,,亿奥斯饼干	增速护腕	连打围巾,1,50.0%,1
,,学习装置	气势头带	突击背心,1,33.33%,1
,,亿奥斯饼干	学习装置	突击背心,0,0.0%,1
,,亿奥斯饼干	增速护腕	猛攻哑铃,0,0.0%,1
23,嘟嘟利,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,41,2.47%,119,71.26%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Gеnzo若林!,18,75.0%
,,Hi5・Azelea,12,85.71%
,,ZETA_Rom,9,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,三重攻击	飞踢		万灵药,88,69.84%,33
,,啄钻		飞踢		万灵药,31,75.61%,9
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,增速护腕	猛攻哑铃	锐利之爪,51,69.86%,16
,,充能坠饰	增速护腕	猛攻哑铃,48,73.85%,14
,,充能坠饰	猛攻哑铃	锐利之爪,11,68.75%,6
,,充能坠饰	猛攻哑铃	轻石,4,100.0%,2
,,充能坠饰	增速护腕	锐利之爪,3,50.0%,2
,,增速护腕	学习装置	轻石,2,66.67%,1
24,妙蛙花,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,39,2.31%,115,73.72%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ENOCSeVra¿,50,81.97%
,,AE_94,5,100.0%
,,Hi5・Azelea,5,55.56%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,终极吸取	花瓣舞	万灵药,92,76.67%,28
,,终极吸取	日光束	逃脱按键,7,58.33%,7
,,终极吸取	花瓣舞	逃脱按键,6,75.0%,5
,,污泥炸弹	日光束	逃脱按键,6,66.67%,7
,,终极吸取	花瓣舞	伤药	,2,66.67%,2
,,污泥炸弹	日光束	速度强化,1,100.0%,1
,,污泥炸弹	花瓣舞	万灵药,1,100.0%,1
,,终极吸取	日光束	万灵药,0,0.0%,1
,,污泥炸弹	日光束	脱壳忍者玩偶,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	气势头带	驱动镜,12,85.71%,7
,,气势头带	连打围巾	驱动镜,10,58.82%,5
,,穿透汤匙	讲究眼镜	驱动镜,4,66.67%,3
,,气势头带	穿透汤匙	驱动镜,6,60.0%,2
,,力量头带	穿透汤匙	驱动镜,3,75.0%,2
,,凸凸头盔	气势头带	穿透汤匙,2,50.0%,2
,,气势头带	能量增幅器	驱动镜,50,81.97%,1
,,气势头带	贝壳之铃	驱动镜,4,100.0%,1
,,咒术熏香	气势头带	驱动镜,4,100.0%,1
,,凸凸头盔	气势头带	连打围巾,3,100.0%,1
,,咒术熏香	学习装置	能量增幅器,2,66.67%,1
,,力量头带	气势头带	连打围巾,2,50.0%,1
,,凸凸头盔	力量头带	气势头带,2,50.0%,1
,,咒术熏香	连打围巾	驱动镜,1,100.0%,1
,,咒术熏香	讲究眼镜	驱动镜,1,100.0%,1
,,博识眼镜	穿透汤匙	驱动镜,1,100.0%,1
,,能量增幅器	贝壳之铃	驱动镜,1,100.0%,1
,,力量头带	连打围巾	驱动镜,1,100.0%,1
,,力量头带	气势头带	穿透汤匙,1,100.0%,1
,,讲究眼镜	贝壳之铃	驱动镜,1,100.0%,1
,,咒术熏香	穿透汤匙	驱动镜,1,50.0%,1
,,博识眼镜	气势头带	驱动镜,1,50.0%,1
,,博识眼镜	能量增幅器	驱动镜,1,50.0%,1
,,穿透汤匙	能量增幅器	驱动镜,1,20.0%,1
25,巨金怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,48,2.26%,96,62.75%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,(鍛鍊)Kt,11,64.71%
,,実質佐藤伸司,9,56.25%
,,MyGo_矢吹丈,8,72.73%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,陀螺球	电磁飘浮	速度强化,70,64.81%,32
,,陀螺球	电磁飘浮	万灵药,15,71.43%,11
,,陀螺球	电磁飘浮	逃脱按键,3,50.0%,2
,,彗星拳	意念头锤	万灵药,2,50.0%,3
,,陀螺球	意念头锤	速度强化,2,50.0%,2
,,彗星拳	电磁飘浮	速度强化,2,40.0%,5
,,陀螺球	电磁飘浮	伤药	,1,100.0%,1
,,陀螺球	意念头锤	万灵药,1,50.0%,1
,,彗星拳	电磁飘浮	逃脱按键,0,0.0%,1
,,彗星拳	电磁飘浮	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,增速护腕	弱点保险	猛攻哑铃,21,72.41%,14
,,增速护腕	气势头带	猛攻哑铃,36,65.45%,12
,,增速护腕	猛攻哑铃	锐利之爪,15,62.5%,6
,,弱点保险	气势头带	猛攻哑铃,9,50.0%,6
,,弱点保险	猛攻哑铃	锐利之爪,4,57.14%,3
,,力量头带	增速护腕	猛攻哑铃,4,66.67%,2
,,力量头带	弱点保险	猛攻哑铃,4,57.14%,1
,,增速护腕	弱点保险	气势头带,2,66.67%,1
,,凸凸头盔	增速护腕	猛攻哑铃,1,100.0%,1
,,力量头带	气势头带	猛攻哑铃,0,0.0%,1
,,增速护腕	治愈王冠	猛攻哑铃,0,0.0%,1
26,胡帕,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,33,2.13%,108,75.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,だあひよん',14,77.78%
,,iE炎SAHIL,12,100.0%
,,BTC_Olivia,11,84.62%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜灵奇袭	戏法		速度强化,45,73.77%,15
,,潜灵奇袭	异次元洞	速度强化,24,77.42%,10
,,潜灵奇袭	异次元洞	逃脱按键,16,66.67%,7
,,潜灵奇袭	异次元洞	脱壳忍者玩偶,8,100.0%,1
,,潜灵奇袭	戏法		逃脱按键,7,77.78%,6
,,潜灵奇袭	异次元洞	万灵药,4,66.67%,2
,,暗影球	戏法		速度强化,2,100.0%,2
,,潜灵奇袭	戏法		万灵药,1,100.0%,1
,,潜灵奇袭	戏法		脱壳忍者玩偶,1,100.0%,1
,,暗影球	戏法		攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	学习装置	气势头带,46,83.64%,10
,,力量头带	咒术熏香	学习装置,27,67.5%,4
,,共鸣护盾	力量头带	学习装置,11,78.57%,4
,,咒术熏香	学习装置	气势头带,3,100.0%,3
,,共鸣护盾	学习装置	气势头带,7,53.85%,2
,,力量头带	吃剩的东西	学习装置,5,100.0%,2
,,共鸣护盾	咒术熏香	学习装置,3,100.0%,1
,,共鸣护盾	学习装置	突击背心,2,66.67%,1
,,学习装置	穿透汤匙	讲究眼镜,1,100.0%,1
,,共鸣护盾	学习装置	驱动镜,1,100.0%,1
,,力量头带	学习装置	救援屏障,1,100.0%,1
,,学习装置	能量增幅器	驱动镜,1,50.0%,1
,,学习装置	气势头带	驱动镜,0,0.0%,1
,,咒术熏香	学习装置	讲究眼镜,0,0.0%,1
27,伽勒尔烈焰马,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,31,2.04%,102,73.91%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Vlacan・YT,30,81.08%
,,Rezuro.,9,60.0%
,,BGMIzindabad,7,77.78%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法闪耀	修长之角	速度强化,34,79.07%,9
,,魔法闪耀	高速移动	速度强化,29,80.56%,13
,,魔法闪耀	修长之角	伤药	,10,66.67%,2
,,魔法闪耀	高速移动	万灵药,10,58.82%,7
,,魔法闪耀	高速移动	伤药	,8,72.73%,5
,,妖精之风	修长之角	万灵药,4,66.67%,3
,,魔法闪耀	修长之角	万灵药,3,60.0%,5
,,魔法闪耀	修长之角	逃脱按键,1,100.0%,1
,,妖精之风	修长之角	速度强化,1,100.0%,1
,,妖精之风	高速移动	速度强化,1,100.0%,1
,,妖精之风	高速移动	万灵药,1,100.0%,1
,,魔法闪耀	高速移动	脱壳忍者玩偶,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	进击眼镜	驱动镜,22,70.97%,11
,,博识眼镜	进击眼镜	驱动镜,32,78.05%,4
,,讲究眼镜	进击眼镜	驱动镜,8,72.73%,3
,,博识眼镜	讲究眼镜	驱动镜,8,80.0%,2
,,博识眼镜	讲究眼镜	进击眼镜,5,62.5%,2
,,学习装置	穿透汤匙	驱动镜,3,100.0%,2
,,穿透汤匙	讲究眼镜	驱动镜,3,75.0%,2
,,博识眼镜	贝壳之铃	驱动镜,9,60.0%,1
,,博识眼镜	穿透汤匙	驱动镜,7,77.78%,1
,,学习装置	进击眼镜	驱动镜,3,75.0%,1
,,博识眼镜	穿透汤匙	讲究眼镜,1,100.0%,1
,,穿透汤匙	讲究眼镜	进击眼镜,1,100.0%,1
28,象牙猪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,38,2.01%,98,72.06%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,何度デーモン,12,85.71%
,,Wolf運ぶ,12,80.0%
,,CKL・MuDeok,12,70.59%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰冻牙	地震		逃脱按键,90,73.17%,33
,,冰冻牙	十万马力	逃脱按键,2,66.67%,3
,,冰柱坠击	地震		逃脱按键,2,66.67%,1
,,冰柱坠击	地震		速度强化,1,100.0%,1
,,冰柱坠击	地震		攻击强化,1,100.0%,1
,,冰冻牙	地震		伤药	,1,50.0%,1
,,冰柱坠击	十万马力	伤药	,1,50.0%,2
,,冰冻牙	地震		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,30,69.77%,13
,,共鸣护盾	学习装置	气势头带,47,77.05%,11
,,学习装置	气势头带	轻石,14,82.35%,3
,,力量头带	气势头带	猛攻哑铃,1,50.0%,2
,,力量头带	学习装置	气势头带,2,100.0%,1
,,亿奥斯饼干	共鸣护盾	气势头带,1,100.0%,1
,,增速护腕	治愈王冠	猛攻哑铃,1,100.0%,1
,,学习装置	气势头带	猛攻哑铃,1,50.0%,1
,,亿奥斯饼干	学习装置	气势头带,1,50.0%,1
,,增速护腕	气势头带	猛攻哑铃,0,0.0%,1
,,学习装置	气势头带	突击背心,0,0.0%,1
,,弱点保险	救援屏障	气势头带,0,0.0%,1
,,救援屏障	气势头带	连打围巾,0,0.0%,1
28,耿鬼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,38,2.01%,105,77.21%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,不可視y2__,27,79.41%
,,PunPunPorus,9,75.0%
,,ドSージョ,8,88.89%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗影球	食梦		逃脱按键,44,75.86%,16
,,污泥炸弹	祸不单行	万灵药,37,80.43%,15
,,暗影球	食梦		万灵药,16,76.19%,12
,,污泥炸弹	祸不单行	逃脱按键,4,80.0%,3
,,暗影球	食梦		攻击强化,4,80.0%,4
,,暗影球	祸不单行	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	进击眼镜	驱动镜,16,72.73%,11
,,博识眼镜	进击眼镜	驱动镜,15,75.0%,7
,,讲究眼镜	进击眼镜	驱动镜,39,76.47%,6
,,博识眼镜	讲究眼镜	驱动镜,8,66.67%,4
,,博识眼镜	穿透汤匙	驱动镜,2,66.67%,3
,,穿透汤匙	讲究眼镜	进击眼镜,4,80.0%,2
,,贝壳之铃	进击眼镜	驱动镜,8,88.89%,1
,,博识眼镜	咒术熏香	驱动镜,7,100.0%,1
,,博识眼镜	贝壳之铃	驱动镜,3,100.0%,1
,,博识眼镜	讲究眼镜	进击眼镜,2,100.0%,1
,,穿透汤匙	讲究眼镜	驱动镜,1,50.0%,1
30,武道熊师,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,44,1.92%,98,75.38%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,竜舞ばらてゃ,11,84.62%
,,N'shiro_,9,100.0%
,,石川撲滅マン,6,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水流连打	水流裂破	万灵药,58,80.56%,28
,,暗冥强击	深渊突刺	逃脱按键,37,69.81%,19
,,暗冥强击	深渊突刺	万灵药,2,100.0%,2
,,暗冥强击	深渊突刺	速度强化,1,100.0%,1
,,暗冥强击	深渊突刺	攻击强化,0,0.0%,1
,,水流连打	水流裂破	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	增速护腕	锐利之爪,71,78.02%,24
,,增速护腕	猛攻哑铃	锐利之爪,9,69.23%,7
,,力量头带	增速护腕	猛攻哑铃,11,64.71%,5
,,力量头带	猛攻哑铃	锐利之爪,3,100.0%,3
,,力量头带	弱点保险	锐利之爪,1,100.0%,1
,,弱点保险	猛攻哑铃	锐利之爪,1,100.0%,1
,,猛攻哑铃	能量增幅器	锐利之爪,1,100.0%,1
,,力量头带	增速护腕	能量增幅器,1,50.0%,1
,,力量头带	增速护腕	弱点保险,0,0.0%,1
31,朽木妖,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,43,1.91%,84,65.12%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Wolf運ぶ,9,81.82%
,,CKL・MuDeok,9,69.23%
,,一Lily愛,8,61.54%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,木槌		木角		逃脱按键,58,65.91%,27
,,咒术		木角		速度强化,11,61.11%,9
,,咒术		木角		逃脱按键,7,58.33%,7
