排名,名称,使用人数,使用率,使用率变化,胜场数,胜率
1,阿罗拉雷丘,55,7.64%,1.0%,194,72.93%
2,梦幻,45,7.1%,-1.34%,175,70.85%
3,路卡利欧,63,6.87%,-0.53%,172,71.97%
4,甜冷美后,48,6.78%,0.4%,161,68.22%
4,武道熊师,44,6.78%,0.22%,181,76.69%
6,苍响,47,6.47%,0.58%,163,72.44%
7,嘟嘟利,56,6.24%,0.43%,161,74.19%
8,火焰鸡,59,6.03%,-1.39%,159,75.71%
9,索罗亚克,43,5.49%,1.17%,141,73.82%
10,巴布土拨,41,5.06%,-1.79%,144,81.82%
11,密勒顿,43,5.0%,2.16%,134,77.01%
12,帝王拿波,43,4.83%,0.01%,119,70.83%
13,叶伊布,51,4.66%,1.11%,121,74.69%
14,皮可西,28,4.51%,0.45%,115,73.25%
15,妙蛙花,40,4.45%,-0.02%,115,74.19%
16,拉帝欧斯,39,4.22%,0.81%,100,68.03%
17,水箭龟,45,4.17%,-0.7%,107,73.79%
18,白蓬蓬,23,3.85%,1.01%,94,70.15%
19,水君,33,3.62%,1.77%,96,76.19%
20,卡比兽,25,2.9%,-0.56%,65,64.36%
21,闪焰王牌,36,2.76%,-2.5%,64,66.67%
22,朽木妖,30,2.7%,0.25%,67,71.28%
23,月亮伊布,24,2.64%,0.27%,66,71.74%
24,幸福蛋,27,2.53%,0.26%,67,76.14%
25,谜拟丘,28,2.41%,-0.48%,50,59.52%
25,巨钳螳螂,34,2.41%,-0.22%,58,69.05%
27,胡帕,22,2.36%,0.38%,56,68.29%
28,甲贺忍蛙,30,2.33%,0.3%,56,69.14%
29,伽勒尔烈焰马,26,2.21%,0.65%,54,70.13%
30,岩殿居蟹,23,2.18%,-0.34%,51,67.11%
30,妖火红狐,30,2.18%,-0.52%,62,81.58%
32,超级路卡利欧,8,2.01%,-1.14%,50,71.43%
33,千面避役,26,1.98%,0.42%,50,72.46%
34,爆肌蚊,28,1.95%,-0.86%,34,50.0%
35,花疗环环,24,1.93%,-0.03%,59,88.06%
36,霜奶仙,15,1.78%,0.06%,48,77.42%
37,耿鬼,20,1.75%,-0.49%,44,72.13%
38,烈箭鹰,27,1.52%,-0.87%,32,60.38%
39,红莲铠骑,23,1.49%,-0.04%,37,71.15%
39,拉普拉斯,21,1.49%,0.95%,39,75.0%
41,快龙,21,1.26%,0.17%,29,65.91%
42,捷拉奥拉,16,1.24%,0.27%,32,74.42%
43,坚盾剑怪,26,1.21%,0.27%,33,78.57%
44,阿勃梭鲁,12,1.18%,0.24%,29,70.73%
45,象牙猪,19,1.15%,-0.18%,22,55.0%
46,达克莱伊,20,1.09%,0.21%,28,73.68%
47,可达鸭,15,0.98%,0.12%,24,70.59%
47,魔幻假面喵,14,0.98%,-0.27%,22,64.71%
47,怪力,14,0.98%,-0.12%,22,64.71%
50,太阳伊布,21,0.92%,0.01%,21,65.62%
50,沙奈朵,15,0.92%,-0.1%,26,81.25%
52,烈咬陆鲨,16,0.83%,0.08%,22,75.86%
53,冰伊布,12,0.75%,-0.61%,20,76.92%
53,苍炎刃鬼,21,0.75%,0.38%,18,69.23%
55,狙射树枭,17,0.57%,-0.44%,13,65.0%
56,喷火龙,13,0.52%,0.2%,10,55.56%
57,皮卡丘,9,0.43%,0.12%,12,80.0%
58,呆壳兽,11,0.4%,-0.12%,8,57.14%
58,暴鲤龙,8,0.4%,0.3%,8,57.14%
60,仙子伊布,7,0.34%,0.08%,11,91.67%
60,凤王,8,0.34%,0.03%,11,91.67%
60,勾魂眼,5,0.34%,0.06%,9,75.0%
63,超梦Y,10,0.29%,-0.16%,4,40.0%
64,魔墙人偶,7,0.26%,0.05%,5,55.56%
65,巨锻匠,7,0.23%,0.05%,7,87.5%
66,多龙巴鲁托,6,0.2%,0.04%,7,100.0%
67,列阵兵,4,0.14%,0.09%,5,100.0%
67,拉帝亚斯,5,0.14%,0.07%,3,60.0%
67,古月鸟,4,0.14%,-0.19%,4,80.0%
67,玛力露丽,3,0.14%,-0.06%,4,80.0%
67,胖可丁,5,0.14%,0.0%,4,80.0%
67,黏美龙,5,0.14%,0.07%,4,80.0%
73,超梦X,3,0.11%,-0.48%,3,75.0%
74,水晶灯火灵,2,0.09%,-0.28%,3,100.0%
74,班基拉斯,3,0.09%,0.01%,1,33.33%
76,铝钢龙,2,0.06%,-0.05%,2,100.0%
76,藏饱栗鼠,2,0.06%,0.03%,1,50.0%
76,巨金怪,2,0.06%,-0.44%,0,0.0%
79,阿罗拉九尾,1,0.03%,-0.18%,1,100.0%
