,一共游戏场数,5313
1,甜冷美后,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,76,11.2%,448,75.29%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,HIT_Lv.2,33,73.33%
,,不可視y2__,30,93.75%
,,;(ㅤㅤ,25,71.43%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,三旋击	热带踢	万灵药,234,72.22%,58
,,三旋击	青草滑梯	万灵药,117,79.05%,37
,,三旋击	热带踢	攻击强化,26,81.25%,6
,,踩踏		热带踢	万灵药,23,79.31%,15
,,三旋击	青草滑梯	攻击强化,12,85.71%,5
,,踩踏		青草滑梯	万灵药,10,76.92%,3
,,三旋击	青草滑梯	速度强化,8,72.73%,1
,,踩踏		热带踢	攻击强化,6,66.67%,4
,,三旋击	热带踢	伤药	,5,71.43%,1
,,踩踏		青草滑梯	攻击强化,3,100.0%,2
,,三旋击	热带踢	速度强化,3,100.0%,1
,,三旋击	热带踢	逃脱按键,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,421,75.58%,67
,,力量头带	气势头带	猛攻哑铃,5,50.0%,4
,,亿奥斯饼干	弱点保险	猛攻哑铃,8,88.89%,2
,,气势头带	猛攻哑铃	能量增幅器,7,70.0%,1
,,弱点保险	猛攻哑铃	锐利之爪,5,100.0%,1
,,气势头带	猛攻哑铃	锐利之爪,2,50.0%,1
2,坚盾剑怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,75,8.41%,311,69.57%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,MyGo_矢吹丈,21,91.3%
,,@7pokeking7,20,64.52%
,,TH4NØS;),16,80.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		广域防守	伤药	,116,65.91%,33
,,圣剑		广域防守	万灵药,96,67.61%,36
,,暗影爪	广域防守	万灵药,31,75.61%,10
,,暗影爪	广域防守	伤药	,23,71.88%,12
,,暗影爪	广域防守	攻击强化,20,90.91%,4
,,圣剑		广域防守	逃脱按键,8,72.73%,5
,,暗影爪	广域防守	逃脱按键,7,58.33%,4
,,暗影爪	铁头		攻击强化,5,100.0%,1
,,圣剑		广域防守	攻击强化,2,100.0%,2
,,圣剑		铁头		万灵药,1,100.0%,1
,,圣剑		广域防守	得分区控制器,1,100.0%,1
,,暗影爪	铁头		伤药	,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	气势头带	锐利之爪,122,69.71%,28
,,力量头带	弱点保险	锐利之爪,85,65.89%,19
,,力量头带	弱点保险	气势头带,31,68.89%,6
,,弱点保险	猛攻哑铃	锐利之爪,13,76.47%,4
,,弱点保险	气势头带	锐利之爪,12,85.71%,4
,,弱点保险	气势头带	猛攻哑铃,3,75.0%,3
,,力量头带	猛攻哑铃	锐利之爪,2,28.57%,3
,,力量头带	焦点镜	锐利之爪,16,69.57%,2
,,焦点镜	猛攻哑铃	锐利之爪,2,40.0%,2
,,充能坠饰	弱点保险	气势头带,21,91.3%,1
,,充能坠饰	弱点保险	锐利之爪,2,66.67%,1
,,凸凸头盔	学习装置	气势头带,1,100.0%,1
,,气势头带	猛攻哑铃	锐利之爪,1,100.0%,1
3,千面避役,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,58,8.09%,304,70.7%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Ult100%,27,71.05%
,,FS.Sunzage,19,86.36%
,,nyupoyu,19,76.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,致命针刺	狙击		逃脱按键,222,69.59%,52
,,杂技		水流裂破	逃脱按键,63,71.59%,22
,,杂技		水流裂破	万灵药,10,90.91%,3
,,致命针刺	水流裂破	逃脱按键,7,70.0%,9
,,杂技		狙击		逃脱按键,1,100.0%,1
,,致命针刺	水流裂破	攻击强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,280,70.18%,55
,,博识眼镜	讲究眼镜	进击眼镜,8,66.67%,2
,,博识眼镜	咒术熏香	穿透汤匙,16,84.21%,1
4,武道熊师,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,53,5.65%,211,70.33%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Piàchu,16,94.12%
,,Ult_TaKaPi,12,70.59%
,,SuZupyi運,11,73.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗冥强击	深渊突刺	逃脱按键,185,70.08%,51
,,水流连打	水流裂破	万灵药,24,70.59%,13
,,水流连打	水流裂破	逃脱按键,1,100.0%,1
,,水流连打	水流裂破	伤药	,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	猛攻哑铃	锐利之爪,121,72.89%,30
,,力量头带	弱点保险	锐利之爪,38,69.09%,8
,,充能坠饰	力量头带	焦点镜,3,30.0%,3
,,弱点保险	猛攻哑铃	锐利之爪,6,85.71%,2
,,力量头带	能量增幅器	锐利之爪,2,66.67%,2
,,焦点镜	猛攻哑铃	锐利之爪,16,94.12%,1
,,力量头带	焦点镜	锐利之爪,10,62.5%,1
,,弱点保险	气势头带	猛攻哑铃,4,57.14%,1
,,力量头带	猛攻哑铃	能量增幅器,4,44.44%,1
,,力量头带	焦点镜	猛攻哑铃,3,60.0%,1
,,学习装置	猛攻哑铃	锐利之爪,2,66.67%,1
,,凸凸头盔	学习装置	气势头带,1,100.0%,1
,,气势头带	猛攻哑铃	锐利之爪,1,100.0%,1
5,伽勒尔烈焰马,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,40,5.55%,243,82.37%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,</>メSton,45,86.54%
,,VlacanIsLive,39,84.78%
,,InvalidRed,24,77.42%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法闪耀	高速移动	万灵药,141,81.5%,23
,,魔法闪耀	高速移动	速度强化,93,84.55%,16
,,魔法闪耀	修长之角	万灵药,4,80.0%,4
,,妖精之风	修长之角	万灵药,2,100.0%,2
,,魔法闪耀	修长之角	速度强化,2,66.67%,3
,,魔法闪耀	高速移动	伤药	,1,100.0%,1
,,妖精之风	高速移动	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	进击眼镜,82,82.0%,16
,,穿透汤匙	讲究眼镜	进击眼镜,77,83.7%,10
,,博识眼镜	穿透汤匙	讲究眼镜,33,84.62%,4
,,穿透汤匙	贝壳之铃	进击眼镜,26,76.47%,3
,,博识眼镜	讲究眼镜	进击眼镜,21,84.0%,3
,,博识眼镜	贝壳之铃	进击眼镜,2,100.0%,1
,,学习装置	气势头带	进击眼镜,1,100.0%,1
,,博识眼镜	讲究眼镜	轻石,1,100.0%,1
,,亿奥斯饼干	穿透汤匙	进击眼镜,0,0.0%,1
6,索罗亚克,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,55,5.33%,206,72.79%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,EvilSapphire,22,70.97%
,,RLZ_Ryunun,18,75.0%
,,Kamenero!,16,84.21%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗袭要害	居合劈	万灵药,190,72.8%,54
,,出奇一击	暗影爪	万灵药,14,77.78%,4
,,暗袭要害	暗影爪	万灵药,2,50.0%,4
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,146,74.11%,48
,,力量头带	连打围巾	锐利之爪,25,75.76%,3
,,学习装置	救援屏障	气势头带,22,70.97%,1
,,弱点保险	猛攻哑铃	锐利之爪,7,63.64%,1
,,气势头带	猛攻哑铃	锐利之爪,4,50.0%,1
,,力量头带	猛攻哑铃	锐利之爪,2,66.67%,1
7,超梦Y,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,44,5.03%,199,74.53%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ZETA_Rom,26,72.22%
,,はかいこ,23,65.71%
,,G5・Resu,17,80.95%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神击破	瞬间移动	攻击强化,181,74.49%,40
,,精神击破	瞬间移动	逃脱按键,14,77.78%,2
,,精神击破	自我再生	攻击强化,3,100.0%,3
,,预知未来	瞬间移动	攻击强化,1,50.0%,2
,,精神击破	瞬间移动	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	穿透汤匙	连打围巾,52,72.22%,11
,,博识眼镜	穿透汤匙	连打围巾,57,72.15%,9
,,博识眼镜	穿透汤匙	讲究眼镜,45,78.95%,8
,,力量头带	穿透汤匙	讲究眼镜,13,76.47%,2
,,穿透汤匙	讲究眼镜	连打围巾,8,72.73%,2
,,力量头带	讲究眼镜	连打围巾,6,75.0%,2
,,博识眼镜	学习装置	穿透汤匙,3,75.0%,2
,,博识眼镜	讲究眼镜	进击眼镜,2,100.0%,2
,,博识眼镜	讲究眼镜	连打围巾,5,62.5%,1
,,穿透汤匙	进击眼镜	连打围巾,4,100.0%,1
,,咒术熏香	穿透汤匙	讲究眼镜,2,100.0%,1
,,力量头带	学习装置	穿透汤匙,1,100.0%,1
,,博识眼镜	咒术熏香	穿透汤匙,1,100.0%,1
,,力量头带	咒术熏香	连打围巾,0,0.0%,1
8,密勒顿,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,45,4.91%,184,70.5%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,OH・EMPANADA,30,73.17%
,,るにゃ仔,23,79.31%
,,FakeGoLDeN,18,64.29%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,闪电猛冲	抛物面充电	万灵药,96,66.67%,40
,,充电光束	打雷		逃脱按键,72,76.6%,13
,,闪电猛冲	抛物面充电	伤药	,7,63.64%,2
,,充电光束	打雷		万灵药,5,83.33%,2
,,充电光束	抛物面充电	万灵药,1,100.0%,1
,,充电光束	抛物面充电	逃脱按键,1,100.0%,1
,,闪电猛冲	打雷		万灵药,1,100.0%,1
,,闪电猛冲	抛物面充电	逃脱按键,1,33.33%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	进击眼镜,53,67.09%,22
,,博识眼镜	穿透汤匙	讲究眼镜,49,77.78%,6
,,博识眼镜	咒术熏香	穿透汤匙,38,71.7%,6
,,穿透汤匙	讲究眼镜	进击眼镜,5,62.5%,3
,,博识眼镜	穿透汤匙	贝壳之铃,11,61.11%,2
,,咒术熏香	穿透汤匙	讲究眼镜,7,63.64%,1
,,穿透汤匙	能量增幅器	讲究眼镜,6,85.71%,1
,,博识眼镜	咒术熏香	学习装置,6,85.71%,1
,,博识眼镜	咒术熏香	讲究眼镜,6,60.0%,1
,,穿透汤匙	贝壳之铃	进击眼镜,2,66.67%,1
,,博识眼镜	穿透汤匙	能量增幅器,1,50.0%,1
9,苍炎刃鬼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,46,4.67%,179,72.18%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,裏Áʂpɦäɭt007,26,72.22%
,,TH4NØS;),17,70.83%
,,TZ・Melha,13,76.47%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神利刃	潜灵奇袭	攻击强化,47,74.6%,19
,,精神利刃	潜灵奇袭	逃脱按键,45,70.31%,18
,,精神利刃	潜灵奇袭	万灵药,31,72.09%,8
,,精神利刃	蓄能焰袭	攻击强化,29,85.29%,7
,,悔念剑	潜灵奇袭	逃脱按键,9,69.23%,3
,,精神利刃	蓄能焰袭	逃脱按键,8,61.54%,6
,,精神利刃	蓄能焰袭	万灵药,5,62.5%,5
,,悔念剑	潜灵奇袭	攻击强化,4,66.67%,4
,,悔念剑	蓄能焰袭	攻击强化,1,100.0%,1
,,悔念剑	潜灵奇袭	万灵药,0,0.0%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	猛攻哑铃	锐利之爪,108,71.52%,28
,,弱点保险	猛攻哑铃	锐利之爪,4,66.67%,4
,,力量头带	猛攻哑铃	能量增幅器,14,77.78%,3
,,力量头带	焦点镜	猛攻哑铃,27,72.97%,2
,,力量头带	能量增幅器	锐利之爪,11,84.62%,2
,,力量头带	咒术手镯	锐利之爪,4,100.0%,2
,,咒术手镯	弱点保险	锐利之爪,8,61.54%,1
,,力量头带	弱点保险	猛攻哑铃,1,100.0%,1
,,充能坠饰	猛攻哑铃	能量增幅器,1,100.0%,1
,,力量头带	焦点镜	锐利之爪,1,33.33%,1
,,力量头带	连打围巾	锐利之爪,0,0.0%,1
10,烈咬陆鲨,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,51,4.59%,170,69.67%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,最低学年²,18,90.0%
,,RLZ_Ryunun,12,85.71%
,,BE·Shingge,10,76.92%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之俯冲	龙爪		逃脱按键,167,69.58%,51
,,龙之俯冲	龙爪		万灵药,3,100.0%,1
