排名,名称,使用人数,使用率,使用率变化,胜场数,胜率
1,火焰鸡,102,15.55%,0.4%,865,73.43%
2,伽勒尔烈焰马,56,7.31%,1.34%,401,72.38%
3,阿勃梭鲁,74,5.06%,1.24%,282,73.63%
4,甜冷美后,72,4.94%,1.5%,264,70.59%
5,路卡利欧,73,4.74%,-0.36%,273,76.04%
6,索罗亚克,74,4.58%,-0.24%,232,66.86%
7,甲贺忍蛙,62,4.41%,1.18%,239,71.56%
8,千面避役,76,4.37%,0.05%,217,65.56%
9,烈箭鹰,56,4.25%,0.37%,202,62.73%
10,皮可西,48,4.13%,-2.44%,228,72.84%
10,幸福蛋,47,4.13%,1.11%,221,70.61%
12,嘟嘟利,70,4.11%,1.47%,219,70.42%
13,叶伊布,65,3.92%,0.87%,210,70.71%
14,烈咬陆鲨,68,3.79%,0.89%,198,68.99%
15,坚盾剑怪,67,3.67%,0.45%,182,65.47%
16,卡比兽,52,3.33%,0.18%,189,75.0%
17,月亮伊布,59,3.25%,0.75%,159,64.63%
18,爆肌蚊,53,2.97%,0.29%,147,65.33%
19,超梦Y,50,2.75%,0.79%,135,64.9%
20,闪焰王牌,48,2.72%,0.25%,144,69.9%
21,水君,50,2.64%,-1.77%,146,73.0%
22,可达鸭,40,2.56%,0.92%,136,70.1%
23,梦幻,58,2.46%,-0.07%,134,72.04%
24,捷拉奥拉,36,2.31%,-0.18%,116,66.29%
25,冰伊布,46,2.23%,0.85%,113,66.86%
26,苍炎刃鬼,40,2.17%,-0.42%,126,76.83%
27,花疗环环,36,1.89%,-1.29%,101,70.63%
28,巨钳螳螂,41,1.86%,0.35%,105,74.47%
29,巨金怪,49,1.77%,0.33%,89,66.42%
30,胡帕,33,1.74%,0.36%,92,69.7%
30,怪力,43,1.74%,0.04%,96,72.73%
32,霜奶仙,8,1.65%,0.0%,88,70.4%
33,红莲铠骑,33,1.64%,1.3%,88,70.97%
34,快龙,21,1.6%,-0.14%,79,65.29%
35,耿鬼,29,1.56%,-0.39%,75,63.56%
36,象牙猪,39,1.47%,0.58%,81,72.97%
37,密勒顿,25,1.31%,0.6%,71,71.72%
38,沙奈朵,23,1.23%,0.34%,68,73.12%
39,玛力露丽,22,1.19%,-0.98%,50,55.56%
39,谜拟丘,36,1.19%,0.18%,56,62.22%
41,白蓬蓬,30,1.03%,0.26%,51,65.38%
42,魔幻假面喵,20,0.95%,-0.09%,58,80.56%
43,呆壳兽,27,0.92%,0.36%,49,70.0%
44,妙蛙花,21,0.91%,0.65%,47,68.12%
45,朽木妖,26,0.87%,0.02%,49,74.24%
46,水箭龟,35,0.82%,-0.81%,45,72.58%
46,仙子伊布,30,0.82%,-0.8%,35,56.45%
48,巨锻匠,16,0.79%,-0.01%,46,76.67%
49,太阳伊布,27,0.7%,0.14%,39,73.58%
49,苍响,33,0.7%,-0.99%,40,75.47%
49,武道熊师,24,0.7%,-0.49%,40,75.47%
52,狙射树枭,24,0.62%,0.08%,30,63.83%
52,达克莱伊,26,0.62%,-0.69%,26,55.32%
54,阿罗拉雷丘,24,0.59%,0.02%,32,71.11%
55,魔墙人偶,23,0.54%,0.14%,28,68.29%
56,妖火红狐,23,0.49%,0.19%,31,83.78%
57,皮卡丘,18,0.48%,-0.17%,25,69.44%
58,班基拉斯,15,0.45%,0.03%,20,58.82%
59,阿罗拉九尾,16,0.42%,0.17%,20,62.5%
60,凤王,23,0.41%,0.04%,21,67.74%
60,藏饱栗鼠,15,0.41%,-0.03%,28,90.32%
60,拉普拉斯,20,0.41%,0.09%,21,67.74%
63,勾魂眼,11,0.3%,-0.06%,21,91.3%
64,水晶灯火灵,15,0.24%,0.11%,8,44.44%
64,古月鸟,13,0.24%,-0.0%,14,77.78%
66,多龙巴鲁托,8,0.22%,-0.17%,13,76.47%
67,暴鲤龙,11,0.2%,-0.02%,12,80.0%
67,岩殿居蟹,12,0.2%,-0.09%,6,40.0%
69,喷火龙,13,0.18%,-0.27%,11,78.57%
70,胖可丁,9,0.17%,0.04%,5,38.46%
71,列阵兵,8,0.15%,-0.92%,5,45.45%
72,超梦X,4,0.13%,0.02%,7,70.0%
73,黏美龙,5,0.08%,-0.05%,4,66.67%
74,铝钢龙,4,0.05%,0.0%,2,50.0%
