,一共游戏场数,5706
1,火焰鸡,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,75,8.38%,347,72.59%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ターɓad_ɓoy,45,73.77%
,,よっしーー_,27,72.97%
,,暴鲤龙otp,18,72.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰拳	真气弹	逃脱按键,193,76.28%,62
,,过热		火焰踢	逃脱按键,154,68.44%,54
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	猛攻哑铃	锐利之爪,264,71.16%,63
,,弱点保险	气势头带	猛攻哑铃,25,83.33%,4
,,气势头带	猛攻哑铃	锐利之爪,6,85.71%,3
,,亿奥斯饼干	弱点保险	猛攻哑铃,47,74.6%,2
,,力量头带	猛攻哑铃	锐利之爪,5,83.33%,2
,,力量头带	弱点保险	猛攻哑铃,0,0.0%,1
2,武道熊师,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,71,7.94%,317,69.98%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,N'shiro_,59,67.05%
,,YGM_tsutsumi,20,76.92%
,,BRU・RainyD,17,70.83%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗冥强击	深渊突刺	逃脱按键,282,68.78%,64
,,水流连打	水流裂破	万灵药,16,84.21%,13
,,暗冥强击	深渊突刺	速度强化,14,73.68%,5
,,暗冥强击	深渊突刺	万灵药,4,100.0%,4
,,水流连打	水流裂破	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	猛攻哑铃	锐利之爪,233,69.14%,48
,,力量头带	弱点保险	锐利之爪,45,77.59%,11
,,弱点保险	猛攻哑铃	锐利之爪,30,71.43%,7
,,焦点镜	猛攻哑铃	锐利之爪,7,58.33%,3
,,力量头带	弱点保险	猛攻哑铃,2,66.67%,1
,,气势头带	焦点镜	猛攻哑铃,0,0.0%,1
3,叶伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,64,6.73%,279,72.66%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,俺ノ敵はbot,25,71.43%
,,N'shiro_,25,69.44%
,,Todorôki,19,86.36%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,飞叶快刀	燕返		攻击强化,241,74.38%,55
,,飞叶快刀	燕返		万灵药,19,65.52%,10
,,飞叶快刀	燕返		逃脱按键,11,55.0%,8
,,日光刃	叶刃		逃脱按键,5,71.43%,3
,,日光刃	叶刃		攻击强化,2,100.0%,2
,,飞叶快刀	燕返		伤药	,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	能量增幅器	锐利之爪,236,74.92%,55
,,猛攻哑铃	轻石	锐利之爪,2,28.57%,2
,,猛攻哑铃	能量增幅器	轻石,17,65.38%,1
,,弱点保险	猛攻哑铃	锐利之爪,16,69.57%,1
,,救援屏障	猛攻哑铃	能量增幅器,3,75.0%,1
,,充能坠饰	学习装置	猛攻哑铃,3,60.0%,1
,,充能坠饰	猛攻哑铃	能量增幅器,2,100.0%,1
,,充能坠饰	能量增幅器	锐利之爪,0,0.0%,1
,,共鸣护盾	学习装置	气势头带,0,0.0%,1
4,索罗亚克,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,59,6.22%,247,69.58%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,暴鲤龙otp,25,67.57%
,,Sparks°,19,54.29%
,,JonaM96,15,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗袭要害	居合劈	万灵药,216,71.05%,55
,,出奇一击	暗影爪	万灵药,22,59.46%,10
,,出奇一击	居合劈	万灵药,3,50.0%,5
,,出奇一击	居合劈	逃脱按键,2,100.0%,2
,,暗袭要害	暗影爪	万灵药,2,66.67%,2
,,出奇一击	暗影爪	伤药	,1,100.0%,1
,,暗袭要害	居合劈	脱壳忍者玩偶,1,100.0%,1
,,暗袭要害	居合劈	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,195,70.65%,42
,,力量头带	连打围巾	锐利之爪,17,60.71%,6
,,弱点保险	猛攻哑铃	锐利之爪,9,75.0%,4
,,充能坠饰	弱点保险	猛攻哑铃,19,76.0%,2
,,力量头带	焦点镜	锐利之爪,3,60.0%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,2,66.67%,1
,,学习装置	得分护盾	猛攻哑铃,1,100.0%,1
,,亿奥斯饼干	弱点保险	猛攻哑铃,1,50.0%,1
,,弱点保险	猛攻哑铃	能量增幅器,0,0.0%,1
5,谜拟丘,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,67,6.03%,230,66.86%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Renyiwei,30,76.92%
,,N'shiro_,22,62.86%
,,4lbert_w,16,69.57%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,嬉闹		影子偷袭	攻击强化,72,69.9%,26
,,暗影爪	戏法空间	万灵药,63,67.02%,23
,,暗影爪	影子偷袭	万灵药,34,69.39%,12
,,嬉闹		影子偷袭	万灵药,25,67.57%,12
,,嬉闹		影子偷袭	逃脱按键,17,60.71%,8
,,嬉闹		影子偷袭	速度强化,7,58.33%,6
,,暗影爪	影子偷袭	攻击强化,5,83.33%,3
,,暗影爪	戏法空间	攻击强化,2,66.67%,2
,,暗影爪	影子偷袭	逃脱按键,2,28.57%,4
,,嬉闹		戏法空间	攻击强化,1,100.0%,1
,,暗影爪	影子偷袭	速度强化,1,100.0%,1
,,暗影爪	戏法空间	速度强化,1,50.0%,2
,,暗影爪	戏法空间	得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	猛攻哑铃	锐利之爪,148,70.14%,34
,,弱点保险	猛攻哑铃	锐利之爪,20,50.0%,11
,,力量头带	弱点保险	锐利之爪,14,60.87%,5
,,咒术手镯	猛攻哑铃	锐利之爪,7,63.64%,4
,,充能坠饰	猛攻哑铃	锐利之爪,18,69.23%,3
,,力量头带	咒术手镯	猛攻哑铃,13,76.47%,3
,,猛攻哑铃	能量增幅器	锐利之爪,6,75.0%,2
,,充能坠饰	力量头带	锐利之爪,3,60.0%,2
,,力量头带	咒术手镯	弱点保险,1,100.0%,1
,,气势头带	猛攻哑铃	锐利之爪,0,0.0%,1
,,力量头带	学习装置	得分护盾,0,0.0%,1
