,一共游戏场数,9194
1,卡比兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	弱点保险,31,67.39%,11
,,气势头带	力量头带	锐利之爪,63,75.9%,4
,,猛攻哑铃	气势头带	力量头带,21,77.78%,4
,,猛攻哑铃	气势头带	锐利之爪,5,71.43%,4
,,气势头带	锐利之爪	弱点保险,20,71.43%,3
,,猛攻哑铃	力量头带	弱点保险,5,71.43%,3
,,治愈王冠	猛攻哑铃	锐利之爪,3,50.0%,3
,,治愈王冠	锐利之爪	焦点镜,29,76.32%,2
,,猛攻哑铃	力量头带	锐利之爪,14,82.35%,2
,,猛攻哑铃	锐利之爪	弱点保险,10,83.33%,2
,,治愈王冠	猛攻哑铃	弱点保险,6,66.67%,2
,,猛攻哑铃	锐利之爪	焦点镜,1,50.0%,2
,,连打围巾	猛攻哑铃	锐利之爪,20,90.91%,1
,,猛攻哑铃	焦点镜	弱点保险,11,68.75%,1
,,猛攻哑铃	气势头带	焦点镜,6,85.71%,1
,,连打围巾	猛攻哑铃	气势头带,5,71.43%,1
,,能量增幅器	猛攻哑铃	轻石	,3,100.0%,1
,,连打围巾	气势头带	锐利之爪,3,100.0%,1
,,能量增幅器	猛攻哑铃	锐利之爪,2,66.67%,1
,,亿奥斯饼干	猛攻哑铃	锐利之爪,1,100.0%,1
,,治愈王冠	猛攻哑铃	焦点镜,1,100.0%,1
,,治愈王冠	能量增幅器	锐利之爪,1,100.0%,1
,,亿奥斯饼干	猛攻哑铃	力量头带,1,33.33%,1
,,连打围巾	猛攻哑铃	力量头带,0,0.0%,1
14,幸福蛋,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,62,3.8%,247,70.77%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Joy*girl,55,63.22%
,,Blacky推し,33,68.75%
,,T2_Ajun,20,68.97%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,炸蛋		生蛋		速度强化,129,72.47%,39
,,帮助		神秘守护	速度强化,86,66.67%,25
,,炸蛋		生蛋		伤药	,21,80.77%,4
,,炸蛋		神秘守护	速度强化,7,77.78%,5
,,帮助		神秘守护	伤药	,2,100.0%,2
,,帮助		生蛋		速度强化,2,50.0%,4
,,炸蛋		生蛋		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	学习装置	气势头带,150,68.81%,30
,,救援屏障	进击眼镜	气势头带,17,77.27%,7
,,讲究眼镜	救援屏障	气势头带,3,50.0%,5
,,救援屏障	得分护盾	气势头带,10,83.33%,3
,,进击眼镜	学习装置	气势头带,5,62.5%,3
,,救援屏障	得分护盾	学习装置,5,100.0%,2
,,学习装置	气势头带	凸凸头盔,33,68.75%,1
,,进击眼镜	气势头带	博识眼镜,13,86.67%,1
,,亿奥斯饼干	进击眼镜	气势头带,4,100.0%,1
,,救援屏障	亿奥斯饼干	气势头带,2,100.0%,1
,,救援屏障	气势头带	博识眼镜,1,100.0%,1
,,救援屏障	进击眼镜	学习装置,1,100.0%,1
,,救援屏障	亿奥斯饼干	进击眼镜,1,100.0%,1
,,能量增幅器	救援屏障	气势头带,1,100.0%,1
,,讲究眼镜	能量增幅器	学习装置,1,50.0%,1
,,进击眼镜	气势头带	贝壳之铃,0,0.0%,1
,,讲究眼镜	进击眼镜	博识眼镜,0,0.0%,1
,,能量增幅器	进击眼镜	贝壳之铃,0,0.0%,1
15,嘟嘟利,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,44,3.76%,246,71.1%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,KC.kosota,37,72.55%
,,[K]XMoos,30,81.08%
,,モモンガ@39,17,80.95%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,三重攻击	高速移动	万灵药,231,71.74%,37
,,三重攻击	高速移动	速度强化,7,87.5%,2
,,三重攻击	高速移动	逃脱按键,3,60.0%,2
,,三重攻击	高速移动	得分加速装置,3,50.0%,4
,,啄钻		飞踢		万灵药,2,50.0%,2
,,三重攻击	高速移动	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	轻石		锐利之爪,72,71.29%,16
,,猛攻哑铃	气势头带	锐利之爪,13,54.17%,7
,,猛攻哑铃	力量头带	锐利之爪,20,62.5%,6
,,得分护盾	猛攻哑铃	锐利之爪,25,71.43%,4
,,亿奥斯饼干	猛攻哑铃	锐利之爪,2,40.0%,3
,,治愈王冠	猛攻哑铃	锐利之爪,33,89.19%,2
,,治愈王冠	轻石		锐利之爪,37,72.55%,1
,,治愈王冠	猛攻哑铃	轻石	,16,94.12%,1
,,治愈王冠	猛攻哑铃	弱点保险,16,72.73%,1
,,猛攻哑铃	锐利之爪	焦点镜,8,47.06%,1
,,治愈王冠	亿奥斯饼干	猛攻哑铃,3,100.0%,1
,,轻石		力量头带	锐利之爪,1,50.0%,1
16,玛力露丽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,53,3.75%,250,72.46%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,DP・GURKE,27,71.05%
,,Blacк.Swaи,24,75.0%
,,GO・Maxシ,20,86.96%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水之波动	水流尾	速度强化,126,73.26%,34
,,水之波动	水流尾	万灵药,52,67.53%,14
,,水之波动	潮旋		攻击强化,33,71.74%,3
,,水之波动	水流尾	逃脱按键,12,92.31%,3
,,水之波动	水流尾	攻击强化,11,84.62%,3
,,嬉闹		水流尾	速度强化,5,83.33%,6
,,水之波动	水流尾	伤药	,4,66.67%,3
,,水之波动	潮旋		速度强化,4,50.0%,2
,,嬉闹		水流尾	万灵药,2,100.0%,2
,,嬉闹		潮旋		攻击强化,1,100.0%,1
,,嬉闹		潮旋		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,治愈王冠	猛攻哑铃	焦点镜,34,66.67%,12
,,猛攻哑铃	气势头带	焦点镜,48,77.42%,10
,,猛攻哑铃	力量头带	焦点镜,59,68.6%,9
,,猛攻哑铃	焦点镜	弱点保险,47,77.05%,5
,,能量增幅器	猛攻哑铃	焦点镜,13,68.42%,4
,,猛攻哑铃	气势头带	弱点保险,3,60.0%,3
,,连打围巾	猛攻哑铃	焦点镜,21,87.5%,2
,,连打围巾	猛攻哑铃	力量头带,3,60.0%,2
,,治愈王冠	猛攻哑铃	力量头带,0,0.0%,2
,,连打围巾	焦点镜	弱点保险,13,81.25%,1
,,亿奥斯饼干	猛攻哑铃	焦点镜,5,71.43%,1
,,连打围巾	治愈王冠	力量头带,4,66.67%,1
,,连打围巾	猛攻哑铃	气势头带,0,0.0%,1
17,坚盾剑怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,55,3.67%,257,76.26%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,퍼밍,85,83.33%
,,Wafuの部下,32,82.05%
,,芥川やま,29,80.56%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		广域防守	伤药	,228,78.89%,43
,,暗影爪	广域防守	伤药	,11,55.0%,2
,,圣剑		广域防守	万灵药,9,69.23%,8
,,圣剑		广域防守	速度强化,5,62.5%,4
,,圣剑		广域防守	攻击强化,1,100.0%,1
,,暗影爪	铁头		速度强化,1,100.0%,1
,,圣剑		铁头		伤药	,1,100.0%,1
,,暗影爪	广域防守	万灵药,1,25.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	力量头带	弱点保险,47,78.33%,12
,,猛攻哑铃	气势头带	弱点保险,25,67.57%,7
,,治愈王冠	气势头带	力量头带,33,82.5%,3
,,猛攻哑铃	气势头带	锐利之爪,11,78.57%,3
,,治愈王冠	猛攻哑铃	弱点保险,3,75.0%,3
,,气势头带	力量头带	锐利之爪,86,83.5%,2
,,连打围巾	气势头带	弱点保险,17,77.27%,2
,,治愈王冠	气势头带	弱点保险,8,72.73%,2
,,治愈王冠	猛攻哑铃	气势头带,4,66.67%,2
,,连打围巾	气势头带	力量头带,2,66.67%,2
,,猛攻哑铃	气势头带	力量头带,2,40.0%,2
,,连打围巾	治愈王冠	气势头带,2,33.33%,2
,,猛攻哑铃	锐利之爪	弱点保险,6,100.0%,1
,,治愈王冠	气势头带	锐利之爪,3,60.0%,1
,,轻石		气势头带	弱点保险,1,100.0%,1
,,连打围巾	气势头带	锐利之爪,1,100.0%,1
,,治愈王冠	亿奥斯饼干	猛攻哑铃,1,100.0%,1
,,救援屏障	力量头带	弱点保险,1,100.0%,1
,,连打围巾	力量头带	锐利之爪,1,100.0%,1
,,救援屏障	气势头带	力量头带,1,100.0%,1
,,救援屏障	猛攻哑铃	弱点保险,1,100.0%,1
,,气势头带	力量头带	凸凸头盔,1,50.0%,1
,,气势头带	力量头带	焦点镜,0,0.0%,1
,,亿奥斯饼干	猛攻哑铃	气势头带,0,0.0%,1
,,气势头带	锐利之爪	弱点保险,0,0.0%,1
18,沙奈朵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,49,2.86%,203,77.19%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,GO・Wulf?,41,89.13%
,,S8ul・Legend,20,86.96%
,,PもAЯし,18,85.71%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神强念	预知未来	逃脱按键,59,88.06%,9
,,精神强念	精神冲击	逃脱按键,53,69.74%,22
,,精神强念	精神冲击	速度强化,31,79.49%,6
,,月亮之力	精神冲击	逃脱按键,21,80.77%,11
,,精神强念	预知未来	速度强化,11,78.57%,6
,,月亮之力	精神冲击	万灵药,10,71.43%,1
,,月亮之力	预知未来	逃脱按键,7,70.0%,10
,,月亮之力	预知未来	速度强化,6,75.0%,2
,,月亮之力	精神冲击	速度强化,4,50.0%,4
,,精神强念	精神冲击	万灵药,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	贝壳之铃	博识眼镜,37,75.51%,12
,,讲究眼镜	能量增幅器	博识眼镜,82,86.32%,11
,,讲究眼镜	气势头带	博识眼镜,23,62.16%,11
,,讲究眼镜	能量增幅器	贝壳之铃,19,76.0%,4
,,讲究眼镜	进击眼镜	博识眼镜,10,71.43%,3
,,讲究眼镜	救援屏障	博识眼镜,11,78.57%,2
,,讲究眼镜	进击眼镜	贝壳之铃,10,66.67%,1
,,进击眼镜	贝壳之铃	博识眼镜,5,71.43%,1
,,能量增幅器	力量头带	博识眼镜,4,100.0%,1
,,讲究眼镜	能量增幅器	进击眼镜,1,100.0%,1
,,能量增幅器	气势头带	博识眼镜,1,100.0%,1
,,能量增幅器	贝壳之铃	博识眼镜,0,0.0%,1
19,象牙猪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,39,2.85%,201,76.72%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,RzИ・Player,51,77.27%
,,JCSCirujano,26,68.42%
,,Bombrilシ,21,77.78%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰柱坠击	十万马力	伤药	,83,75.45%,15
,,冰柱坠击	十万马力	逃脱按键,73,76.84%,8
,,冰柱坠击	十万马力	速度强化,22,75.86%,9
,,冰冻牙	地震		逃脱按键,8,100.0%,3
,,冰柱坠击	地震		速度强化,3,100.0%,1
,,冰柱坠击	地震		逃脱按键,3,75.0%,3
,,冰冻牙	地震		速度强化,2,100.0%,1
,,冰冻牙	十万马力	速度强化,2,66.67%,2
,,冰冻牙	十万马力	伤药	,2,50.0%,4
,,冰冻牙	十万马力	逃脱按键,1,100.0%,1
,,冰冻牙	地震		伤药	,1,100.0%,1
,,冰柱坠击	十万马力	攻击强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	气势头带	力量头带,18,78.26%,3
,,救援屏障	猛攻哑铃	气势头带,6,54.55%,3
,,连打围巾	气势头带	力量头带,4,100.0%,3
,,气势头带	力量头带	弱点保险,4,66.67%,3
,,猛攻哑铃	气势头带	力量头带,4,66.67%,3
,,救援屏障	亿奥斯饼干	气势头带,3,50.0%,3
,,连打围巾	救援屏障	气势头带,62,76.54%,2
,,救援屏障	学习装置	气势头带,7,87.5%,2
,,救援屏障	气势头带	弱点保险,3,75.0%,2
,,连打围巾	得分护盾	弱点保险,26,68.42%,1
,,连打围巾	力量头带	凸凸头盔,21,77.78%,1
,,治愈王冠	猛攻哑铃	学习装置,14,87.5%,1
,,亿奥斯饼干	猛攻哑铃	弱点保险,6,75.0%,1
,,得分护盾	气势头带	凸凸头盔,5,100.0%,1
,,突击背心	救援屏障	气势头带,5,83.33%,1
,,连打围巾	得分护盾	气势头带,3,100.0%,1
,,连打围巾	猛攻哑铃	气势头带,2,100.0%,1
,,突击背心	亿奥斯饼干	气势头带,2,100.0%,1
,,连打围巾	猛攻哑铃	学习装置,1,100.0%,1
,,学习装置	气势头带	弱点保险,1,100.0%,1
,,连打围巾	亿奥斯饼干	力量头带,1,100.0%,1
,,得分护盾	猛攻哑铃	气势头带,1,100.0%,1
,,连打围巾	学习装置	气势头带,1,100.0%,1
,,治愈王冠	气势头带	力量头带,1,100.0%,1
20,铝钢龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,34,2.81%,200,77.52%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Rozoken,76,79.17%
,,RzИ・Ryu,33,84.62%
,,Mitśu,21,80.77%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之波动	隐形岩	伤药	,75,78.95%,1
,,龙之波动	龙尾		攻击强化,71,82.56%,14
,,龙之波动	隐形岩	攻击强化,24,80.0%,4
,,龙之波动	龙尾		万灵药,11,64.71%,12
,,龙之波动	龙尾		逃脱按键,8,66.67%,6
,,龙之波动	龙尾		速度强化,4,57.14%,2
,,加农光炮	龙尾		攻击强化,3,50.0%,4
,,龙之波动	隐形岩	万灵药,2,100.0%,2
,,龙之波动	龙尾		伤药	,1,100.0%,1
,,龙之波动	隐形岩	速度强化,1,100.0%,1
,,加农光炮	龙尾		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,连打围巾	力量头带	焦点镜,66,79.52%,20
,,连打围巾	猛攻哑铃	力量头带,3,42.86%,3
,,连打围巾	气势头带	力量头带,12,63.16%,2
,,猛攻哑铃	力量头带	焦点镜,6,75.0%,2
,,连打围巾	治愈王冠	力量头带,1,50.0%,2
,,力量头带	锐利之爪	焦点镜,76,79.17%,1
,,轻石		力量头带	焦点镜,33,84.62%,1
,,连打围巾	治愈王冠	气势头带,1,100.0%,1
,,气势头带	力量头带	焦点镜,1,100.0%,1
,,治愈王冠	力量头带	焦点镜,1,50.0%,1
21,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,37,2.65%,182,74.59%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,4lbert_w,56,80.0%
,,Dominoさん,30,76.92%
,,T2_Ruin,20,68.97%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰冻之风	冷冻干燥	速度强化,77,81.05%,8
,,冰冻之风	冷冻干燥	逃脱按键,45,67.16%,12
,,冰锥		冰砾		逃脱按键,30,76.92%,1
,,冰锥		冰砾		速度强化,13,81.25%,7
,,冰冻之风	冷冻干燥	攻击强化,9,75.0%,6
,,冰冻之风	冷冻干燥	万灵药,4,57.14%,5
,,冰锥		冰砾		攻击强化,4,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	焦点镜	贝壳之铃,65,78.31%,5
,,能量增幅器	贝壳之铃	博识眼镜,25,65.79%,4
,,讲究眼镜	焦点镜	贝壳之铃,10,83.33%,3
,,讲究眼镜	贝壳之铃	博识眼镜,4,50.0%,3
,,讲究眼镜	能量增幅器	博识眼镜,15,75.0%,2
,,进击眼镜	焦点镜	贝壳之铃,4,80.0%,2
,,讲究眼镜	焦点镜	博识眼镜,2,66.67%,2
,,焦点镜	贝壳之铃	博识眼镜,1,50.0%,2
,,讲究眼镜	力量头带	博识眼镜,30,76.92%,1
,,力量头带	贝壳之铃	博识眼镜,8,88.89%,1
,,讲究眼镜	进击眼镜	博识眼镜,5,62.5%,1
,,讲究眼镜	能量增幅器	贝壳之铃,3,100.0%,1
,,讲究眼镜	气势头带	博识眼镜,2,100.0%,1
,,讲究眼镜	进击眼镜	贝壳之铃,2,66.67%,1
,,能量增幅器	力量头带	贝壳之铃,1,100.0%,1
,,连打围巾	进击眼镜	力量头带,1,100.0%,1
,,连打围巾	焦点镜	博识眼镜,1,100.0%,1
,,讲究眼镜	进击眼镜	气势头带,1,100.0%,1
,,讲究眼镜	进击眼镜	力量头带,1,100.0%,1
,,进击眼镜	焦点镜	博识眼镜,1,50.0%,1
,,救援屏障	焦点镜	博识眼镜,0,0.0%,1
,,进击眼镜	贝壳之铃	博识眼镜,0,0.0%,1
22,白蓬蓬,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,44,2.51%,186,80.52%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,RzИ・Pudding,21,91.3%
,,LØRDKULDEEP,18,78.26%
,,ghostpopRuby,17,77.27%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,花粉团	棉花防守	逃脱按键,47,83.93%,10
,,花粉团	棉花防守	攻击强化,36,81.82%,12
,,花粉团	棉花防守	速度强化,30,75.0%,8
,,花粉团	棉花防守	万灵药,23,95.83%,3
,,花粉团	棉孢子	攻击强化,16,80.0%,6
,,青草搅拌器	棉花防守	伤药	,13,92.86%,1
,,花粉团	棉花防守	伤药	,4,80.0%,2
,,青草搅拌器	棉花防守	速度强化,4,57.14%,3
,,花粉团	棉花防守	迟缓烟雾,3,42.86%,2
,,花粉团	棉孢子	速度强化,2,100.0%,2
,,花粉团	棉孢子	伤药	,2,66.67%,3
,,青草搅拌器	棉花防守	攻击强化,2,66.67%,3
,,花粉团	棉孢子	逃脱按键,1,100.0%,1
,,青草搅拌器	棉孢子	迟缓烟雾,1,100.0%,1
,,青草搅拌器	棉孢子	伤药	,1,50.0%,1
,,青草搅拌器	棉孢子	攻击强化,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,连打围巾	学习装置	力量头带,34,79.07%,8
,,救援屏障	学习装置	力量头带,53,81.54%,7
,,救援屏障	气势头带	力量头带,7,70.0%,5
,,救援屏障	学习装置	气势头带,22,84.62%,4
,,连打围巾	救援屏障	学习装置,27,79.41%,3
,,讲究眼镜	气势头带	力量头带,4,100.0%,2
,,连打围巾	进击眼镜	力量头带,0,0.0%,2
,,学习装置	气势头带	力量头带,15,93.75%,1
,,学习装置	气势头带	博识眼镜,6,75.0%,1
,,亿奥斯饼干	进击眼镜	力量头带,5,100.0%,1
,,连打围巾	气势头带	博识眼镜,3,100.0%,1
,,进击眼镜	学习装置	力量头带,3,75.0%,1
,,连打围巾	力量头带	焦点镜,2,66.67%,1
,,讲究眼镜	进击眼镜	气势头带,1,100.0%,1
,,进击眼镜	气势头带	博识眼镜,1,100.0%,1
,,能量增幅器	进击眼镜	贝壳之铃,1,100.0%,1
,,连打围巾	救援屏障	力量头带,1,100.0%,1
,,讲究眼镜	救援屏障	力量头带,1,100.0%,1
,,进击眼镜	气势头带	力量头带,0,0.0%,1
,,讲究眼镜	力量头带	博识眼镜,0,0.0%,1
23,班基拉斯,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,42,2.5%,174,75.65%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Roninsage,24,85.71%
,,EG・Lucifer,24,80.0%
,,CeS梦KiD,20,68.97%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,恶之波动	原始之力	速度强化,142,74.35%,29
,,恶之波动	原始之力	万灵药,11,73.33%,5
,,恶之波动	流沙地狱	速度强化,8,88.89%,6
,,恶之波动	原始之力	伤药	,7,87.5%,2
,,恶之波动	原始之力	逃脱按键,2,100.0%,1
,,恶之波动	流沙地狱	逃脱按键,2,100.0%,1
,,恶之波动	流沙地狱	攻击强化,1,100.0%,1
,,尖石攻击	原始之力	速度强化,1,100.0%,1
,,恶之波动	流沙地狱	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	弱点保险,52,76.47%,11
,,气势头带	力量头带	弱点保险,26,70.27%,8
,,猛攻哑铃	气势头带	力量头带,32,68.09%,4
,,气势头带	力量头带	焦点镜,29,82.86%,3
,,连打围巾	猛攻哑铃	气势头带,2,100.0%,2
,,猛攻哑铃	力量头带	弱点保险,5,83.33%,1
,,气势头带	锐利之爪	弱点保险,4,100.0%,1
,,连打围巾	气势头带	力量头带,4,100.0%,1
,,猛攻哑铃	气势头带	焦点镜,4,50.0%,1
,,连打围巾	气势头带	弱点保险,3,100.0%,1
,,连打围巾	力量头带	弱点保险,3,100.0%,1
,,救援屏障	猛攻哑铃	力量头带,3,100.0%,1
,,连打围巾	猛攻哑铃	弱点保险,2,100.0%,1
,,连打围巾	猛攻哑铃	力量头带,1,100.0%,1
,,连打围巾	治愈王冠	力量头带,1,100.0%,1
,,治愈王冠	气势头带	弱点保险,1,100.0%,1
,,治愈王冠	猛攻哑铃	弱点保险,1,100.0%,1
,,治愈王冠	猛攻哑铃	气势头带,1,33.33%,1
,,治愈王冠	救援屏障	气势头带,0,0.0%,1
24,妙蛙花,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,34,2.44%,155,69.2%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,王・Gioッ,23,69.7%
,,TTVTroubllex,23,57.5%
,,luke_lol_123,15,83.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,终极吸取	花瓣舞	万灵药,145,70.73%,26
,,污泥炸弹	日光束	逃脱按键,3,60.0%,2
,,终极吸取	花瓣舞	速度强化,3,42.86%,5
,,终极吸取	花瓣舞	伤药	,2,66.67%,2
,,污泥炸弹	日光束	万灵药,1,100.0%,1
,,终极吸取	日光束	速度强化,1,100.0%,1
,,终极吸取	日光束	万灵药,0,0.0%,1
,,终极吸取	花瓣舞	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,连打围巾	气势头带	力量头带,51,66.23%,11
,,救援屏障	气势头带	力量头带,26,66.67%,6
,,能量增幅器	气势头带	力量头带,21,75.0%,3
,,讲究眼镜	救援屏障	气势头带,10,62.5%,2
,,连打围巾	能量增幅器	气势头带,9,100.0%,2
,,救援屏障	气势头带	贝壳之铃,10,76.92%,1
,,亿奥斯饼干	气势头带	力量头带,10,66.67%,1
,,讲究眼镜	气势头带	博识眼镜,8,66.67%,1
,,讲究眼镜	贝壳之铃	博识眼镜,4,66.67%,1
,,进击眼镜	气势头带	贝壳之铃,2,66.67%,1
,,讲究眼镜	气势头带	力量头带,1,100.0%,1
,,气势头带	贝壳之铃	博识眼镜,1,100.0%,1
,,讲究眼镜	进击眼镜	气势头带,1,100.0%,1
,,连打围巾	气势头带	博识眼镜,1,50.0%,1
,,讲究眼镜	气势头带	贝壳之铃,0,0.0%,1
25,耿鬼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,19,2.28%,163,77.62%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,IMP_PIRATE,84,78.5%
,,ズーン,22,81.48%
,,艮,20,83.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,污泥炸弹	祸不单行	逃脱按键,61,80.26%,2
,,暗影球	食梦		逃脱按键,28,80.0%,7
,,污泥炸弹	祸不单行	万灵药,24,80.0%,4
,,暗影球	食梦		速度强化,20,83.33%,1
,,污泥炸弹	祸不单行	速度强化,15,68.18%,2
,,暗影球	食梦		万灵药,11,78.57%,5
,,暗影球	食梦		攻击强化,3,42.86%,2
,,暗影球	祸不单行	逃脱按键,1,100.0%,1
,,污泥炸弹	食梦		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	进击眼镜	博识眼镜,139,77.22%,15
,,讲究眼镜	气势头带	博识眼镜,2,100.0%,2
,,进击眼镜	气势头带	博识眼镜,22,81.48%,1
,,进击眼镜	贝壳之铃	博识眼镜,0,0.0%,1
26,仙子伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,32,2.1%,157,81.35%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,すぴ汰,52,91.23%
,,noturIzumi,42,80.77%
,,ま・しお,8,72.73%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,巨声		冥想		逃脱按键,57,87.69%,2
,,魔法火焰	吸取之吻	速度强化,52,81.25%,11
,,巨声		冥想		速度强化,21,80.77%,11
,,魔法火焰	吸取之吻	伤药	,13,65.0%,8
,,魔法火焰	吸取之吻	逃脱按键,6,85.71%,3
,,魔法火焰	吸取之吻	万灵药,5,83.33%,2
,,魔法火焰	冥想		伤药	,2,100.0%,1
,,巨声		吸取之吻	速度强化,1,100.0%,1
,,魔法火焰	冥想		速度强化,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	气势头带	博识眼镜,115,83.33%,11
,,讲究眼镜	气势头带	贝壳之铃,10,66.67%,3
,,讲究眼镜	进击眼镜	博识眼镜,7,87.5%,3
,,讲究眼镜	进击眼镜	气势头带,7,77.78%,3
,,讲究眼镜	贝壳之铃	博识眼镜,6,85.71%,3
,,进击眼镜	贝壳之铃	博识眼镜,6,85.71%,2
,,亿奥斯饼干	进击眼镜	气势头带,1,50.0%,2
,,亿奥斯饼干	进击眼镜	博识眼镜,3,100.0%,1
,,讲究眼镜	能量增幅器	进击眼镜,1,100.0%,1
,,能量增幅器	贝壳之铃	博识眼镜,1,100.0%,1
,,气势头带	力量头带	锐利之爪,0,0.0%,1
,,亿奥斯饼干	气势头带	力量头带,0,0.0%,1
27,狙射树枭,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,62,2.0%,127,69.02%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TMB・OsIrIs,13,81.25%
,,Ditto'柊,8,88.89%
,,nb_7,8,80.0%
