,一共游戏场数,4522
1,梦幻,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,68,22.64%,743,72.56%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,なこ^._.^,53,67.95%
,,ゆゆ一,49,83.05%
,,ポケ解剖,37,68.52%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,日光束	光墙		逃脱按键,328,72.41%,59
,,电球		高速移动	逃脱按键,160,75.12%,44
,,冲浪		高速移动	逃脱按键,153,69.86%,50
,,电球		指导		逃脱按键,75,84.27%,29
,,电球		光墙		逃脱按键,11,55.0%,13
,,日光束	高速移动	逃脱按键,6,60.0%,9
,,冲浪		指导		逃脱按键,4,57.14%,5
,,日光束	光墙		攻击强化,3,60.0%,1
,,冲浪		光墙		逃脱按键,3,50.0%,3
,,冲浪		高速移动	攻击强化,0,0.0%,1
,,日光束	指导		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,693,73.26%,63
,,咒术熏香	穿透汤匙	讲究眼镜,17,58.62%,2
,,穿透汤匙	讲究眼镜	进击眼镜,24,85.71%,1
,,博识眼镜	咒术熏香	穿透汤匙,9,47.37%,1
,,博识眼镜	穿透汤匙	贝壳之铃,0,0.0%,1
2,苍响,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,61,16.34%,514,69.55%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,あいにーと,49,69.01%
,,RB_Suix,40,78.43%
,,アマルカ,40,62.5%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		高速移动	逃脱按键,495,69.72%,55
,,金属爪	高速移动	逃脱按键,5,83.33%,5
,,圣剑		高速移动	万灵药,5,83.33%,3
,,圣剑		嬉闹		逃脱按键,4,50.0%,6
,,圣剑		嬉闹		伤药	,3,60.0%,1
,,圣剑		高速移动	伤药	,2,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,焦点镜	腐朽的剑	锐利之爪,172,70.2%,31
,,力量头带	腐朽的剑	锐利之爪,292,69.36%,13
,,力量头带	焦点镜	腐朽的剑,38,65.52%,12
,,焦点镜	腐朽的剑	连打围巾,7,87.5%,3
,,咒术手镯	气势头带	腐朽的剑,3,60.0%,1
,,腐朽的剑	连打围巾	锐利之爪,2,100.0%,1
3,千面避役,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,75,12.34%,407,72.94%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,04원숭이,45,83.33%
,,[King皇帝],27,77.14%
,,FlexMySkills,26,76.47%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,致命针刺	狙击		逃脱按键,202,71.63%,50
,,杂技		水流裂破	逃脱按键,169,73.8%,49
,,致命针刺	水流裂破	逃脱按键,16,80.0%,10
,,致命针刺	狙击		脱壳忍者玩偶,13,86.67%,4
,,杂技		水流裂破	脱壳忍者玩偶,3,50.0%,4
,,杂技		狙击		脱壳忍者玩偶,1,100.0%,1
,,致命针刺	水流裂破	脱壳忍者玩偶,1,100.0%,1
,,杂技		狙击		逃脱按键,1,50.0%,2
,,致命针刺	狙击		速度强化,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,294,70.0%,62
,,博识眼镜	咒术熏香	穿透汤匙,92,84.4%,8
,,咒术熏香	穿透汤匙	讲究眼镜,17,77.27%,3
,,力量头带	博识眼镜	穿透汤匙,3,60.0%,1
,,博识眼镜	咒术熏香	讲究眼镜,1,50.0%,1
4,武道熊师,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,45,9.4%,298,70.12%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,亞樹,36,70.59%
,,HalloweenTan,35,81.4%
,,ウーラ辛い,31,64.58%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水流连打	水流裂破	万灵药,275,69.97%,36
,,暗冥强击	深渊突刺	逃脱按键,18,69.23%,12
,,水流连打	水流裂破	伤药	,3,100.0%,1
,,水流连打	水流裂破	速度强化,1,100.0%,1
,,暗冥强击	深渊突刺	万灵药,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	弱点保险	锐利之爪,240,70.8%,28
,,力量头带	猛攻哑铃	锐利之爪,17,68.0%,4
,,猛攻哑铃	能量增幅器	锐利之爪,1,33.33%,2
,,气势头带	能量增幅器	锐利之爪,18,64.29%,1
,,力量头带	学习装置	锐利之爪,12,75.0%,1
,,力量头带	弱点保险	气势头带,3,100.0%,1
,,弱点保险	猛攻哑铃	锐利之爪,2,100.0%,1
,,力量头带	弱点保险	能量增幅器,2,100.0%,1
,,力量头带	猛攻哑铃	能量增幅器,1,100.0%,1
,,力量头带	弱点保险	猛攻哑铃,1,100.0%,1
,,弱点保险	能量增幅器	锐利之爪,1,50.0%,1
,,气势头带	猛攻哑铃	锐利之爪,0,0.0%,1
,,救援屏障	猛攻哑铃	能量增幅器,0,0.0%,1
,,力量头带	弱点保险	治愈王冠,0,0.0%,1
5,皮可西,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,43,8.23%,259,69.62%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,・AizeNッ,43,76.79%
,,Aку,30,85.71%
,,Rise/demon鬼,21,72.41%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月光		重力		速度强化,137,67.16%,35
,,月光		看我嘛	速度强化,58,65.17%,24
,,月光		重力		逃脱按键,55,82.09%,6
,,月光		看我嘛	逃脱按键,8,80.0%,2
,,吸取之吻	看我嘛	逃脱按键,1,100.0%,1
,,吸取之吻	重力		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	进击眼镜,97,69.78%,15
,,博识眼镜	学习装置	进击眼镜,53,63.86%,11
,,亿奥斯饼干	学习装置	进击眼镜,31,75.61%,3
,,学习装置	气势头带	进击眼镜,8,80.0%,3
,,博识眼镜	学习装置	救援屏障,34,85.0%,2
,,学习装置	援助头巾	救援屏障,8,47.06%,2
,,穿透汤匙	讲究眼镜	进击眼镜,12,70.59%,1
,,博识眼镜	学习装置	援助头巾,6,60.0%,1
,,咒术熏香	学习装置	进击眼镜,4,80.0%,1
,,学习装置	能量增幅器	进击眼镜,1,100.0%,1
,,学习装置	救援屏障	气势头带,0,0.0%,1
,,博识眼镜	学习装置	气势头带,0,0.0%,1
6,谜拟丘,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,45,7.85%,244,68.73%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,AngelzinN,29,87.88%
,,Riffㅤ,23,76.67%
,,すらまるです,16,72.73%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,嬉闹		影子偷袭	逃脱按键,98,69.5%,18
,,嬉闹		影子偷袭	脱壳忍者玩偶,58,63.74%,14
,,嬉闹		影子偷袭	万灵药,36,76.6%,10
,,嬉闹		影子偷袭	攻击强化,30,69.77%,5
,,嬉闹		影子偷袭	速度强化,15,68.18%,9
,,暗影爪	影子偷袭	速度强化,4,66.67%,2
,,暗影爪	影子偷袭	万灵药,1,100.0%,1
,,嬉闹		戏法空间	伤药	,1,100.0%,1
,,暗影爪	影子偷袭	逃脱按键,1,33.33%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	猛攻哑铃	锐利之爪,40,66.67%,14
,,弱点保险	猛攻哑铃	锐利之爪,54,72.0%,8
,,力量头带	弱点保险	锐利之爪,30,61.22%,5
,,气势头带	猛攻哑铃	锐利之爪,8,61.54%,4
,,咒术手镯	猛攻哑铃	锐利之爪,35,79.55%,3
,,力量头带	弱点保险	猛攻哑铃,4,66.67%,3
,,焦点镜	猛攻哑铃	锐利之爪,13,59.09%,2
,,咒术手镯	弱点保险	猛攻哑铃,23,76.67%,1
,,力量头带	咒术手镯	猛攻哑铃,16,72.73%,1
,,救援屏障	猛攻哑铃	锐利之爪,9,69.23%,1
,,亿奥斯饼干	弱点保险	猛攻哑铃,6,60.0%,1
,,力量头带	气势头带	锐利之爪,5,50.0%,1
,,学习装置	气势头带	突击背心,1,100.0%,1
7,索罗亚克,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,53,7.61%,225,65.41%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,DdL_N'shiro_,21,63.64%
,,亞樹,19,70.37%
,,びいん,18,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗袭要害	居合劈	万灵药,131,62.38%,41
,,出奇一击	暗影爪	万灵药,72,69.9%,16
,,暗袭要害	暗影爪	万灵药,12,80.0%,8
,,暗袭要害	居合劈	逃脱按键,4,66.67%,2
,,出奇一击	居合劈	逃脱按键,3,60.0%,1
,,出奇一击	居合劈	万灵药,2,100.0%,2
,,出奇一击	暗影爪	逃脱按键,1,33.33%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,59,71.95%,14
,,力量头带	连打围巾	锐利之爪,80,67.23%,11
,,弱点保险	猛攻哑铃	锐利之爪,38,59.38%,9
,,力量头带	弱点保险	锐利之爪,11,91.67%,3
,,亿奥斯饼干	弱点保险	猛攻哑铃,5,55.56%,3
,,弱点保险	猛攻哑铃	轻石,2,28.57%,3
,,气势头带	猛攻哑铃	锐利之爪,4,50.0%,2
,,弱点保险	猛攻哑铃	能量增幅器,0,0.0%,2
,,猛攻哑铃	能量增幅器	锐利之爪,12,63.16%,1
,,力量头带	气势头带	锐利之爪,4,57.14%,1
,,亿奥斯饼干	猛攻哑铃	锐利之爪,3,60.0%,1
,,力量头带	气势头带	猛攻哑铃,3,60.0%,1
,,猛攻哑铃	能量增幅器	轻石,2,100.0%,1
,,猛攻哑铃	轻石	锐利之爪,2,66.67%,1
8,胡帕,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,43,7.36%,229,68.77%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,HS・MaoBau,29,78.38%
,,アマジョネス,23,58.97%
,,VesterBobbl,20,57.14%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜灵奇袭	异次元洞	逃脱按键,151,67.11%,23
,,潜灵奇袭	异次元洞	速度强化,60,71.43%,17
,,暗影球	异次元洞	速度强化,14,77.78%,3
,,潜灵奇袭	异次元洞	万灵药,2,100.0%,1
,,暗影球	戏法		逃脱按键,1,100.0%,1
,,潜灵奇袭	异次元洞	攻击强化,1,50.0%,2
,,暗影球	戏法		伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	学习装置	气势头带,140,70.71%,23
,,咒术熏香	学习装置	气势头带,26,66.67%,8
,,力量头带	咒术熏香	学习装置,24,70.59%,4
,,力量头带	学习装置	讲究眼镜,12,85.71%,3
,,咒术熏香	学习装置	讲究眼镜,23,58.97%,1
,,力量头带	博识眼镜	咒术熏香,2,66.67%,1
,,穿透汤匙	讲究眼镜	进击眼镜,1,50.0%,1
,,咒术熏香	学习装置	轻石,1,33.33%,1
,,咒术熏香	救援屏障	穿透汤匙,0,0.0%,1
9,月亮伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,47,5.33%,173,71.78%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Rise/demon鬼,20,80.0%
,,Mengkaria,17,68.0%
,,SAR・ShanSin,9,81.82%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,黑色目光	大声咆哮	速度强化,54,73.97%,14
,,黑色目光	祈愿		速度强化,35,62.5%,17
,,移花接木	大声咆哮	速度强化,34,69.39%,16
,,黑色目光	大声咆哮	逃脱按键,23,82.14%,10
,,黑色目光	祈愿		逃脱按键,20,86.96%,8
,,移花接木	大声咆哮	逃脱按键,3,60.0%,3
,,移花接木	祈愿		速度强化,2,100.0%,2
,,黑色目光	祈愿		伤药	,2,50.0%,3
,,移花接木	祈愿		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	学习装置	气势头带,109,71.24%,31
,,学习装置	救援屏障	气势头带,20,74.07%,5
,,力量头带	学习装置	气势头带,28,73.68%,4
