排名,名称,使用人数,使用率,使用率变化,胜场数,胜率
1,阿勃梭鲁,80,11.93%,0.63%,479,71.81%
2,烈箭鹰,78,11.64%,0.73%,451,69.28%
3,捷拉奥拉,79,10.7%,8.03%,423,70.74%
4,叶伊布,81,9.46%,7.27%,392,74.1%
5,甜冷美后,51,7.01%,1.34%,272,69.39%
6,千面避役,61,6.26%,1.31%,247,70.57%
7,魔幻假面喵,55,5.81%,-5.62%,227,69.85%
8,月亮伊布,55,5.37%,2.12%,212,70.67%
9,幸福蛋,35,5.22%,0.67%,215,73.63%
10,耿鬼,50,5.1%,-3.09%,216,75.79%
11,暴鲤龙,53,4.42%,3.75%,166,67.21%
12,坚盾剑怪,54,4.4%,-1.44%,181,73.58%
13,烈咬陆鲨,36,4.04%,1.61%,153,67.7%
14,水君,29,3.76%,-3.36%,159,75.71%
15,火焰鸡,52,3.63%,-0.86%,147,72.41%
16,超梦Y,45,3.22%,1.33%,125,69.44%
17,甲贺忍蛙,54,3.08%,0.26%,128,74.42%
18,闪焰王牌,47,2.99%,1.77%,117,70.06%
19,可达鸭,38,2.95%,0.16%,134,81.21%
20,苍响,37,2.81%,-0.89%,99,63.06%
20,怪力,43,2.81%,-0.03%,116,73.89%
22,胡帕,30,2.61%,0.09%,103,70.55%
23,索罗亚克,45,2.5%,0.03%,97,69.29%
24,皮卡丘,38,2.45%,1.27%,94,68.61%
25,卡比兽,37,2.36%,-3.22%,91,68.94%
26,谜拟丘,44,2.2%,0.6%,77,62.6%
27,梦幻,43,2.11%,0.63%,79,66.95%
28,嘟嘟利,25,1.99%,1.05%,82,73.87%
29,花疗环环,29,1.75%,0.34%,58,59.18%
30,路卡利欧,37,1.66%,-0.16%,62,66.67%
31,水箭龟,35,1.59%,-0.08%,68,76.4%
32,密勒顿,26,1.54%,0.3%,58,67.44%
33,朽木妖,34,1.52%,-0.46%,58,68.24%
34,武道熊师,28,1.45%,-0.63%,56,69.14%
35,象牙猪,29,1.4%,0.11%,55,70.51%
36,苍炎刃鬼,29,1.25%,-1.07%,55,78.57%
37,凤王,20,1.23%,-0.27%,56,81.16%
38,呆壳兽,28,1.2%,0.64%,42,62.69%
38,爆肌蚊,29,1.2%,0.4%,46,68.66%
40,皮可西,28,1.18%,0.05%,46,69.7%
41,巨金怪,31,1.14%,0.1%,38,59.38%
42,巨钳螳螂,25,1.13%,-0.56%,43,68.25%
43,白蓬蓬,20,0.98%,-0.01%,46,83.64%
44,冰伊布,17,0.95%,-0.32%,36,67.92%
45,喷火龙,12,0.79%,0.52%,28,63.64%
46,达克莱伊,23,0.72%,0.1%,22,55.0%
47,太阳伊布,21,0.63%,0.01%,28,80.0%
48,沙奈朵,15,0.61%,-0.22%,21,61.76%
49,巨锻匠,14,0.54%,0.11%,25,83.33%
50,妙蛙花,17,0.5%,-0.12%,18,64.29%
51,胖可丁,17,0.39%,-0.03%,16,72.73%
51,班基拉斯,6,0.39%,-0.16%,16,72.73%
53,红莲铠骑,13,0.38%,-0.09%,15,71.43%
54,狙射树枭,17,0.36%,0.04%,11,55.0%
55,快龙,10,0.34%,0.05%,14,73.68%
55,阿罗拉九尾,11,0.34%,-0.19%,16,84.21%
55,妖火红狐,12,0.34%,0.05%,12,63.16%
58,岩殿居蟹,14,0.32%,-0.01%,10,55.56%
59,古月鸟,12,0.3%,0.09%,10,58.82%
60,水晶灯火灵,6,0.29%,0.18%,11,68.75%
61,魔墙人偶,10,0.25%,-0.04%,10,71.43%
61,玛力露丽,11,0.25%,0.02%,8,57.14%
63,仙子伊布,8,0.21%,0.03%,8,66.67%
64,勾魂眼,9,0.2%,-0.1%,8,72.73%
65,拉普拉斯,7,0.13%,0.02%,6,85.71%
66,黏美龙,5,0.09%,0.04%,3,60.0%
66,列阵兵,5,0.09%,-0.05%,3,60.0%
66,伽勒尔烈焰马,3,0.09%,0.07%,3,60.0%
69,多龙巴鲁托,4,0.07%,-0.06%,3,75.0%
70,铝钢龙,3,0.05%,0.04%,3,100.0%
70,超梦X,2,0.05%,-0.07%,2,66.67%
72,藏饱栗鼠,2,0.04%,-0.01%,2,100.0%
