,一共游戏场数,5653
1,超级路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,81,8.74%,365,73.89%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ズOXEMダーク,26,76.47%
,,mqlTTV,26,68.42%
,,俺ノ敵はbоt,25,83.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,增强拳	近身战	逃脱按键,345,73.25%,79
,,增强拳	近身战	攻击强化,16,88.89%,2
,,增强拳	近身战	伤药	,4,80.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
2,超级喷火龙X,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,52,8.37%,373,78.86%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Ansh_ÓP,37,80.43%
,,Protagøn1st,26,68.42%
,,一Lilyɞ,22,91.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰拳	闪焰冲锋	万灵药,335,80.34%,44
,,火焰拳	闪焰冲锋	攻击强化,17,77.27%,3
,,火焰拳	闪焰冲锋	逃脱按键,12,60.0%,5
,,火焰拳	闪焰冲锋	伤药	,6,85.71%,3
,,火焰拳	闪焰冲锋	速度强化,3,42.86%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
3,拉帝欧斯,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,67,7.7%,315,72.41%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,VND乡Lucas,56,74.67%
,,IGZ_Zeras,27,79.41%
,,ZETA_Rom,21,84.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,洁净光芒	龙之波动	逃脱按键,259,75.29%,54
,,意念移物	龙之波动	逃脱按键,43,65.15%,21
,,意念移物	流星群	逃脱按键,7,53.85%,6
,,洁净光芒	流星群	逃脱按键,5,50.0%,8
,,意念移物	龙之波动	万灵药,1,100.0%,1
,,洁净光芒	龙之波动	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,122,76.73%,25
,,博识眼镜	穿透汤匙	驱动镜,93,69.92%,20
,,穿透汤匙	讲究眼镜	驱动镜,22,62.86%,4
,,博识眼镜	咒术熏香	穿透汤匙,10,83.33%,3
,,博识眼镜	贝壳之铃	驱动镜,3,60.0%,2
,,咒术熏香	穿透汤匙	驱动镜,1,50.0%,2
,,博识眼镜	讲究眼镜	驱动镜,19,73.08%,1
,,讲究眼镜	贝壳之铃	驱动镜,17,80.95%,1
,,力量头带	穿透汤匙	驱动镜,11,73.33%,1
,,博识眼镜	讲究眼镜	进击眼镜,5,71.43%,1
,,博识眼镜	能量增幅器	驱动镜,4,80.0%,1
,,学习装置	穿透汤匙	讲究眼镜,3,75.0%,1
,,护符金币	穿透汤匙	讲究眼镜,3,60.0%,1
,,穿透汤匙	进击眼镜	驱动镜,1,100.0%,1
,,博识眼镜	穿透汤匙	贝壳之铃,1,50.0%,1
,,学习装置	讲究眼镜	驱动镜,0,0.0%,1
,,博识眼镜	咒术熏香	讲究眼镜,0,0.0%,1
4,拉帝亚斯,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,56,7.45%,296,70.31%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,hoshizora,47,73.44%
,,ZETA_Tomato,35,68.63%
