排名,名称,使用人数,使用率,使用率变化,胜场数,胜率
1,可达鸭,113,11.57%,5.71%,1025,78.18%
2,达克莱伊,117,11.54%,3.99%,992,75.9%
3,甜冷美后,103,9.25%,6.44%,817,77.96%
4,苍响,107,8.02%,0.18%,683,75.22%
5,武道熊师,98,5.88%,-1.76%,518,77.78%
6,谜拟丘,109,4.94%,-2.48%,401,71.61%
7,密勒顿,97,4.79%,-2.37%,430,79.19%
8,火焰鸡,97,4.32%,-6.95%,364,74.44%
9,索罗亚克,83,4.09%,-1.42%,337,72.79%
10,叶伊布,79,3.73%,-1.0%,312,73.76%
11,幸福蛋,72,3.65%,-0.17%,323,78.02%
12,月亮伊布,97,3.49%,-1.85%,288,72.91%
13,巨钳螳螂,53,3.09%,1.7%,265,75.71%
14,嘟嘟利,85,3.02%,-0.51%,270,78.95%
15,冰伊布,57,2.63%,0.68%,216,72.48%
15,苍炎刃鬼,59,2.63%,0.42%,229,76.85%
17,烈咬陆鲨,75,2.37%,-1.36%,203,75.75%
18,甲贺忍蛙,62,2.3%,-1.57%,190,73.08%
19,花疗环环,40,2.01%,1.03%,188,82.46%
20,阿勃梭鲁,56,1.93%,-0.45%,169,77.17%
21,路卡利欧,63,1.85%,-1.11%,152,72.73%
22,梦幻,61,1.73%,-3.53%,143,72.96%
23,朽木妖,53,1.46%,-0.92%,122,73.94%
24,耿鬼,22,1.34%,0.89%,123,80.92%
24,狙射树枭,36,1.34%,1.03%,121,79.61%
26,太阳伊布,53,1.33%,-0.28%,115,76.16%
27,多龙巴鲁托,16,1.3%,1.25%,115,78.23%
28,勾魂眼,20,1.27%,0.96%,120,83.33%
29,藏饱栗鼠,31,1.25%,-1.1%,119,83.8%
30,红莲铠骑,29,1.24%,0.14%,107,75.89%
31,暴鲤龙,15,1.21%,0.85%,102,74.45%
32,超梦Y,43,1.2%,-2.57%,101,74.26%
33,沙奈朵,30,1.17%,0.64%,100,75.76%
34,千面避役,52,1.07%,-0.83%,79,65.29%
35,呆壳兽,39,1.04%,-0.9%,86,72.88%
35,卡比兽,47,1.04%,-0.5%,84,71.19%
37,皮可西,35,1.02%,0.3%,81,69.83%
38,烈箭鹰,29,0.97%,0.44%,81,73.64%
39,胡帕,30,0.96%,-0.31%,83,76.15%
40,闪焰王牌,32,0.95%,0.5%,69,63.89%
41,白蓬蓬,39,0.9%,-0.97%,82,80.39%
42,捷拉奥拉,36,0.89%,-0.98%,72,71.29%
42,玛力露丽,19,0.89%,0.65%,77,76.24%
44,妙蛙花,41,0.83%,-0.8%,70,74.47%
45,怪力,42,0.82%,-1.94%,69,74.19%
46,阿罗拉九尾,36,0.8%,-0.71%,66,72.53%
46,岩殿居蟹,42,0.8%,-0.81%,63,69.23%
48,皮卡丘,31,0.7%,0.19%,52,65.82%
49,拉普拉斯,25,0.68%,0.1%,51,66.23%
50,巨金怪,30,0.67%,-0.1%,56,73.68%
51,爆肌蚊,34,0.65%,0.12%,55,74.32%
52,魔幻假面喵,13,0.63%,-0.98%,50,70.42%
53,象牙猪,33,0.53%,-0.86%,38,63.33%
53,凤王,22,0.53%,-0.14%,45,75.0%
55,班基拉斯,10,0.51%,-0.02%,47,81.03%
56,胖可丁,18,0.36%,0.24%,35,85.37%
57,水箭龟,27,0.33%,-0.03%,21,56.76%
58,妖火红狐,19,0.32%,0.13%,30,83.33%
59,水晶灯火灵,22,0.27%,0.06%,22,70.97%
60,坚盾剑怪,17,0.26%,-0.73%,23,79.31%
61,黏美龙,16,0.24%,-0.19%,16,59.26%
62,仙子伊布,17,0.23%,-0.37%,15,57.69%
63,快龙,18,0.22%,-0.62%,17,68.0%
64,喷火龙,10,0.19%,-0.05%,16,72.73%
65,古月鸟,12,0.17%,-0.14%,17,89.47%
66,魔墙人偶,12,0.13%,-0.4%,11,73.33%
67,超梦X,7,0.12%,-0.21%,10,71.43%
68,列阵兵,8,0.08%,-0.21%,6,66.67%
69,铝钢龙,5,0.06%,-0.03%,4,57.14%
