,一共游戏场数,5128
1,千面避役,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,74,13.77%,470,66.57%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ママ母ちゃん,73,75.26%
,,れおなくん,62,67.39%
,,NightmewFoxy,34,89.47%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,致命针刺	狙击		逃脱按键,465,66.71%,73
,,致命针刺	水流裂破	逃脱按键,4,66.67%,5
,,杂技		水流裂破	逃脱按键,1,33.33%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,465,67.1%,71
,,咒术熏香	穿透汤匙	讲究眼镜,4,80.0%,1
,,博识眼镜	咒术熏香	穿透汤匙,1,14.29%,1
,,穿透汤匙	讲究眼镜	进击眼镜,0,0.0%,1
2,索罗亚克,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,58,8.07%,255,61.59%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,不思議ノ国ノ,23,58.97%
,,MYSヤHt,19,82.61%
,,小呆呆のRoar,19,57.58%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗袭要害	居合劈	万灵药,141,61.57%,45
,,出奇一击	暗影爪	万灵药,78,64.46%,22
,,暗袭要害	暗影爪	万灵药,22,57.89%,16
,,暗袭要害	居合劈	脱壳忍者玩偶,12,57.14%,1
,,出奇一击	居合劈	脱壳忍者玩偶,2,100.0%,1
,,暗袭要害	居合劈	得分加速装置,0,0.0%,1
,,出奇一击	居合劈	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,105,62.87%,26
,,力量头带	连打围巾	锐利之爪,37,64.91%,9
,,气势头带	猛攻哑铃	锐利之爪,12,54.55%,5
,,弱点保险	猛攻哑铃	轻石,36,61.02%,4
,,亿奥斯饼干	弱点保险	猛攻哑铃,15,55.56%,3
,,充能坠饰	弱点保险	猛攻哑铃,19,55.88%,2
,,力量头带	气势头带	连打围巾,11,57.89%,2
,,充能坠饰	气势头带	猛攻哑铃,2,50.0%,2
,,力量头带	弱点保险	猛攻哑铃,9,64.29%,1
,,力量头带	猛攻哑铃	锐利之爪,5,83.33%,1
,,气势头带	猛攻哑铃	轻石,2,66.67%,1
,,弱点保险	猛攻哑铃	锐利之爪,1,100.0%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,1,100.0%,1
3,火焰鸡,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,48,6.94%,229,64.33%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,QG·XIANGKING,70,59.83%
,,poohphaza,20,57.14%
,,LBG・ここあ,12,60.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰拳	真气弹	逃脱按键,131,68.23%,40
,,过热		火焰踢	逃脱按键,98,60.87%,35
,,过热		火焰踢	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	猛攻哑铃	锐利之爪,86,65.65%,18
,,亿奥斯饼干	弱点保险	猛攻哑铃,90,60.81%,9
,,弱点保险	气势头带	猛攻哑铃,17,60.71%,6
,,力量头带	猛攻哑铃	锐利之爪,8,72.73%,5
,,气势头带	猛攻哑铃	锐利之爪,14,73.68%,3
,,亿奥斯饼干	力量头带	猛攻哑铃,3,75.0%,1
,,力量头带	弱点保险	猛攻哑铃,3,50.0%,1
,,共鸣护盾	猛攻哑铃	锐利之爪,2,100.0%,1
,,咒术手镯	弱点保险	锐利之爪,2,100.0%,1
,,弱点保险	猛攻哑铃	轻石,2,100.0%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,1,100.0%,1
,,力量头带	气势头带	猛攻哑铃,1,50.0%,1
4,梦幻,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,53,6.84%,230,65.53%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,LBGま・しお,22,75.86%
,,不思議ノ国ノ,17,65.38%
,,小呆呆のRoar,13,86.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,日光束	光墙		逃脱按键,66,65.35%,33
,,电球		高速移动	逃脱按键,54,70.13%,30
,,冲浪		高速移动	逃脱按键,51,56.04%,34
,,电球		指导		逃脱按键,25,78.12%,18
,,电球		光墙		逃脱按键,16,59.26%,13
,,冲浪		光墙		逃脱按键,6,60.0%,5
,,日光束	高速移动	逃脱按键,5,100.0%,5
,,冲浪		指导		逃脱按键,2,100.0%,2
,,电球		高速移动	万灵药,2,100.0%,1
,,日光束	光墙		万灵药,1,100.0%,1
,,日光束	指导		逃脱按键,1,100.0%,1
,,电球		指导		万灵药,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,209,65.52%,48
,,博识眼镜	讲究眼镜	进击眼镜,13,86.67%,1
,,咒术熏香	穿透汤匙	讲究眼镜,3,50.0%,1
,,穿透汤匙	讲究眼镜	进击眼镜,3,50.0%,1
,,学习装置	穿透汤匙	讲究眼镜,1,100.0%,1
,,博识眼镜	咒术熏香	穿透汤匙,1,25.0%,1
5,路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,59,6.42%,209,63.53%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Xenmog,18,56.25%
,,小呆呆のRoar,16,72.73%
,,Rèpec,15,57.69%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,增强拳	近身战	逃脱按键,132,62.26%,38
,,神速		骨棒乱打	万灵药,54,64.29%,22
,,神速		骨棒乱打	逃脱按键,8,80.0%,8
,,增强拳	近身战	速度强化,7,87.5%,3
,,增强拳	近身战	攻击强化,2,100.0%,2
,,增强拳	近身战	万灵药,2,40.0%,4
,,神速		近身战	逃脱按键,1,100.0%,1
,,增强拳	近身战	向尾喵的尾巴,1,100.0%,1
,,神速		骨棒乱打	速度强化,1,50.0%,1
,,增强拳	骨棒乱打	逃脱按键,1,33.33%,3
,,神速		近身战	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	弱点保险	猛攻哑铃,73,68.87%,24
,,弱点保险	猛攻哑铃	锐利之爪,83,61.94%,21
,,弱点保险	猛攻哑铃	能量增幅器,20,64.52%,6
,,力量头带	猛攻哑铃	锐利之爪,10,55.56%,3
,,弱点保险	猛攻哑铃	轻石,18,56.25%,1
,,充能坠饰	猛攻哑铃	锐利之爪,3,75.0%,1
,,力量头带	弱点保险	锐利之爪,2,100.0%,1
,,力量头带	学习装置	猛攻哑铃,0,0.0%,1
,,弱点保险	气势头带	猛攻哑铃,0,0.0%,1
6,水箭龟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,65,5.99%,199,64.82%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Mari_かげ値,22,66.67%
,,BarnW,17,77.27%
,,77chinnnn,10,62.5%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水炮		冲浪		逃脱按键,150,63.56%,56
,,水炮		高速旋转	逃脱按键,25,69.44%,11
,,喷水		高速旋转	逃脱按键,23,67.65%,19
,,喷水		高速旋转	伤药	,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,84,68.85%,22
