,一共游戏场数,3205
1,嘟嘟利,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,51,19.47%,454,72.76%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,井上まく,33,76.74%
,,STMN*Metal,29,70.73%
,,ttvVinDiesel,28,80.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,啄钻		飞踢		万灵药,240,70.8%,39
,,三重攻击	高速移动	万灵药,163,75.12%,24
,,三重攻击	高速移动	逃脱按键,20,76.92%,2
,,三重攻击	飞踢		万灵药,19,73.08%,8
,,三重攻击	高速移动	攻击强化,9,75.0%,1
,,啄钻		高速移动	万灵药,3,100.0%,2
,,啄钻		飞踢		得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	轻石	锐利之爪,225,73.53%,22
,,亿奥斯饼干	猛攻哑铃	锐利之爪,135,72.97%,19
,,得分护盾	猛攻哑铃	锐利之爪,19,76.0%,2
,,猛攻哑铃	能量增幅器	锐利之爪,11,55.0%,2
,,猛攻哑铃	能量增幅器	贝壳之铃,29,70.73%,1
,,力量头带	猛攻哑铃	锐利之爪,11,100.0%,1
,,亿奥斯饼干	猛攻哑铃	轻石,9,64.29%,1
,,学习装置	猛攻哑铃	锐利之爪,8,61.54%,1
,,气势头带	猛攻哑铃	锐利之爪,4,80.0%,1
,,猛攻哑铃	能量增幅器	轻石,3,75.0%,1
2,武道熊师,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,57,18.32%,438,74.62%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,スライム勇者,64,79.01%
,,DragapultV,44,69.84%
,,前茶.,35,81.4%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗冥强击	深渊突刺	逃脱按键,229,76.08%,35
,,水流连打	水流裂破	万灵药,119,70.83%,25
,,水流连打	水流裂破	逃脱按键,42,80.77%,7
,,暗冥强击	深渊突刺	速度强化,22,75.86%,4
,,水流连打	水流裂破	速度强化,15,71.43%,4
,,暗冥强击	深渊突刺	万灵药,10,66.67%,7
,,水流连打	水流裂破	伤药	,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	猛攻哑铃	锐利之爪,10,71.43%,7
,,气势头带	猛攻哑铃	锐利之爪,54,78.26%,6
,,弱点保险	猛攻哑铃	锐利之爪,24,75.0%,5
,,弱点保险	气势头带	猛攻哑铃,10,76.92%,5
,,焦点镜	猛攻哑铃	锐利之爪,13,92.86%,4
,,气势头带	猛攻哑铃	能量增幅器,99,74.44%,3
,,力量头带	气势头带	锐利之爪,31,75.61%,3
,,力量头带	焦点镜	锐利之爪,11,84.62%,3
,,气势头带	焦点镜	猛攻哑铃,7,58.33%,3
,,力量头带	弱点保险	气势头带,29,85.29%,2
,,力量头带	弱点保险	锐利之爪,17,70.83%,2
,,力量头带	焦点镜	猛攻哑铃,14,58.33%,2
,,弱点保险	气势头带	锐利之爪,10,76.92%,2
,,猛攻哑铃	能量增幅器	锐利之爪,7,77.78%,2
,,力量头带	焦点镜	能量增幅器,44,69.84%,1
,,气势头带	能量增幅器	锐利之爪,35,81.4%,1
,,力量头带	气势头带	猛攻哑铃,13,81.25%,1
,,气势头带	焦点镜	锐利之爪,4,57.14%,1
,,弱点保险	气势头带	能量增幅器,4,44.44%,1
,,力量头带	弱点保险	猛攻哑铃,1,100.0%,1
,,气势头带	治愈王冠	猛攻哑铃,1,50.0%,1
,,弱点保险	焦点镜	锐利之爪,0,0.0%,1
3,梦幻,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,56,17.35%,393,70.68%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,nusi_0830,65,70.65%
,,7Seas丨AmanY,30,83.33%
,,紫式布団,22,81.48%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,日光束	光墙		逃脱按键,141,67.79%,43
,,电球		高速移动	逃脱按键,86,76.79%,34
,,冲浪		高速移动	逃脱按键,86,66.15%,40
,,日光束	光墙		万灵药,17,85.0%,4
,,日光束	高速移动	逃脱按键,14,82.35%,9
,,电球		光墙		逃脱按键,11,73.33%,10
,,电球		指导		逃脱按键,10,71.43%,11
,,电球		高速移动	万灵药,8,80.0%,1
,,冲浪		光墙		逃脱按键,6,85.71%,6
,,冲浪		高速移动	万灵药,4,66.67%,4
,,电球		高速移动	速度强化,3,75.0%,1
,,日光束	光墙		速度强化,2,66.67%,2
,,冲浪		高速移动	速度强化,2,50.0%,1
,,电球		指导		速度强化,1,100.0%,1
,,日光束	光墙		攻击强化,1,100.0%,1
,,冲浪		指导		逃脱按键,1,50.0%,2
,,电球		指导		攻击强化,0,0.0%,1
,,日光束	高速移动	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	讲究眼镜	进击眼镜,179,72.47%,32
,,博识眼镜	讲究眼镜	贝壳之铃,101,66.01%,18
,,博识眼镜	学习装置	讲究眼镜,113,72.44%,6
4,妖火红狐,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,50,13.04%,296,70.81%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,luke_lol_123,53,79.1%
,,Bagulbulito,34,77.27%
,,TRU・Guizin,20,83.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法火焰	蓄能焰袭	逃脱按键,146,73.37%,35
,,魔法火焰	蓄能焰袭	万灵药,133,68.91%,21
,,魔法火焰	蓄能焰袭	速度强化,8,53.33%,2
,,魔法火焰	火焰旋涡	万灵药,4,100.0%,3
,,魔法火焰	火焰旋涡	逃脱按键,3,75.0%,1
,,大字爆炎	蓄能焰袭	万灵药,1,100.0%,1
,,大字爆炎	蓄能焰袭	逃脱按键,1,100.0%,1
,,大字爆炎	火焰旋涡	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	讲究眼镜	贝壳之铃,184,71.6%,28
,,救援屏障	能量增幅器	贝壳之铃,30,68.18%,8
,,博识眼镜	能量增幅器	讲究眼镜,4,40.0%,4
,,博识眼镜	能量增幅器	贝壳之铃,11,78.57%,3
,,博识眼镜	讲究眼镜	贝壳之铃,10,58.82%,3
,,气势头带	能量增幅器	讲究眼镜,53,79.1%,1
,,救援屏障	能量增幅器	进击眼镜,4,66.67%,1
,,能量增幅器	贝壳之铃	进击眼镜,0,0.0%,1
,,救援屏障	气势头带	能量增幅器,0,0.0%,1
5,呆壳兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,32,11.26%,260,72.02%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Barnwell,67,72.83%
,,IMP_PIRATE,52,71.23%
,,iDestroyÙ,41,75.93%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		瞬间失忆	逃脱按键,118,71.08%,8
,,冲浪		瞬间失忆	伤药	,41,69.49%,9
,,热水		瞬间失忆	伤药	,37,80.43%,13
,,冲浪		意念移物	伤药	,23,85.19%,2
,,冲浪		意念移物	逃脱按键,21,87.5%,3
,,热水		瞬间失忆	逃脱按键,13,65.0%,10
,,热水		意念移物	逃脱按键,6,60.0%,3
,,热水		意念移物	伤药	,1,11.11%,5
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	讲究眼镜,189,73.54%,15
,,学习装置	救援屏障	气势头带,5,38.46%,5
,,学习装置	得分护盾	气势头带,15,78.95%,2
,,气势头带	讲究眼镜	进击眼镜,2,66.67%,2
,,博识眼镜	学习装置	气势头带,23,71.88%,1
,,学习装置	气势头带	贝壳之铃,17,65.38%,1
,,得分护盾	气势头带	进击眼镜,4,100.0%,1
,,博识眼镜	气势头带	进击眼镜,2,100.0%,1
,,学习装置	气势头带	进击眼镜,2,100.0%,1
,,救援屏障	气势头带	讲究眼镜,1,100.0%,1
,,博识眼镜	气势头带	讲究眼镜,0,0.0%,1
,,亿奥斯饼干	气势头带	进击眼镜,0,0.0%,1
6,勾魂眼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,25,9.67%,234,75.48%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Fe2,58,78.38%
,,アレイヤード,44,69.84%
,,悪魔ですます,32,82.05%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,拍落		奇异之光	速度强化,203,75.19%,21
,,拍落		奇异之光	逃脱按键,19,82.61%,5
,,拍落		奇异之光	得分加速装置,7,100.0%,2
,,影子偷袭	奇异之光	速度强化,2,66.67%,2
,,拍落		奇异之光	伤药	,1,100.0%,1
,,影子偷袭	奇异之光	逃脱按键,1,100.0%,1
,,影子偷袭	出奇一击	伤药	,1,50.0%,1
,,拍落		出奇一击	伤药	,0,0.0%,1
,,拍落		出奇一击	速度强化,0,0.0%,1
,,拍落		出奇一击	得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	轻石,27,72.97%,8
,,学习装置	猛攻哑铃	轻石,75,70.75%,6
,,吃剩的东西	学习装置	轻石,100,80.0%,3
,,学习装置	得分护盾	猛攻哑铃,8,57.14%,3
,,学习装置	轻石	锐利之爪,14,82.35%,2
,,气势头带	猛攻哑铃	轻石,6,100.0%,1
,,气势头带	轻石	锐利之爪,2,100.0%,1
,,学习装置	得分护盾	轻石,2,66.67%,1
7,班基拉斯,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,27,7.24%,173,74.57%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,99ムSensei,42,70.0%
,,Skyline?,39,79.59%
,,ArmonY丨YiN,21,91.3%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,恶之波动	原始之力	速度强化,130,72.63%,17
,,恶之波动	原始之力	逃脱按键,35,87.5%,7
,,恶之波动	原始之力	万灵药,3,75.0%,2
,,恶之波动	流沙深渊	速度强化,3,60.0%,3
,,恶之波动	流沙深渊	逃脱按键,2,50.0%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,68,74.73%,13
,,力量头带	弱点保险	气势头带,47,83.93%,7
,,力量头带	弱点保险	猛攻哑铃,42,70.0%,1
,,亿奥斯饼干	弱点保险	猛攻哑铃,9,56.25%,1
,,气势头带	猛攻哑铃	锐利之爪,2,100.0%,1
,,力量头带	气势头带	连打围巾,2,100.0%,1
,,气势头带	猛攻哑铃	连打围巾,2,66.67%,1
,,弱点保险	气势头带	锐利之爪,1,100.0%,1
,,力量头带	救援屏障	气势头带,0,0.0%,1
8,皮可西,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,22,6.46%,155,74.88%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,HMB_azyaru,31,73.81%
,,S8uL・proD,25,71.43%
,,最終鬼畜妹M,19,90.48%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月光		重力		速度强化,130,75.14%,15
,,月光		看我嘛	速度强化,14,87.5%,7
,,月光		重力		逃脱按键,4,57.14%,3
,,月光		重力		伤药	,3,75.0%,2
,,月光		看我嘛	逃脱按键,2,40.0%,3
,,吸取之吻	看我嘛	伤药	,1,100.0%,1
,,吸取之吻	看我嘛	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,56,70.89%,6
,,博识眼镜	学习装置	气势头带,37,69.81%,3
,,学习装置	救援屏障	进击眼镜,11,78.57%,3
,,学习装置	救援屏障	能量增幅器,6,75.0%,3
,,博识眼镜	学习装置	能量增幅器,17,85.0%,2
,,博识眼镜	学习装置	救援屏障,19,90.48%,1
,,博识眼镜	学习装置	进击眼镜,6,75.0%,1
,,救援屏障	讲究眼镜	进击眼镜,2,100.0%,1
,,学习装置	救援屏障	讲究眼镜,1,100.0%,1
,,学习装置	气势头带	讲究眼镜,0,0.0%,1
9,沙奈朵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,34,6.24%,152,76.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,S8ul・Legend,47,78.33%
,,Bagulbulito,16,69.57%
,,TRU・Guizin,10,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神强念	精神冲击	逃脱按键,121,76.58%,25
,,精神强念	精神冲击	速度强化,11,84.62%,5
