,一共游戏场数,8059
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,神速		骨棒乱打	万灵药,76,68.47%,30
,,增强拳	近身战	逃脱按键,19,67.86%,16
,,增强拳	近身战	万灵药,11,73.33%,5
,,增强拳	近身战	攻击强化,10,62.5%,4
,,神速		骨棒乱打	速度强化,5,55.56%,4
,,神速		近身战	万灵药,4,80.0%,2
,,增强拳	近身战	速度强化,3,50.0%,3
,,增强拳	近身战	迟缓烟雾,1,100.0%,1
,,神速		骨棒乱打	攻击强化,1,50.0%,2
,,神速		近身战	逃脱按键,1,50.0%,1
,,神速		骨棒乱打	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	弱点保险	猛攻哑铃,42,59.15%,19
,,弱点保险	猛攻哑铃	锐利之爪,40,78.43%,13
,,力量头带	猛攻哑铃	锐利之爪,28,71.79%,6
,,弱点保险	猛攻哑铃	能量增幅器,5,83.33%,4
,,弱点保险	猛攻哑铃	轻石,5,55.56%,2
,,猛攻哑铃	轻石	锐利之爪,3,75.0%,2
,,力量头带	猛攻哑铃	能量增幅器,4,50.0%,1
,,弱点保险	气势头带	猛攻哑铃,2,33.33%,1
,,气势头带	猛攻哑铃	锐利之爪,1,100.0%,1
,,猛攻哑铃	能量增幅器	锐利之爪,1,100.0%,1
18,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,33,2.23%,118,65.56%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Todoroki実ツ,39,76.47%
,,kabikiller,12,57.14%
,,Kimiya火,9,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰锥		冰砾		逃脱按键,79,69.3%,22
,,冰锥		冰砾		速度强化,20,64.52%,6
,,冰冻之风	冷冻干燥	逃脱按键,11,42.31%,9
,,冰锥		冰砾		脱壳忍者玩偶,4,80.0%,3
,,冰冻之风	冷冻干燥	速度强化,3,100.0%,2
,,冰锥		冷冻干燥	速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,56,69.14%,17
,,博识眼镜	穿透汤匙	能量增幅器,42,72.41%,4
,,博识眼镜	穿透汤匙	贝壳之铃,4,80.0%,2
,,穿透汤匙	能量增幅器	贝壳之铃,2,16.67%,2
,,穿透汤匙	讲究眼镜	贝壳之铃,5,55.56%,1
,,力量头带	博识眼镜	穿透汤匙,4,66.67%,1
,,力量头带	穿透汤匙	能量增幅器,2,50.0%,1
,,力量头带	穿透汤匙	讲究眼镜,1,100.0%,1
,,焦点镜	穿透汤匙	能量增幅器,1,100.0%,1
,,穿透汤匙	能量增幅器	讲究眼镜,1,100.0%,1
,,博识眼镜	能量增幅器	贝壳之铃,0,0.0%,1
,,博识眼镜	穿透汤匙	连打围巾,0,0.0%,1
19,胡帕,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,36,2.11%,116,68.24%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,99ムVerysad,17,70.83%
,,MehdiW,12,85.71%
,,ttvGøhan04?,12,80.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜灵奇袭	异次元洞	逃脱按键,51,68.0%,13
,,潜灵奇袭	异次元洞	速度强化,46,70.77%,20
,,潜灵奇袭	异次元洞	脱壳忍者玩偶,19,70.37%,3
,,暗影球	异次元洞	脱壳忍者玩偶,0,0.0%,1
,,潜灵奇袭	异次元洞	攻击强化,0,0.0%,1
,,潜灵奇袭	异次元洞	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	学习装置	气势头带,75,71.43%,22
,,力量头带	学习装置	讲究眼镜,9,60.0%,3
,,学习装置	气势头带	轻石,15,71.43%,2
,,学习装置	气势头带	能量增幅器,13,72.22%,2
,,力量头带	气势头带	焦点镜,2,40.0%,1
,,学习装置	气势头带	讲究眼镜,1,100.0%,1
,,学习装置	穿透汤匙	讲究眼镜,1,100.0%,1
,,学习装置	救援屏障	气势头带,0,0.0%,1
,,力量头带	学习装置	能量增幅器,0,0.0%,1
,,学习装置	气势头带	穿透汤匙,0,0.0%,1
,,力量头带	气势头带	连打围巾,0,0.0%,1
20,象牙猪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,26,1.79%,101,70.14%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Crinskiシ,40,67.8%
,,SaD·溫柔,13,59.09%
,,iPandaShow,11,73.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰柱坠击	十万马力	伤药	,36,70.59%,6
,,冰冻牙	地震		逃脱按键,16,69.57%,8
,,冰柱坠击	十万马力	逃脱按键,15,65.22%,4
,,冰冻牙	十万马力	逃脱按键,10,83.33%,5
,,冰冻牙	地震		伤药	,8,57.14%,3
,,冰冻牙	地震		速度强化,5,100.0%,2
,,冰冻牙	十万马力	伤药	,5,83.33%,3
,,冰柱坠击	地震		伤药	,5,71.43%,1
,,冰柱坠击	十万马力	速度强化,1,50.0%,1
,,冰柱坠击	地震		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,71,68.27%,8
,,力量头带	气势头带	猛攻哑铃,4,80.0%,4
,,力量头带	学习装置	气势头带,4,80.0%,3
,,学习装置	弱点保险	气势头带,7,77.78%,2
,,亿奥斯饼干	气势头带	猛攻哑铃,7,70.0%,2
,,学习装置	气势头带	连打围巾,5,83.33%,2
,,学习装置	气势头带	猛攻哑铃,1,50.0%,2
,,弱点保险	猛攻哑铃	连打围巾,1,100.0%,1
,,学习装置	气势头带	轻石,1,100.0%,1
,,亿奥斯饼干	学习装置	气势头带,0,0.0%,1
21,捷拉奥拉,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,34,1.77%,94,65.73%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Sam-Eme,19,86.36%
,,ttvSadRekirr,10,58.82%
,,NSR・Atem,7,77.78%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,伏特替换	放电		万灵药,40,66.67%,17
,,伏特替换	放电		攻击强化,37,68.52%,12
,,电光		放电		攻击强化,7,70.0%,3
,,电光		疯狂伏特	万灵药,2,66.67%,2
,,电光		疯狂伏特	攻击强化,2,50.0%,4
,,伏特替换	放电		逃脱按键,2,40.0%,1
,,电光		疯狂伏特	逃脱按键,1,100.0%,1
,,电光		放电		逃脱按键,1,50.0%,2
,,电光		放电		万灵药,1,50.0%,2
,,伏特替换	放电		脱壳忍者玩偶,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	弱点保险	能量增幅器,40,74.07%,4
,,气势头带	猛攻哑铃	锐利之爪,7,50.0%,3
,,力量头带	气势头带	能量增幅器,5,83.33%,3
,,力量头带	弱点保险	锐利之爪,3,50.0%,3
,,弱点保险	气势头带	猛攻哑铃,1,25.0%,3
,,力量头带	气势头带	锐利之爪,8,80.0%,2
,,力量头带	猛攻哑铃	锐利之爪,7,58.33%,2
,,力量头带	弱点保险	气势头带,4,57.14%,2
,,力量头带	弱点保险	猛攻哑铃,2,100.0%,2
,,弱点保险	猛攻哑铃	锐利之爪,6,85.71%,1
,,力量头带	连打围巾	锐利之爪,3,60.0%,1
,,亿奥斯饼干	猛攻哑铃	能量增幅器,3,42.86%,1
,,力量头带	猛攻哑铃	能量增幅器,1,100.0%,1
,,亿奥斯饼干	猛攻哑铃	锐利之爪,1,100.0%,1
,,力量头带	救援屏障	气势头带,1,100.0%,1
,,弱点保险	气势头带	锐利之爪,1,100.0%,1
,,弱点保险	轻石	锐利之爪,1,50.0%,1
,,猛攻哑铃	能量增幅器	锐利之爪,0,0.0%,1
,,救援屏障	气势头带	锐利之爪,0,0.0%,1
22,怪力,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,22,1.53%,86,69.92%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,iPandaShow,26,65.0%
,,ccx匿名,16,84.21%
,,LFTヤGenius,14,77.78%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,近身战	爆裂拳	逃脱按键,47,69.12%,9
,,十字劈	爆裂拳	逃脱按键,34,72.34%,14
,,十字劈	深渊翻滚	逃脱按键,4,57.14%,5
,,近身战	深渊翻滚	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	猛攻哑铃	锐利之爪,9,64.29%,6
,,焦点镜	猛攻哑铃	锐利之爪,20,74.07%,5
,,力量头带	猛攻哑铃	锐利之爪,3,42.86%,3
,,力量头带	气势头带	猛攻哑铃,15,71.43%,2
,,猛攻哑铃	能量增幅器	锐利之爪,9,100.0%,2
,,弱点保险	气势头带	猛攻哑铃,26,65.0%,1
,,气势头带	焦点镜	猛攻哑铃,2,66.67%,1
,,学习装置	猛攻哑铃	能量增幅器,1,100.0%,1
,,弱点保险	猛攻哑铃	锐利之爪,1,100.0%,1
23,水箭龟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,31,1.5%,82,67.77%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,眠眠猫子だ猫,25,89.29%
,,TMB・Kira,13,76.47%
,,99ムkaibutsu,8,88.89%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水炮		冲浪		逃脱按键,52,69.33%,17
,,喷水		高速旋转	逃脱按键,23,62.16%,16
,,水炮		高速旋转	逃脱按键,7,87.5%,3
,,喷水		高速旋转	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	穿透汤匙	进击眼镜,11,47.83%,11
,,学习装置	气势头带	穿透汤匙,34,64.15%,9
,,学习装置	救援屏障	气势头带,5,71.43%,3
,,气势头带	能量增幅器	进击眼镜,1,50.0%,2
,,力量头带	气势头带	连打围巾,25,89.29%,1
,,救援屏障	气势头带	穿透汤匙,2,100.0%,1
,,力量头带	学习装置	气势头带,2,100.0%,1
,,博识眼镜	学习装置	气势头带,1,100.0%,1
,,亿奥斯饼干	气势头带	进击眼镜,1,50.0%,1
,,力量头带	气势头带	穿透汤匙,0,0.0%,1
24,白蓬蓬,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,18,1.24%,71,71.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Todoroki実ツ,20,83.33%
,,JDうらあか,20,68.97%
,,99ムVerysad,7,63.64%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,花粉团	棉花防守	速度强化,52,74.29%,10
,,花粉团	棉孢子	攻击强化,11,68.75%,4
,,花粉团	棉孢子	速度强化,6,50.0%,6
,,花粉团	棉花防守	逃脱按键,1,100.0%,1
,,花粉团	棉孢子	万灵药,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	博识眼镜	学习装置,22,70.97%,3
,,力量头带	学习装置	连打围巾,9,69.23%,3
,,力量头带	学习装置	救援屏障,9,64.29%,3
,,力量头带	学习装置	气势头带,5,83.33%,2
,,力量头带	学习装置	进击眼镜,20,83.33%,1
,,学习装置	穿透汤匙	连打围巾,2,100.0%,1
,,力量头带	气势头带	进击眼镜,2,66.67%,1
,,力量头带	进击眼镜	连打围巾,1,50.0%,1
,,学习装置	气势头带	进击眼镜,1,33.33%,1
,,博识眼镜	学习装置	讲究眼镜,0,0.0%,1
,,博识眼镜	学习装置	连打围巾,0,0.0%,1
25,太阳伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,24,1.12%,67,74.44%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Pirate愛,9,90.0%
,,Todoroki実ツ,8,72.73%
,,RipPeR72,7,87.5%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神冲击	幻象光线	逃脱按键,31,72.09%,13
,,辅助力量	幻象光线	逃脱按键,26,81.25%,9
,,辅助力量	预知未来	逃脱按键,7,70.0%,8
,,精神冲击	幻象光线	脱壳忍者玩偶,1,100.0%,1
,,精神冲击	预知未来	逃脱按键,1,100.0%,1
,,辅助力量	幻象光线	速度强化,1,50.0%,1
,,辅助力量	幻象光线	脱壳忍者玩偶,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,59,73.75%,22
,,气势头带	穿透汤匙	讲究眼镜,6,85.71%,1
,,学习装置	穿透汤匙	讲究眼镜,2,66.67%,1
26,妙蛙花,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,33,1.1%,56,62.92%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Pirate愛,8,80.0%
,,MehdiW,6,100.0%
,,水・Copito.,5,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,污泥炸弹	日光束	逃脱按键,31,72.09%,19
,,终极吸取	日光束	逃脱按键,19,52.78%,11
,,终极吸取	花瓣舞	万灵药,3,75.0%,4
,,终极吸取	花瓣舞	逃脱按键,2,50.0%,4
,,污泥炸弹	日光束	攻击强化,1,100.0%,1
,,污泥炸弹	花瓣舞	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,29,61.7%,12
,,博识眼镜	穿透汤匙	讲究眼镜,14,73.68%,10
,,力量头带	穿透汤匙	能量增幅器,5,50.0%,3
,,力量头带	救援屏障	气势头带,5,71.43%,2
,,穿透汤匙	能量增幅器	贝壳之铃,1,50.0%,2
,,力量头带	气势头带	穿透汤匙,1,100.0%,1
,,力量头带	博识眼镜	穿透汤匙,1,100.0%,1
,,力量头带	能量增幅器	进击眼镜,0,0.0%,1
,,穿透汤匙	能量增幅器	进击眼镜,0,0.0%,1
27,朽木妖,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,27,1.03%,59,71.08%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,冈本诚,12,92.31%
,,Hаffer,6,75.0%
,,_Gokû_,6,54.55%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,木槌		木角		伤药	,24,77.42%,12
,,木槌		木角		速度强化,15,60.0%,11
,,木槌		木角		逃脱按键,13,81.25%,4
,,木槌		分担痛楚	速度强化,7,63.64%,5
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,19,59.38%,6
,,学习装置	气势头带	轻石,6,85.71%,4
,,亿奥斯饼干	气势头带	猛攻哑铃,4,80.0%,4
,,弱点保险	气势头带	猛攻哑铃,5,83.33%,3
,,学习装置	弱点保险	气势头带,5,62.5%,3
,,学习装置	气势头带	猛攻哑铃,5,71.43%,2
,,亿奥斯饼干	学习装置	猛攻哑铃,1,50.0%,2
,,气势头带	猛攻哑铃	轻石,12,92.31%,1
,,凸凸头盔	学习装置	气势头带,2,100.0%,1
,,亿奥斯饼干	学习装置	气势头带,0,0.0%,1
28,胖可丁,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,11,1.02%,52,63.41%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ryanxoxo,40,64.52%
,,_Gokû_,3,75.0%
,,MehdiW,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,连环巴掌	滚动		逃脱按键,41,64.06%,2
,,魔法闪耀	唱歌		速度强化,4,80.0%,3
,,连环巴掌	唱歌		速度强化,3,75.0%,3
,,魔法闪耀	唱歌		逃脱按键,2,66.67%,1
,,连环巴掌	唱歌		逃脱按键,2,40.0%,4
,,魔法闪耀	滚动		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,48,64.86%,8
,,学习装置	得分护盾	气势头带,2,66.67%,1
,,亿奥斯饼干	学习装置	气势头带,1,100.0%,1
,,学习装置	气势头带	讲究眼镜,1,25.0%,1
29,水晶灯火灵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,26,0.94%,59,77.63%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Hav・Kiyo,8,72.73%
,,TMB・DonLux,7,87.5%
,,Hаffer,6,85.71%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,过热		封印		逃脱按键,54,78.26%,23
,,过热		灵骚		逃脱按键,3,75.0%,3
,,喷射火焰	封印		逃脱按键,1,100.0%,1
,,喷射火焰	灵骚		逃脱按键,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,56,76.71%,23
,,穿透汤匙	能量增幅器	贝壳之铃,1,100.0%,1
,,穿透汤匙	能量增幅器	讲究眼镜,1,100.0%,1
,,博识眼镜	气势头带	讲究眼镜,1,100.0%,1
30,卡比兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,13,0.89%,57,79.17%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,水・Copito.,23,92.0%
,,MehdiW,12,85.71%
,,Pirate愛,9,69.23%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,重磅冲撞	挡路		速度强化,29,90.62%,3
,,重磅冲撞	哈欠		逃脱按键,15,75.0%,4
,,重磅冲撞	挡路		逃脱按键,11,64.71%,3
,,抓狂		哈欠		逃脱按键,1,100.0%,1
,,抓狂		哈欠		速度强化,1,100.0%,1
,,重磅冲撞	挡路		伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,54,83.08%,9
,,学习装置	得分护盾	气势头带,1,100.0%,1
,,力量头带	焦点镜	连打围巾,1,100.0%,1
,,学习装置	气势头带	突击背心,1,25.0%,1
,,力量头带	气势头带	轻石,0,0.0%,1
31,幸福蛋,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,25,0.81%,43,66.15%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,99ムVerysad,14,70.0%
,,ttvGøhan04?,7,77.78%
,,Marpher.,3,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,炸蛋		生蛋		速度强化,37,64.91%,21
,,帮助		神秘守护	速度强化,3,100.0%,3
,,炸蛋		生蛋		逃脱按键,3,60.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	进击眼镜,8,61.54%,8
,,学习装置	救援屏障	气势头带,4,66.67%,6
,,学习装置	救援屏障	进击眼镜,13,81.25%,4
,,学习装置	援助头巾	进击眼镜,14,66.67%,2
,,学习装置	救援屏障	能量增幅器,2,66.67%,1
,,博识眼镜	讲究眼镜	进击眼镜,1,50.0%,1
,,博识眼镜	学习装置	进击眼镜,1,50.0%,1
,,救援屏障	气势头带	进击眼镜,0,0.0%,1
,,学习装置	讲究眼镜	进击眼镜,0,0.0%,1
32,巨钳螳螂,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,18,0.76%,42,68.85%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,kabikiller,15,60.0%
,,Benizakura,5,100.0%
,,kаbikillеr,4,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,双翼		剑舞		万灵药,18,60.0%,5
,,双翼		二连击	万灵药,12,80.0%,11
,,子弹拳	剑舞		万灵药,9,81.82%,3
,,子弹拳	二连击	万灵药,2,50.0%,3
,,双翼		剑舞		逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	能量增幅器	锐利之爪,20,62.5%,4
,,弱点保险	气势头带	猛攻哑铃,7,77.78%,3
,,气势头带	猛攻哑铃	锐利之爪,3,60.0%,3
,,力量头带	弱点保险	锐利之爪,5,83.33%,2
,,弱点保险	猛攻哑铃	能量增幅器,4,80.0%,2
,,力量头带	猛攻哑铃	能量增幅器,1,100.0%,1
,,弱点保险	猛攻哑铃	锐利之爪,1,100.0%,1
,,气势头带	能量增幅器	锐利之爪,1,100.0%,1
,,气势头带	猛攻哑铃	能量增幅器,0,0.0%,1
33,爆肌蚊,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,20,0.69%,36,64.29%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,LyNMajorㅤ,8,88.89%
,,LFTヤGenius,4,66.67%
,,Karma愛,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,击落		蛮力		逃脱按键,33,67.35%,18
,,击落		蛮力		速度强化,2,50.0%,1
,,猛扑		蛮力		逃脱按键,1,100.0%,1
,,猛扑		蛮力		脱壳忍者玩偶,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	气势头带	猛攻哑铃,23,69.7%,11
,,弱点保险	气势头带	猛攻哑铃,7,70.0%,5
,,气势头带	猛攻哑铃	连打围巾,3,75.0%,1
,,气势头带	猛攻哑铃	锐利之爪,2,33.33%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,1,100.0%,1
,,力量头带	弱点保险	气势头带,0,0.0%,1
34,闪焰王牌,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,23,0.68%,35,63.64%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Ɲɑѕнєツ,5,83.33%
,,RipPeR72,4,66.67%
,,AqilXYZ,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰踢	蓄能焰袭	逃脱按键,9,56.25%,11
,,火焰踢	佯攻		逃脱按键,8,100.0%,4
,,火焰踢	蓄能焰袭	攻击强化,7,77.78%,6
,,火焰球	蓄能焰袭	逃脱按键,7,70.0%,3
,,火焰踢	蓄能焰袭	万灵药,2,50.0%,2
,,火焰踢	佯攻		攻击强化,1,100.0%,1
,,火焰球	蓄能焰袭	万灵药,1,25.0%,1
,,火焰球	佯攻		逃脱按键,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	连打围巾,26,66.67%,18
,,力量头带	猛攻哑铃	连打围巾,5,71.43%,2
,,力量头带	焦点镜	猛攻哑铃,2,40.0%,1
,,力量头带	连打围巾	锐利之爪,1,100.0%,1
,,力量头带	焦点镜	锐利之爪,1,33.33%,1
35,黏美龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,16,0.65%,35,67.31%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,LyNMajorㅤ,12,66.67%
,,iSorA,7,87.5%
,,MehdiW,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之波动	强力鞭打	速度强化,12,66.67%,8
,,浊流		酸液炸弹	速度强化,10,71.43%,1
,,浊流		酸液炸弹	逃脱按键,4,80.0%,1
,,浊流		强力鞭打	逃脱按键,3,100.0%,1
,,龙之波动	强力鞭打	伤药	,2,40.0%,2
,,浊流		酸液炸弹	伤药	,1,100.0%,1
,,龙之波动	酸液炸弹	速度强化,1,100.0%,1
,,龙之波动	酸液炸弹	伤药	,1,100.0%,1
,,浊流		强力鞭打	速度强化,1,50.0%,2
,,浊流		强力鞭打	伤药	,0,0.0%,1
,,龙之波动	强力鞭打	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	气势头带	穿透汤匙,15,60.0%,3
,,亿奥斯饼干	气势头带	进击眼镜,5,100.0%,3
,,气势头带	穿透汤匙	进击眼镜,1,33.33%,3
,,力量头带	学习装置	气势头带,9,90.0%,2
,,亿奥斯饼干	穿透汤匙	进击眼镜,3,50.0%,2
,,亿奥斯饼干	气势头带	穿透汤匙,1,100.0%,1
,,气势头带	进击眼镜	连打围巾,1,100.0%,1
,,学习装置	气势头带	穿透汤匙,0,0.0%,1
36,仙子伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,10,0.57%,33,71.74%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,EeveeFofaㅤ,16,76.19%
,,Hаffer,7,58.33%
,,Todoroki実ツ,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,巨声		冥想		速度强化,17,77.27%,7
,,魔法火焰	吸取之吻	速度强化,7,77.78%,1
,,巨声		冥想		攻击强化,4,66.67%,1
,,魔法火焰	吸取之吻	攻击强化,3,50.0%,1
,,魔法火焰	冥想		速度强化,2,100.0%,2
,,魔法火焰	吸取之吻	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,20,80.0%,4
,,博识眼镜	气势头带	讲究眼镜,8,61.54%,2
,,博识眼镜	讲究眼镜	进击眼镜,3,100.0%,1
,,博识眼镜	讲究眼镜	贝壳之铃,1,50.0%,1
,,气势头带	穿透汤匙	讲究眼镜,1,50.0%,1
,,力量头带	气势头带	穿透汤匙,0,0.0%,1
37,勾魂眼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,8,0.48%,28,71.79%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ISN・Kyÿ,20,74.07%
,,MehdiW,2,50.0%
,,ᆣSerika_hino,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,拍落		奇异之光	速度强化,22,73.33%,5
,,影子偷袭	奇异之光	速度强化,3,75.0%,3
,,拍落		出奇一击	速度强化,3,60.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	轻石,23,74.19%,4
,,学习装置	得分护盾	轻石,2,50.0%,1
